Index Title,Psalms
Psalms 74:4,Ryczały wrogi Twoje w pośród zborów Twoich; ustanawiały godła swoje jako godła. 
Psalms 74:5,"Dał się poznać, gdy zmierzał w górę lasem toporzysk. "
Psalms 74:6,"A następnie rzeźby jéj wraz, młotem i oskardami rozbijali. "
Psalms 74:7,Dali na pastwę ognia świątynię Twoję; do ziemi znieważyli siedzibę imienia Twego. 
Psalms 74:8,Rzekli w sercu swojém: Zburzmy je społem; i palili wszystkie zbory Pańskie w kraju. 
Psalms 74:9,"Godeł naszych nie widzimy więcéj; nie ma już proroka, i nikogo między nami, któryby wiedział, dopóki. "
Psalms 74:10,"Dopókiż Panie urągać będzie ciemięzca, lżyć będzie wróg imię Twoje bezustannie? "
Psalms 74:11,Czemuż usuwasz rękę Twoję i prawicę Twoję? Z pośród łona Twego wytępiaj! 
Psalms 74:12,"Wszak Pan, król mój, od dawna spełnia wybawienie w pośród ziemi. "
Psalms 74:13,Tyś rozdzielił mocą Twoją morze; zmiażdżyłeś głowy krokodylów na wodach. 
Psalms 74:14,Ty skruszyłeś głowę Lewiatana; rzuciłeś go na żér mieszkańcom stepu. 
Psalms 74:15,Tyś roztworzył źródła i potoki; Tyś osuszył strumienie bystre. 
Psalms 74:16,Twoim dzień i Twoją noc; Tyś ustanowił światło i słońce. 
Psalms 74:17,"Tyś utwierdził wszystkie granice ziemi; lato i zimę, Tyś stworzył je. "
Psalms 74:18,"Pomnij na to, wróg urąga Bogu; a naród nikczemny lży imię Twoje. "
Psalms 74:19,"Nie wydawaj dziczy duszy gołębicy Twojéj, o gromadce uciśnionych Twoich nie zapominaj na wieki. "
Psalms 74:20,"Bacz na przymierze, bo pełne zakąty ziemi siedzib bezprawia. "
Psalms 74:21,Niech nie odchodzi zgnębiony zawstydzonym; uciśniony i biedny niech chwalą imię Twoje. 
Psalms 74:22,"Powstań Panie, wytocz sprawę Twoję; wspomnij na zniewagę wyrządzaną Ci przez nikczemnych bezustanku. "
Psalms 74:23,"Nie zapominaj okrzyku nieprzyjaciół Twoich; wrzawy przeciwników Twoich, która wznosi się ustawicznie. "
Psalms 75:1,"Przewodnikowi chóru na nutę: nie zatracaj, pieśń Asafa, śpiew. "
Psalms 75:2,"Dziękujemy Ci Panie, dziękujemy, blizkie imię Twoje, głoszą cuda Twoje. "
Psalms 75:3,Bo oznaczę porę; Ja sprawiedliwie sądzić będę. 
Psalms 75:4,Zachwiała się ziemia i wszyscy mieszkańcy jéj; Ja utwierdzę słupy jéj. - Sela. 
Psalms 75:5,"Powiadam chełpliwym, przestańcie się chełpić, a złoczyńcom nie podnoście rogów. "
Psalms 75:6,Nie podnoście wysoko rogów waszych; nie przemawiajcie karkiem hardym. 
Psalms 75:7,"Bo nie od Wschodu, ani od Zachodu ani od pustyni gór. "
Psalms 75:8,"Bo Pan sędzią; tego poniża, a owego wywyższa. "
Psalms 75:9,"Bo kielich w ręku Boga, a wino się pieni; pełen zaprawy, a nalewa z niego; a tylko męty jego wyssą, wypiją wszyscy złoczyńcy ziemi. "
Psalms 75:10,"A ja wychwalać będę wiecznie, śpiewać Panu Jakóba. "
Psalms 75:11,A wszystkie rogi złoczyńców strącę; wywyższone będą rogi sprawiedliwego. 
Psalms 76:1,"Przewodnikowi chóru, przy towarzyszeniu smyczkowych instrumentów. Pieśń Asafa, śpiew. "
Psalms 76:2,Poznany w Judei Pan; w Izraelu wielkiém imię Jego. 
Psalms 76:3,"I ustanowił w Salemie przybytek Swój, a siedzibę Swą w Cyonie. "
Psalms 76:4,"Tam to pokruszył płomienne łuki; tarczę, miecz i broń. - Sela. "
Psalms 76:5,"Świetnym byłeś, wspaniałym z po za gór zdobyczy. "
Psalms 76:6,"Ograbieni zostali dzielni sercem, zasnęli snem swoim, i nie znaleźli rycerze rąk swoich. "
Psalms 76:7,"Od grozy Twojéj, Panie Jakóba, strętwiały jeździec i koń. "
Psalms 76:8,"Ty, strasznyś Ty; i któż ostoi się przed Tobą, w chwili gniewu Twego. "
Psalms 76:9,Z niebios wygłosiłeś sąd; ziemia się ulękła i uciszyła. 
Psalms 76:10,"Gdy powstał do rozprawy Pan, by wspomódz wszystkich zgnębionych ziemi. - Sela. "
Psalms 76:11,"Bo zawziętość ludzka podnosi chwałę Twoję, gdy nareszcie gniewem się obłóczysz. "
Psalms 76:12,"Ślubujcie i uiszczajcie się Bogu Panu waszemu; wszyscy, co Go otaczają, niech niosą dań Groźnemu. "
Psalms 76:13,Ukróca ducha książąt; groźny dla królów ziemi. 
Psalms 77:1,Przewodnikowi chóru Jedutunów. Asafa pieśń. 
Psalms 77:2,"Głos mój do Pana, gdy wołam; głos mój do Pana, a wysłuchaj mnie. "
Psalms 77:3,"W dzień niedoli mojéj Pana szukam, ręka moja nocą wyciągnięta, a nie ustawa; nie daje się ukoić dusza moja. "
Psalms 77:4,"Wspominam Pana i zawodzę; rozpamiętywam, a wątpi duch mój. - Sela. "
Psalms 77:5,Zachwyciłeś powieki oczu moich; strwożony jestem i zaniemiałem. 
Psalms 77:6,"Dumam o dniach przeszłości, o latach dawnych. "
Psalms 77:7,"Wspominam pieśń moję w nocy; w sercu mojém rozpamiętywam, a docieka duch mój. "
Psalms 77:8,"Czyż na wieki porzuci Pan, a nigdy nie ulituje się już. "
Psalms 77:9,Czyż znikło na zawsze miłosierdzie Jego; postanowił wyrok na wieki wieków. 
Psalms 77:10,Czyli zapomniał litować się Pan? albo wstrzymał w gniewie miłosierdzie Swoje. - Sela. 
Psalms 77:11,"I rzekłem: takie błaganie moje, o powrót prawicy Najwyższego. "
Psalms 77:12,"Wspominam czyny Przedwiecznego; tak, wspominam dawne cuda Twoje. "
Psalms 77:13,"Rozważam wszystkie dzieła Twoje, a czyny Twoje rozpamiętywam. "
Psalms 77:14,Panie w świętości droga Twoja; któryż Bóg wielkim jak Pan. 
Psalms 77:15,"Ty o Panie, cudotwórco, objawiłeś między ludami potęgę Twoję. "
Psalms 77:16,"Wyzwoliłeś dzielném ramieniem lud Twój, synów Jakóba i Józefa. - Sela. "
Psalms 77:17,"Ujrzały Cię wody Panie, ujrzały Cię wody; zadrżały i wstrzęsły się otchłanie. "
Psalms 77:18,"Rozlały się powodzią obłoki, odgłos dały chmury; a strzały Twoje przebiegały. "
Psalms 77:19,"Odgłos gromu Twojego w wichrze, oświeciły błyskawice świat; drżała i wstrząsała się ziemia. "
Psalms 77:20,"Przez morze droga Twoja, a ścieżka Twoja przez wody wielkie; a ślady Twoje nie poznane. "
Psalms 77:21,Wiodłeś jakoby trzodę lud Twój ręką Mojżesza i Arona. 
Psalms 78:1,"Dumanie Asafa. Słuchaj ludu mój nauki mojéj, skłońcie ucho wasze ku słowom ust moich. "
Psalms 78:2,"Otworzę przypowieścią usta moje, wygłoszę podania z dawien dawna. "
Psalms 78:3,"Cośmy słyszeli a poznali, a ojcowie nasi opowiadali nam. "
Psalms 78:4,"Nie zataimy przed synami ich, pokoleniu późnemu opowiadając chwałę Boga, i potęgę Jego, i cuda Jego których dokonał. "
Psalms 78:5,"Gdy ustanowił świadectwo w Jakóbie i naukę złożył w Izraelu, nakazał wtedy ojcom naszym, aby ją wykładali dzieciom swoim. "
Psalms 78:6,"By wiedziało pokolenie ostatnie, synowie którzy się narodzą; powstaną i opowiedzą synom swoim. "
Psalms 78:7,"I będą pokładali w Panu nadzieję swą, i nie zapomną spraw Pana, a przykazań Jego strzedz będą. "
Psalms 78:8,"I nie staną się jak ojcowie ich, rodem odstępnym i niesfornym, rodem co nie ustalił serca swego, i nie wytrwał przy Panu duchem swoim. "
Psalms 78:9,"Synowie Efraima zbrojni łucznicy, cofnęli się w dzień boju. "
Psalms 78:10,"Nie strzegli przymierza Pańskiego, a wedle nauki Jego wzbraniali się postępować. "
Psalms 78:11,"I zapomnieli o dziełach Jego, i o cudach Jego które pokazał im. "
Psalms 78:12,"Wobec ojców ich czynił cuda, na ziemi Micraim, na polu Coan. "
Psalms 78:13,"Rozwarł morze i przeprowadził ich, i ustawił wody jako groblę. "
Psalms 78:14,"I wiódł ich obłokiem we dnie, a co noc przy świetle ognia. "
Psalms 78:15,"Rozbijał skały na puszczy, i poił ich jako z głębin wielkich. "
Psalms 78:16,"Wydobywał strumienie z opoki, i sprowadzał jako rzeki wodę. "
Psalms 78:17,"A nie przestali jeszcze grzeszyć przeciw Niemu, opierać się Najwyższemu na pustyni. "
Psalms 78:18,"I kusili Pana w sercu swojém, żądając jadła dla żywota swojego. "
Psalms 78:19,I złorzeczyli Panu mówiąc: czyż potrafi Pan przyrządzić stół na puszczy. 
Psalms 78:20,"Otóż uderzył skałę, a wytrysły wody, i rzeki się rozlały; a czyż chleba zdoła dać, czyż przygotuje mięso dla ludu Swego? "
Psalms 78:21,"Przeto usłyszał Bóg i oburzył się, i ogień zapłonął w Jakóbie, i gniew wybuchł na Izraela. "
Psalms 78:22,"Bo nie wierzyli w Pana, i nie polegali na pomocy Jego. "
Psalms 78:23,"I rozkazał obłokom z wysoka, a bramy niebios roztworzył. "
Psalms 78:24,"I deszczem spuścił na nich mannę na pokarm, i zboże niebios dał im. "
Psalms 78:25,"Chléb przedni spożywał człowiek, zapasów zesłał im do syta. "
Psalms 78:26,"Pognał wiatr wschodni po niebie, i sprowadził mocą Swoją południowy. "
Psalms 78:27,"I spuścił deszczem na nich jak proch mięso, i jak piasek morski ptactwo skrzydlate. "
Psalms 78:28,"I rzucał na środek obozu jego, w około namiotów jego. "
Psalms 78:29,"I jedli i nasycyli się aż nazbyt, i pożądanie ich sprowadził im. "
Psalms 78:30,"Nie rzucili pożądania swego, a jeszcze było jadło w ustach ich. "
Psalms 78:31,"A gniew Pana spadł na nich, i poraził starszynę, a młodziany Izraela powalił. "
Psalms 78:32,"Pomimo to grzeszyli jeszcze, i nie wierzyli w cuda Jego. "
Psalms 78:33,"I spełnił w marności dni ich, a lata ich w trwodze. "
Psalms 78:34,"Gdy ich gromił, błagali Go, i nawrócili się, i szukali Pana. "
Psalms 78:35,"I wspomnieli, że Pan opoką ich, a Pan najwyższy zbawcą ich. "
Psalms 78:36,"I schlebiali Mu usty swojemi, a językiem swoim kłamali Mu. "
Psalms 78:37,"A serce ich nie wytrwało przy Nim, i nie byli wierni przymierzu Jego. "
Psalms 78:38,"A On miłosierny odpuszczał winę i nie zgładził, a często odwracał gniew Swój, i nie pobudzał całéj zapalczywości Swojéj. "
Psalms 78:39,"I wspomniał że ciałem są, powiewem który przelatuje a nie wraca. "
Psalms 78:40,"Ile razy drażnili Go na puszczy, jątrzyli Go na stepie. "
Psalms 78:41,"I znowu doświadczali Pana, i świętego w Izraelu ograniczali. "
Psalms 78:42,"Nie pamiętali ręki Jego, dnia w którym wybawił ich od ciemięzcy. "
Psalms 78:43,"Gdy dawał w Micraim oznaki Swoje, a cuda Swoje spełniał na polu Coan. "
Psalms 78:44,"Gdy przemienił w krew rzeki ich, a wód swoich pić nie mogli. "
Psalms 78:45,"Nasłał na nich robactwo a pożerało ich, i ropuchy które ich gubiły. "
Psalms 78:46,"Oddał chrząszczowi plon ich, a znój ich szarańczy. "
Psalms 78:47,"Spustoszył gradem winorośl ich, a figi ich mrówkami. "
Psalms 78:48,"Wydał gradowi ich dobytek, a stada ich błyskawicom. "
Psalms 78:49,"Puścił na nich zapalczywość Swoję, zawziętość i zaciekłość i klęskę, zastęp wysłańców zaguby. "
Psalms 78:50,"Torował ścieżkę gniewowi Swemu, nie odbierał śmierci duszy ich, a życie ich zarazie wydał. "
Psalms 78:51,"I pobił wszystko pierworodne w Micraim, pierwiastki siły w namiotach Chama. "
Psalms 78:52,"I powiódł niby owce lud Swój, i prowadził ich jako stado po puszczy. "
Psalms 78:53,"I wodził ich bezpiecznie a nie trwożyli się, a wrogów ich pokryło morze. "
Psalms 78:54,"I przywiódł ich do dziedziny świętéj Swojéj, na górę ową, którą nabyła prawica Jego. "
Psalms 78:55,"I rozpędził przed nimi plemiona, i puścił je na udział dziedziczny, i osiedlił w namiotach ich pokolenia Izraela. "
Psalms 78:56,"A oni kusili i drażnili Pana Najwyższego, a zakonu Jego nie strzegli. "
Psalms 78:57,"I odstąpili i przeniewierzyli się jak ojcowie ich, zawiedli jako łuk omylny. "
Psalms 78:58,"I jątrzyli Go kopcami swojemi, i bałwanami swemi oburzali go. "
Psalms 78:59,"Usłyszał Pan i uniósł się, i wzgardził wielce Izraelem. "
Psalms 78:60,"I porzucił przybytek Szylo, namiot ustawiony wśród ludzi. "
Psalms 78:61,"I oddał w niewolę potęgę Swoję, a chlubę Swą w rękę ciemięzcy. "
Psalms 78:62,"I podał pod miecz lud Swój, i na dziedzictwo Swoje się uniósł. "
Psalms 78:63,"Młodzież jego pożarł ogień, a dziewice jego nie były opłakiwane. "
Psalms 78:64,"Kapłani jego od miecza polegli, a wdowy jego nie płakały. "
Psalms 78:65,"A przebudził się niby śpiący Pan, jak bohater wydający okrzyki od wina. "
Psalms 78:66,"I odparł ciemięzców jego na powrót, sromotę wieczną zadał im. "
Psalms 78:67,"A wzgardził namiotem Józefa, a pokolenia Efraima nie wybrał. "
Psalms 78:68,"A wybrał pokolenie Jehudy, górę Cyon, którą umiłował. "
Psalms 78:69,"I dźwignął niby góry świątynię Swoję, niby ziemię którą ugruntował na wieki. "
Psalms 78:70,"I wybrał Dawida sługę Swego, i wziął go z pośród owczarni. "
Psalms 78:71,"Z po za maciorek wywiódł go, by pasterzył Jakóbowi, ludowi Jego, i Izraelowi dziedzictwu Jego. "
Psalms 78:72,"I pasterzył im wedle prawości serca swego, a roztropną dłonią swoją prowadził ich. "
Psalms 79:1,"Pieśń Asafa. Panie wtargnęli poganie do dziedzictwa Twego, znieważyli przybytek święty Twój, przemienili Jeruzalem w zwaliska. "
Psalms 79:2,"Podali zwłoki sług Twoich na żer ptactwu nieba, ciała pobożnych Twoich zwierzowi ziemi. "
Psalms 79:3,"Przelewali krew ich jak wodę na około Jeruzalemu, a nie było komu pochować. "
Psalms 79:4,"Staliśmy się urągowiskiem u sąsiadów naszych, pośmiewiskiem i szyderstwem otoczenia naszego. "
Psalms 79:5,Dopókiż o Boże! Czyż gniewać się będziesz na wieki? pałać będzie jak ogień uniesienie Twoje? 
Psalms 79:6,"Wylej gniew Twój na ludy, które nie znają Ciebie, i na państwa które imienia Twego nie wzywają. "
Psalms 79:7,"Albowiem pochłonęli Jakóba, a przybytek jego spustoszyli. "
Psalms 79:8,"Nie pamiętaj nam win przodków; rychło niech uprzedzi nas miłosierdzie Twoje, bośmy znędznieni bardzo. "
Psalms 79:9,"Wspomóż nas Panie wybawienia naszego, gwoli chwale imienia Twojego, i ocal nas, i odpuść grzechy nasze przez wzgląd na imię Twoje. "
Psalms 79:10,"Czemu mają mówić poganie: gdzież Bóg ich? Niech się ujawni między ludami w oczach naszych, pomsta za krew sług Twoich przelaną. "
Psalms 79:11,Niechaj dojdzie do Ciebie jęk więźnia; wedle wielkości ramienia Twojego oszczędź na śmierć skazanych. 
Psalms 79:12,"I zwróć sąsiadom naszym siedmiokrotnie w łono ich, zelżywość którą lżyli Cię Panie. "
Psalms 79:13,"A my lud Twój i trzoda pastwiska Twego, wysławiać Cię będziemy na wieki, od pokolenia w pokolenie opowiadać chwałę Twoję. "
Psalms 80:1,"Przewodnikowi chóru na sześć głosów, na świadectwo. Asafa pieśń. "
Psalms 80:2,"Pasterzu Izraela, wysłuchaj; który wodzisz niby trzodę Józefa, który zasiadasz nad cherubami, zajaśniéj. "
Psalms 80:3,"Wobec Efraima i Binjamina i Menassy, rozbudź potęgę Twoję, i przybądź na pomoc nam. "
Psalms 80:4,"Panie wskrześ nas, rozświeć oblicze Twoje a będziem zbawieni. "
Psalms 80:5,"Boże, Panie zastępów, dopókiż pałać będziesz gniewem na modlitwę ludu Twojego? "
Psalms 80:6,"Karmisz ich chlebem płaczu, i napawasz łez pełną miarą. "
Psalms 80:7,"Czynisz z nas zwadę dla sąsiadów naszych, a wrogowie nasi naśmiewają się z nas. "
Psalms 80:8,"Panie zastępów wskrześ nas, rozświeć oblicze Twoje a będziem zbawieni. "
Psalms 80:9,"Winorośl z Micraim przeniosłeś, wygnałeś ludy i zasadziłeś ją. "
Psalms 80:10,"Uprzątnąłeś przed nią, a zapuściła korzenie swoje i zapełniła ziemię. "
Psalms 80:11,"Okryły się góry cieniem jéj, a konarami jéj cedry Pańskie. "
Psalms 80:12,"Zaniosła rozsady swoje aż do morza, i aż do rzeki odrośle swoje. "
Psalms 80:13,"Czemu rozwaliłeś ogrodzenia jéj, a oskubują ją wszyscy przechodzący drogą. "
Psalms 80:14,"Obgryza ją odyniec z lasu, a zwierz dziki spasa ją. "
Psalms 80:15,"Panie zastępów zwróć się, spojrzyj z niebios i zobacz i wspomnij winnicę tę. "
Psalms 80:16,"I płonkę, którą zasadziła prawica Twoja, i szczep który utwierdziłeś Sobie. "
Psalms 80:17,"Opalona ogniem, pocięta; od grozy oblicza Twojego giną. "
Psalms 80:18,"Niech będzie ręka Twoja nad mężem prawicy Twojéj, nad synem Adama, którego postanowiłeś Sobie. "
Psalms 80:19,"A nie odstąpim od Ciebie, zachowaj nas przy życiu, a imienia Twojego wzywać będziemy. "
Psalms 80:20,"Boże, Panie zastępów, wskrześ nas; rozświeć oblicze Twoje, a będziem zbawieni. "
Psalms 81:1,"Przewodnikowi chóru Gitejczyków, Asafa. "
Psalms 81:2,"Zaśpiewajcie Panu, potędze naszéj, okrzykujcie Panu Jakóba. "
Psalms 81:3,"Wznieście pieśń, uderzcie w bębny, w cytry wdzięczne i lutnie. "
Psalms 81:4,"Zadmijcie w miesiącu w surmy, podczas pełni, w dzień uroczystości naszéj. "
Psalms 81:5,"Gdyż ustawą to dla Izraela, prawem Panu Jakóba. "
Psalms 81:6,"Świadectwem w Józefie ustanowił ją, gdy wystąpił przeciw ziemi Micraim. Mowę mi nieznaną usłyszałem. "
Psalms 81:7,"Wyzwoliłem od brzemienia grzbiet jego, ręce jego od cebra się uwolniły. "
Psalms 81:8,"W niedoli wołałeś i wyswobodziłem cię, wysłuchałem cię w osłonie gromu, doświadczałem cię u wód szemrania. - Sela. "
Psalms 81:9,"Słuchaj ludu Mój, ostrzegam cię, Izraelu, czy usłuchasz Mnie? "
Psalms 81:10,"Nie będzie wśród ciebie Bóg cudzy, nie będziesz się korzył Bóztwu obcemu. "
Psalms 81:11,"Jam Bóg, Pan Twój, którym cię wywiódł z ziemi Micraim; rozewrzyj usta twoje a napełnię je. "
Psalms 81:12,"A nie usłuchał lud Mój głosu Mojego, a Izrael nie uległ Mi. "
Psalms 81:13,"I zostawiłem go w uporze serca jego, i poszli za zamysłami swojemi. "
Psalms 81:14,"Gdyby był lud Mój słuchał Mnie, Izrael drogami Mojemi postępował. "
Psalms 81:15,Wnetbym wrogów ich upokorzył i przeciw ciemięzcom ich zwrócił rękę Moję. 
Psalms 81:16,"Nieprzyjaciele Boga schlebiali by mu, a trwałaby doba ich na wieki. "
Psalms 81:17,I karmiłby go wyborem pszenicy. Z opoki miodem bym nasycał cię. 
Psalms 82:1,"Pieśń Asafa. Pan stanął w wiecu mocarzy, w pośród sędziów sądzi. "
Psalms 82:2,"Dopókiż sądzić będziecie przewrotnie, a obliczu złoczyńców pobłażać. - Sela. "
Psalms 82:3,Brońcie ubogiego i sieroty; biednemu i podupadłemu wymierzajcie sprawiedliwość. 
Psalms 82:4,Uwalniajcie nędznych i uciśnionych; z rąk złoczyńców wyzwalajcie ich. 
Psalms 82:5,"Nie pojmują i nie rozumieją, w ciemności postępują, zachwiane wszystkie podstawy ziemi. "
Psalms 82:6,"Mniemałem, że Bogami jesteście, synami Najwyższego wy wszyscy. "
Psalms 82:7,"Wszelako, jak ludzie pomrzecie, jak każdy z panów upadniecie. "
Psalms 82:8,"Powstań Panie, sądź ziemię, wszak Ty dzierżysz wszystkie ludy. "
Psalms 83:1,"Śpiew, pieśń Asafa. "
Psalms 83:2,"Panie nie użycz spokoju Sobie, nie zamilknij i nie spocznij o Panie! "
Psalms 83:3,"Bo oto wrogi Twoje wrą, a nieprzyjaciele Twoi podnoszą głowę. "
Psalms 83:4,"Przeciw ludowi Twojemu knują spisek, i naradzają się przeciw osłonionym Twoją pieczą. "
Psalms 83:5,"Powiadają: pójdźmy wytępmy ich z pośród narodów, by nie wspomnianém było imię Izraela więcéj. "
Psalms 83:6,"Tak, zmawiają się jednomyślnie przeciw Tobie, przymierze zawierają. "
Psalms 83:7,"Namioty Edomitów i Izmaelitów, Moabitów i Hagryitów. "
Psalms 83:8,"Gebal i Amon i Amalek, Filistea wraz z mieszkańcami Tyru. "
Psalms 83:9,"I Aszur łączy się z niemi, stał się ramieniem synom Lota. - Sela. "
Psalms 83:10,"Spraw im jak Midianitom, Syserze, i Jabinowi nad potokiem Kiszon. "
Psalms 83:11,"Co zginęli pod En-Dor, stali się mierzwą dla ziemi. "
Psalms 83:12,"Spraw ich wodzom jak Orebowi i jak Zeebowi, aby byli jak Zebach i Calmuna wszyscy książęta ich. "
Psalms 83:13,Co rzekli: zdobędziemy sobie niwy Pańskie. 
Psalms 83:14,"Panie mój, uczyń ich jako zamieć, i jako źdźbło przed wiatrem. "
Psalms 83:15,"Jak ogień który zapala las, i jak płomień który ogarnia pożarem góry. "
Psalms 83:16,"Tak rozpędź ich nawałnicą Twoją, a huraganem Twoim zatrwóż ich. "
Psalms 83:17,"Okryj twarz ich sromotą, by zapragnęli imienia Twojego Boże. "
Psalms 83:18,"Niech będą pohańbieni i zatrwożeni na zawsze, a niech pobledną i zginą. "
Psalms 83:19,"Niech poznają, że Ty, którego imię Bóg, jedynie najwyższy na ziemi całéj. "
Psalms 84:1,"Przewodnikowi chóru Gitejczyków, Korachidów pieśń. "
Psalms 84:2,Jak wdzięczne przybytki Twoje Boże zastępów. 
Psalms 84:3,"Tęskni i rwie się dusza moja do przedsionków Bożych, serce moje i ciało moje unoszą się do Boga żywego. "
Psalms 84:4,"Jak wróbel który odnalazł dom i jaskółka gniazdo swoje, gdzie zostawiła pisklęta - ołtarze Twoje, Boże zastępów, królu i Panie mój. "
Psalms 84:5,"Szczęsni mieszkańcy domu Twojego, jeszcze chwalić mogą Cię. - Sela. "
Psalms 84:6,"Szczęsny człowiek którego siła w Tobie, a drogi Twoje w sercu ich. "
Psalms 84:7,"Którzy pielgrzymując przez dolinę morw, źródłem ją czynią, a też błogosławieństwy okrywa ją deszcz. "
Psalms 84:8,"Idą od trudu do trudu, aż się ukażą Panu na Cyonie. "
Psalms 84:9,"Boże, Panie zastępów, wysłuchaj modlitwę moję, usłysz Panie Jakóba. - Sela. "
Psalms 84:10,"Na tarczę naszę spójrz Panie, wejrzyj na oblicze pomazańca Twojego. "
Psalms 84:11,"Wszak lepszy dzień w przedsionkach Twoich od tysiąca, wolę stać na progu domu Pana mojego, niż wylegać w namiotach bezprawia. "
Psalms 84:12,"Bo słońcem i tarczą Wiekuisty Pan, łaskę i chwałę daje Bóg, nie odmawia dobrodziejstwa postępującym w nieskazitelności. "
Psalms 84:13,"Boże zastępów, szczęsny człowiek który ufa Tobie. "
Psalms 85:1,Przewodnikowi chóru. Korachidów pieśń. 
Psalms 85:2,"Umiłowałeś Boże ziemię Twoję, powróciłeś wygnańców Jakóba. "
Psalms 85:3,"Zniosłeś winę ludu Twego, zatarłeś wszystek grzech ich. "
Psalms 85:4,"Powściągnąłeś cały gniew Twój, ochłonąłeś od ognia uniesienia Twojego. "
Psalms 85:5,"Uspokój nas Panie ocalenia naszego, i uśmierz oburzenie Twoje na nas. "
Psalms 85:6,"Czyż na wieki będziesz miał urazę do nas, przenosić będziesz gniew Twój od pokolenia na pokolenie. "
Psalms 85:7,"Czyliż nie napowrót ożywisz nas, a lud Twój ucieszy się Tobą. "
Psalms 85:8,"Objaw nam Boże łaskę Twoję, a pomocy Twojéj użycz nam. "
Psalms 85:9,"Słyszę co rzecze Pan Wiekuisty, bo zapowiada pokój ludowi Swojemu i miłującym Go, jeżeli nie wrócą do niedorzeczności. "
Psalms 85:10,"Wszak blizką dla bogobojnych pomoc Jego, by zapanowała chwała na ziemi naszéj. "
Psalms 85:11,"Miłość i prawda się zeszły, sprawiedliwość i zgoda się całują. "
Psalms 85:12,"Prawda z ziemi wyrasta, a sprawiedliwość z nieba spoziera. "
Psalms 85:13,"I Bóg użyczy szczęścia, a ziemia nasza wyda plon swój. "
Psalms 85:14,"Szczęście przed Nim, postępować będzie, i zwróci ku drodze kroki swoje. "
Psalms 86:1,"Modlitwa Dawida. Skłoń Boże ucho Twoje odpowiedz mi, bom nędzny i biedny. "
Psalms 86:2,"Ochroń duszę moję, wszak cnotliwy jestem, wspomóż sługę Twojego, Ty o Panie mój, ufającego Tobie. "
Psalms 86:3,"Zmiłuj się nademną Panie, bo do Ciebie wołam ustawicznie. "
Psalms 86:4,"Pociesz duszę sługi Twojego, bo do Ciebie Panie duszę moję wznoszę. "
Psalms 86:5,"Bo Ty Panie dobry i pobłażliwy, i wielce łaskawy dla wszystkich, którzy wzywają Cię. "
Psalms 86:6,"Wysłuchaj Boże modlitwę moję, i bacz na głos błagania mojego. "
Psalms 86:7,"W dzień niedoli mojéj wzywam Cię, bo Ty odpowiesz mi. "
Psalms 86:8,"Nikt nie dorówna Tobie pomiędzy bóztwami Panie, nic nie dorówna dziełom Twoim. "
Psalms 86:9,"Wszystkie ludy któreś stworzył, przyjdą i ukorzą się przed Tobą Panie, i cześć złożą imieniu Twojemu. "
Psalms 86:10,"Boś wielki Ty i cudotwórczy, Ty Panie sam jeden. "
Psalms 86:11,"Wskaż mi Boże drogę Twoję, będę postępował w prawdzie Twojéj, zjednaj serce moje dla czci imienia Twojego. "
Psalms 86:12,"Wielbić Cię będę Boże, Panie mój, całém sercem mojém, i czcić imię Twoje na wieki. "
Psalms 86:13,"Bo łaska Twoja wielka dla mnie, ocaliłeś duszę moję z otchłani głębokiéj. "
Psalms 86:14,"Panie, niecni powstali na mnie, i zastęp okrutników pożąda duszy mojéj, a nie mają Ciebie przed sobą. "
Psalms 86:15,"A Ty Panie, Pan miłosierny i łaskawy, nieskory do gniewu, pełen litości i prawdy. "
Psalms 86:16,"Zwróć się do mnie i zmiłuj się nademną, daj opiekę Twoję słudze Twojemu, i wspomóż syna służebnicy Twojéj. "
Psalms 86:17,"Uczyń mi znak łaski, a ujrzą nieprzyjaciele moi i zawstydzą się, że Ty Boże wspomagasz i pocieszasz mnie. "
Psalms 87:1,"Korachidów pieśń, śpiew. Twierdza Jego na górach świętych. "
Psalms 87:2,Miłuje Bóg wrota Cyonu nad wszystkie siedziby Jakóba. 
Psalms 87:3,"Wspaniałości głoszą o tobie, grodzie Pański. - Sela. "
Psalms 87:4,"Gdy wspominam Rahab i Babel przyjaciołom moim, oto Filisteę i Cor wraz z Kuszem: ów urodził się tam. "
Psalms 87:5,"A o Cyonie mówią: mąż nie jeden urodził się w nim, a On utwierdził go, Najwyższy. "
Psalms 87:6,Bóg liczy spisując narody: ten urodził się tam. - Sela. 
Psalms 87:7,"A wieszcze jako i lutniści, wszystkie dzieci moje w tobie. "
Psalms 88:1,"Śpiew, pieśń Korachidów. Przewodnikowi chóru Macholidów, do śpiewania. Dumanie Hemana Ezrachidy. "
Psalms 88:2,"Boże panie ocalenia mojego, dniem wołam i nocą do Ciebie. "
Psalms 88:3,"Niech dojdzie Cię modlitwa moja, skłoń ucho Twoje do skargi mojéj. "
Psalms 88:4,"Bo syta cierpień dusza moja, a życie moje do grobu się chyli. "
Psalms 88:5,"Zaliczonym do zstępujących w mogiłę, jestem jak mąż bezwładny. "
Psalms 88:6,"Wpośród umarłych łoże moje, podobnym do poległych spoczywających w grobie, których nie wspomnisz już, bo oni z pod ręki Twojéj wyłączeni. "
