Talmud		Rambam		SMG		ShuA		Tur		Talmud	Rambam	SMG	ShuA	Tur	Comments					
31b.41						א"ח	314.7	א"ח	314	http://www.sefaria.org/Beitzah.31b.41			sefaria.org/Shulchan_Arukh,_Orach_Chayim.314.7	sefaria.org/Tur,_Orach_Chaim.314		Beitzah.31b.41			Shulchan_Arukh,_Orach_Chayim.314.7	Tur,_Orach_Chaim.314
31b.41						א"ח	519.3	א"ח	519	http://www.sefaria.org/Beitzah.31b.41			sefaria.org/Shulchan_Arukh,_Orach_Chayim.519.3	sefaria.org/Tur,_Orach_Chaim.519		Beitzah.31b.41			Shulchan_Arukh,_Orach_Chayim.519.3	Tur,_Orach_Chaim.519
31b.42						א"ח	519.3	א"ח	519	http://www.sefaria.org/Beitzah.31b.42			sefaria.org/Shulchan_Arukh,_Orach_Chayim.519.3	sefaria.org/Tur,_Orach_Chaim.519		Beitzah.31b.42			Shulchan_Arukh,_Orach_Chayim.519.3	Tur,_Orach_Chaim.519
32a.13		שביתת יום טוב	2.12	לאוין	65	א"ח	501.6	א"ח	501	http://www.sefaria.org/Beitzah.32a.13	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.12	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.65	sefaria.org/Shulchan_Arukh,_Orach_Chayim.501.6	sefaria.org/Tur,_Orach_Chaim.501		Beitzah.32a.13	Mishneh_Torah,_Rest_on_a_Holiday.2.12	Sefer_Mitzvot_Gadol,_Volume_One.65	Shulchan_Arukh,_Orach_Chayim.501.6	Tur,_Orach_Chaim.501
32a.20		שביתת יום טוב	4.8	לאוין	75	א"ח	514.7	א"ח	514	http://www.sefaria.org/Beitzah.32a.20	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.8	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.514.7	sefaria.org/Tur,_Orach_Chaim.514		Beitzah.32a.20	Mishneh_Torah,_Rest_on_a_Holiday.4.8	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.514.7	Tur,_Orach_Chaim.514
32a.21		שביתת יום טוב	4.7	לאוין	75	א"ח	502.1	א"ח	502	http://www.sefaria.org/Beitzah.32a.21	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.7	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.502.1	sefaria.org/Tur,_Orach_Chaim.502		Beitzah.32a.21	Mishneh_Torah,_Rest_on_a_Holiday.4.7	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.502.1	Tur,_Orach_Chaim.502
32a.22		שביתת יום טוב	4.7	לאוין	75	א"ח	514.8	א"ח	514	http://www.sefaria.org/Beitzah.32a.22	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.7	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.514.8	sefaria.org/Tur,_Orach_Chaim.514		Beitzah.32a.22	Mishneh_Torah,_Rest_on_a_Holiday.4.7	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.514.8	Tur,_Orach_Chaim.514
32a.29		כלים	15.1						0	http://www.sefaria.org/Beitzah.32a.29	sefaria.org/Mishneh_Torah,_Vessels.15.1					Beitzah.32a.29	Mishneh_Torah,_Vessels.15.1			
32b.3		שביתת יום טוב	4.7			א"ח	514.8	א"ח	514	http://www.sefaria.org/Beitzah.32b.3	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.7		sefaria.org/Shulchan_Arukh,_Orach_Chayim.514.8	sefaria.org/Tur,_Orach_Chaim.514		Beitzah.32b.3	Mishneh_Torah,_Rest_on_a_Holiday.4.7		Shulchan_Arukh,_Orach_Chayim.514.8	Tur,_Orach_Chaim.514
32b.5		שביתת יום טוב	4.3			א"ח	514.10	א"ח	514	http://www.sefaria.org/Beitzah.32b.5	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.3		sefaria.org/Shulchan_Arukh,_Orach_Chayim.514.10	sefaria.org/Tur,_Orach_Chaim.514		Beitzah.32b.5	Mishneh_Torah,_Rest_on_a_Holiday.4.3		Shulchan_Arukh,_Orach_Chayim.514.10	Tur,_Orach_Chaim.514
32b.12		שביתת יום טוב	4.7			א"ח	514.9	א"ח	514	http://www.sefaria.org/Beitzah.32b.12	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.7		sefaria.org/Shulchan_Arukh,_Orach_Chayim.514.9	sefaria.org/Tur,_Orach_Chaim.514		Beitzah.32b.12	Mishneh_Torah,_Rest_on_a_Holiday.4.7		Shulchan_Arukh,_Orach_Chayim.514.9	Tur,_Orach_Chaim.514
32b.14		שביתת יום טוב	4.7			א"ח	514.9	א"ח	514	http://www.sefaria.org/Beitzah.32b.14	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.7		sefaria.org/Shulchan_Arukh,_Orach_Chayim.514.9	sefaria.org/Tur,_Orach_Chaim.514		Beitzah.32b.14	Mishneh_Torah,_Rest_on_a_Holiday.4.7		Shulchan_Arukh,_Orach_Chayim.514.9	Tur,_Orach_Chaim.514
32b.19		איסורי ביאה	19.17						0	http://www.sefaria.org/Beitzah.32b.19	sefaria.org/Mishneh_Torah,_Forbidden_Intercourse.19.17					Beitzah.32b.19	Mishneh_Torah,_Forbidden_Intercourse.19.17			
32b.19		מתנות עניים	10.2						0	http://www.sefaria.org/Beitzah.32b.19	sefaria.org/Mishneh_Torah,_Gifts_to_the_Poor.10.2					Beitzah.32b.19	Mishneh_Torah,_Gifts_to_the_Poor.10.2			
32b.30		שביתת יום טוב	4.8	לאוין	75	א"ח	508.1	א"ח	508	http://www.sefaria.org/Beitzah.32b.30	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.8	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.508.1	sefaria.org/Tur,_Orach_Chaim.508		Beitzah.32b.30	Mishneh_Torah,_Rest_on_a_Holiday.4.8	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.508.1	Tur,_Orach_Chaim.508
32b.30		שבת	23.6			א"ח	340.13	א"ח	340	http://www.sefaria.org/Beitzah.32b.30	sefaria.org/Mishneh_Torah,_Sabbath.23.6		sefaria.org/Shulchan_Arukh,_Orach_Chayim.340.13	sefaria.org/Tur,_Orach_Chaim.340		Beitzah.32b.30	Mishneh_Torah,_Sabbath.23.6		Shulchan_Arukh,_Orach_Chayim.340.13	Tur,_Orach_Chaim.340
32b.30		שביתת יום טוב	3.10			א"ח	507.4	א"ח	507	http://www.sefaria.org/Beitzah.32b.30	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.10		sefaria.org/Shulchan_Arukh,_Orach_Chayim.507.4	sefaria.org/Tur,_Orach_Chaim.507		Beitzah.32b.30	Mishneh_Torah,_Rest_on_a_Holiday.3.10		Shulchan_Arukh,_Orach_Chayim.507.4	Tur,_Orach_Chaim.507
32b.31		שביתת יום טוב	4.11			א"ח	502.3	א"ח	502	http://www.sefaria.org/Beitzah.32b.31	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.11		sefaria.org/Shulchan_Arukh,_Orach_Chayim.502.3	sefaria.org/Tur,_Orach_Chaim.502		Beitzah.32b.31	Mishneh_Torah,_Rest_on_a_Holiday.4.11		Shulchan_Arukh,_Orach_Chayim.502.3	Tur,_Orach_Chaim.502
32b.31		שביתת יום טוב	5.3	לאוין	75	א"ח	522.4	א"ח	522	http://www.sefaria.org/Beitzah.32b.31	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.5.3	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.522.4	sefaria.org/Tur,_Orach_Chaim.522		Beitzah.32b.31	Mishneh_Torah,_Rest_on_a_Holiday.5.3	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.522.4	Tur,_Orach_Chaim.522
32b.36		שביתת יום טוב	3.10			א"ח	507.4	א"ח	507	http://www.sefaria.org/Beitzah.32b.36	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.10		sefaria.org/Shulchan_Arukh,_Orach_Chayim.507.4	sefaria.org/Tur,_Orach_Chaim.507		Beitzah.32b.36	Mishneh_Torah,_Rest_on_a_Holiday.3.10		Shulchan_Arukh,_Orach_Chayim.507.4	Tur,_Orach_Chaim.507
32b.45		שביתת יום טוב	3.10			א"ח	507.7	א"ח	507	http://www.sefaria.org/Beitzah.32b.45	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.10		sefaria.org/Shulchan_Arukh,_Orach_Chayim.507.7	sefaria.org/Tur,_Orach_Chaim.507		Beitzah.32b.45	Mishneh_Torah,_Rest_on_a_Holiday.3.10		Shulchan_Arukh,_Orach_Chayim.507.7	Tur,_Orach_Chaim.507
32b.46		שביתת יום טוב	3.10			א"ח	507.7	א"ח	507	http://www.sefaria.org/Beitzah.32b.46	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.10		sefaria.org/Shulchan_Arukh,_Orach_Chayim.507.7	sefaria.org/Tur,_Orach_Chaim.507		Beitzah.32b.46	Mishneh_Torah,_Rest_on_a_Holiday.3.10		Shulchan_Arukh,_Orach_Chayim.507.7	Tur,_Orach_Chaim.507
32b.48		שביתת יום טוב	3.10			א"ח	507.7	א"ח	507	http://www.sefaria.org/Beitzah.32b.48	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.10		sefaria.org/Shulchan_Arukh,_Orach_Chayim.507.7	sefaria.org/Tur,_Orach_Chaim.507		Beitzah.32b.48	Mishneh_Torah,_Rest_on_a_Holiday.3.10		Shulchan_Arukh,_Orach_Chayim.507.7	Tur,_Orach_Chaim.507
32b.51		שביתת יום טוב	4.13			א"ח	312.10	א"ח	315	http://www.sefaria.org/Beitzah.32b.51	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.13		sefaria.org/Shulchan_Arukh,_Orach_Chayim.312.10	sefaria.org/Tur,_Orach_Chaim.315		Beitzah.32b.51	Mishneh_Torah,_Rest_on_a_Holiday.4.13		Shulchan_Arukh,_Orach_Chayim.312.10	Tur,_Orach_Chaim.315
32b.62		שביתת יום טוב	4.14	לאוין	75	א"ח	502.1	א"ח	502	http://www.sefaria.org/Beitzah.32b.62	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.14	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.502.1	sefaria.org/Tur,_Orach_Chaim.502		Beitzah.32b.62	Mishneh_Torah,_Rest_on_a_Holiday.4.14	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.502.1	Tur,_Orach_Chaim.502
33a.1		שביתת יום טוב	4.15			א"ח	502.1	א"ח	502	http://www.sefaria.org/Beitzah.33a.1	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.15		sefaria.org/Shulchan_Arukh,_Orach_Chayim.502.1	sefaria.org/Tur,_Orach_Chaim.502		Beitzah.33a.1	Mishneh_Torah,_Rest_on_a_Holiday.4.15		Shulchan_Arukh,_Orach_Chayim.502.1	Tur,_Orach_Chaim.502
33a.1						א"ח	315.6	א"ח	315	http://www.sefaria.org/Beitzah.33a.1			sefaria.org/Shulchan_Arukh,_Orach_Chayim.315.6	sefaria.org/Tur,_Orach_Chaim.315		Beitzah.33a.1			Shulchan_Arukh,_Orach_Chayim.315.6	Tur,_Orach_Chaim.315
33a.22		שביתת יום טוב	2.13			א"ח	502.3	א"ח	502	http://www.sefaria.org/Beitzah.33a.22	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.13		sefaria.org/Shulchan_Arukh,_Orach_Chayim.502.3	sefaria.org/Tur,_Orach_Chaim.502		Beitzah.33a.22	Mishneh_Torah,_Rest_on_a_Holiday.2.13		Shulchan_Arukh,_Orach_Chayim.502.3	Tur,_Orach_Chaim.502
33a.24		שביתת יום טוב	4.11	לאוין	75	א"ח	507.3	א"ח	507	http://www.sefaria.org/Beitzah.33a.24	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.11	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.507.3	sefaria.org/Tur,_Orach_Chaim.507		Beitzah.33a.24	Mishneh_Torah,_Rest_on_a_Holiday.4.11	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.507.3	Tur,_Orach_Chaim.507
33a.32		שביתת יום טוב	4.14	לאוין	75	א"ח	501.3	א"ח	501	http://www.sefaria.org/Beitzah.33a.32	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.14	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.501.3	sefaria.org/Tur,_Orach_Chaim.501		Beitzah.33a.32	Mishneh_Torah,_Rest_on_a_Holiday.4.14	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.501.3	Tur,_Orach_Chaim.501
33a.33		שביתת יום טוב	4.1	לאוין	75	א"ח	502.1	א"ח	502	http://www.sefaria.org/Beitzah.33a.33	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.1	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.502.1	sefaria.org/Tur,_Orach_Chaim.502		Beitzah.33a.33	Mishneh_Torah,_Rest_on_a_Holiday.4.1	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.502.1	Tur,_Orach_Chaim.502
33a.34		שביתת יום טוב	3.11			א"ח	508.1	א"ח	508	http://www.sefaria.org/Beitzah.33a.34	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.11		sefaria.org/Shulchan_Arukh,_Orach_Chayim.508.1	sefaria.org/Tur,_Orach_Chaim.508		Beitzah.33a.34	Mishneh_Torah,_Rest_on_a_Holiday.3.11		Shulchan_Arukh,_Orach_Chayim.508.1	Tur,_Orach_Chaim.508
33b.1		שבת	11.8	לאוין	75	א"ח	322.4	א"ח	322	http://www.sefaria.org/Beitzah.33b.1	sefaria.org/Mishneh_Torah,_Sabbath.11.8	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.322.4	sefaria.org/Tur,_Orach_Chaim.322		Beitzah.33b.1	Mishneh_Torah,_Sabbath.11.8	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.322.4	Tur,_Orach_Chaim.322
33b.1						א"ח	519.4	א"ח	519	http://www.sefaria.org/Beitzah.33b.1			sefaria.org/Shulchan_Arukh,_Orach_Chayim.519.4	sefaria.org/Tur,_Orach_Chaim.519		Beitzah.33b.1			Shulchan_Arukh,_Orach_Chayim.519.4	Tur,_Orach_Chaim.519
33b.3		שבת	11.8			א"ח	322.5	א"ח	322	http://www.sefaria.org/Beitzah.33b.3	sefaria.org/Mishneh_Torah,_Sabbath.11.8		sefaria.org/Shulchan_Arukh,_Orach_Chayim.322.5	sefaria.org/Tur,_Orach_Chaim.322		Beitzah.33b.3	Mishneh_Torah,_Sabbath.11.8		Shulchan_Arukh,_Orach_Chayim.322.5	Tur,_Orach_Chaim.322
33b.4		שבת	11.7						0	http://www.sefaria.org/Beitzah.33b.4	sefaria.org/Mishneh_Torah,_Sabbath.11.7					Beitzah.33b.4	Mishneh_Torah,_Sabbath.11.7			
33b.24		שבת	23.2	לאוין	75	א"ח	314.1	א"ח	314	http://www.sefaria.org/Beitzah.33b.24	sefaria.org/Mishneh_Torah,_Sabbath.23.2	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.314.1	sefaria.org/Tur,_Orach_Chaim.314		Beitzah.33b.24	Mishneh_Torah,_Sabbath.23.2	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.314.1	Tur,_Orach_Chaim.314
33b.32		שבת	11.7	לאוין	75	א"ח	322.4	א"ח	322	http://www.sefaria.org/Beitzah.33b.32	sefaria.org/Mishneh_Torah,_Sabbath.11.7	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.322.4	sefaria.org/Tur,_Orach_Chaim.322		Beitzah.33b.32	Mishneh_Torah,_Sabbath.11.7	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.322.4	Tur,_Orach_Chaim.322
33b.39						א"ח	314.1	א"ח	314	http://www.sefaria.org/Beitzah.33b.39			sefaria.org/Shulchan_Arukh,_Orach_Chayim.314.1	sefaria.org/Tur,_Orach_Chaim.314		Beitzah.33b.39			Shulchan_Arukh,_Orach_Chayim.314.1	Tur,_Orach_Chaim.314
34a.2		שביתת יום טוב	3.11			א"ח	508.1	א"ח	508	http://www.sefaria.org/Beitzah.34a.2	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.11		sefaria.org/Shulchan_Arukh,_Orach_Chayim.508.1	sefaria.org/Tur,_Orach_Chaim.508		Beitzah.34a.2	Mishneh_Torah,_Rest_on_a_Holiday.3.11		Shulchan_Arukh,_Orach_Chayim.508.1	Tur,_Orach_Chaim.508
34a.3		שחיטה	9.20	עשין	63	י"ד	58.2	י"ד	58	http://www.sefaria.org/Beitzah.34a.3	sefaria.org/Mishneh_Torah,_Ritual_Slaughter.9.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.63	sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.58.2	sefaria.org/Tur,_Yoreh_Deah.58		Beitzah.34a.3	Mishneh_Torah,_Ritual_Slaughter.9.20	Sefer_Mitzvot_Gadol,_Volume_Two.63	Shulchan_Arukh,_Yoreh_De'ah.58.2	Tur,_Yoreh_Deah.58
34a.3						י"ד	58.3	י"ד	58	http://www.sefaria.org/Beitzah.34a.3			sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.58.3	sefaria.org/Tur,_Yoreh_Deah.58		Beitzah.34a.3			Shulchan_Arukh,_Yoreh_De'ah.58.3	Tur,_Yoreh_Deah.58
34a.5		שחיטה	9.20	עשין	63	י"ד	58.2	י"ד	58	http://www.sefaria.org/Beitzah.34a.5	sefaria.org/Mishneh_Torah,_Ritual_Slaughter.9.20	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_Two.63	sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.58.2	sefaria.org/Tur,_Yoreh_Deah.58		Beitzah.34a.5	Mishneh_Torah,_Ritual_Slaughter.9.20	Sefer_Mitzvot_Gadol,_Volume_Two.63	Shulchan_Arukh,_Yoreh_De'ah.58.2	Tur,_Yoreh_Deah.58
34a.5						י"ד	58.3	י"ד	58	http://www.sefaria.org/Beitzah.34a.5			sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.58.3	sefaria.org/Tur,_Yoreh_Deah.58		Beitzah.34a.5			Shulchan_Arukh,_Yoreh_De'ah.58.3	Tur,_Yoreh_Deah.58
34a.8		שביתת יום טוב	2.4	לאוין	75	א"ח	498.8	א"ח	498	http://www.sefaria.org/Beitzah.34a.8	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.4	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.498.8	sefaria.org/Tur,_Orach_Chaim.498		Beitzah.34a.8	Mishneh_Torah,_Rest_on_a_Holiday.2.4	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.498.8	Tur,_Orach_Chaim.498
34a.21		שבת	9.4						0	http://www.sefaria.org/Beitzah.34a.21	sefaria.org/Mishneh_Torah,_Sabbath.9.4					Beitzah.34a.21	Mishneh_Torah,_Sabbath.9.4			
34a.26		שביתת יום טוב	3.11	לאוין	75	א"ח	507.5	א"ח	507	http://www.sefaria.org/Beitzah.34a.26	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.11	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.507.5	sefaria.org/Tur,_Orach_Chaim.507		Beitzah.34a.26	Mishneh_Torah,_Rest_on_a_Holiday.3.11	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.507.5	Tur,_Orach_Chaim.507
34a.28		שביתת יום טוב	3.7	לאוין	75	א"ח	500.4	א"ח	500	http://www.sefaria.org/Beitzah.34a.28	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.7	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.500.4	sefaria.org/Tur,_Orach_Chaim.500		Beitzah.34a.28	Mishneh_Torah,_Rest_on_a_Holiday.3.7	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.500.4	Tur,_Orach_Chaim.500
34a.30		שביתת יום טוב	3.7	לאוין	75	א"ח	510.6	א"ח	510	http://www.sefaria.org/Beitzah.34a.30	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.7	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.510.6	sefaria.org/Tur,_Orach_Chaim.510		Beitzah.34a.30	Mishneh_Torah,_Rest_on_a_Holiday.3.7	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.510.6	Tur,_Orach_Chaim.510
34a.30		שביתת יום טוב	3.7	לאוין	75	א"ח	510.7	א"ח	510	http://www.sefaria.org/Beitzah.34a.30	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.7	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.510.7	sefaria.org/Tur,_Orach_Chaim.510		Beitzah.34a.30	Mishneh_Torah,_Rest_on_a_Holiday.3.7	Sefer_Mitzvot_Gadol,_Volume_One.75	Shulchan_Arukh,_Orach_Chayim.510.7	Tur,_Orach_Chaim.510
34a.30		שביתת יום טוב	3.7	לאוין	75	א"ח	510.6	א"ח	510	http://www.sefaria.org/Beitzah.34a.30	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.7	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.510.6	sefaria.org/Tur,_Orach_Chaim.510						
34a.30		שביתת יום טוב	3.7	לאוין	75	א"ח	510.7	א"ח	510	http://www.sefaria.org/Beitzah.34a.30	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.7	sefaria.org/Sefer_Mitzvot_Gadol,_Volume_One.75	sefaria.org/Shulchan_Arukh,_Orach_Chayim.510.7	sefaria.org/Tur,_Orach_Chaim.510						
34a.31		שביתת יום טוב	3.11			א"ח	507.1	א"ח	507	http://www.sefaria.org/Beitzah.34a.31	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.11		sefaria.org/Shulchan_Arukh,_Orach_Chayim.507.1	sefaria.org/Tur,_Orach_Chaim.507		Beitzah.34a.31	Mishneh_Torah,_Rest_on_a_Holiday.3.11		Shulchan_Arukh,_Orach_Chayim.507.1	Tur,_Orach_Chaim.507
34a.31		שביתת יום טוב	3.10			א"ח	507.1	א"ח	507	http://www.sefaria.org/Beitzah.34a.31	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.3.10		sefaria.org/Shulchan_Arukh,_Orach_Chayim.507.1	sefaria.org/Tur,_Orach_Chaim.507		Beitzah.34a.31	Mishneh_Torah,_Rest_on_a_Holiday.3.10		Shulchan_Arukh,_Orach_Chayim.507.1	Tur,_Orach_Chaim.507
34a.33		שביתת יום טוב	4.7			א"ח	502.1	א"ח	502	http://www.sefaria.org/Beitzah.34a.33	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.7		sefaria.org/Shulchan_Arukh,_Orach_Chayim.502.1	sefaria.org/Tur,_Orach_Chaim.502		Beitzah.34a.33	Mishneh_Torah,_Rest_on_a_Holiday.4.7		Shulchan_Arukh,_Orach_Chayim.502.1	Tur,_Orach_Chaim.502
34a.36		שביתת יום טוב	4.8			א"ח	508.1	א"ח	508	http://www.sefaria.org/Beitzah.34a.36	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.4.8		sefaria.org/Shulchan_Arukh,_Orach_Chayim.508.1	sefaria.org/Tur,_Orach_Chaim.508		Beitzah.34a.36	Mishneh_Torah,_Rest_on_a_Holiday.4.8		Shulchan_Arukh,_Orach_Chayim.508.1	Tur,_Orach_Chaim.508
34a.36		שבת	24.24			א"ח	508.2	א"ח	508	http://www.sefaria.org/Beitzah.34a.36	sefaria.org/Mishneh_Torah,_Sabbath.24.24		sefaria.org/Shulchan_Arukh,_Orach_Chayim.508.2	sefaria.org/Tur,_Orach_Chaim.508		Beitzah.34a.36	Mishneh_Torah,_Sabbath.24.24		Shulchan_Arukh,_Orach_Chayim.508.2	Tur,_Orach_Chaim.508
34b.4		שביתת יום טוב	2.9						0	http://www.sefaria.org/Beitzah.34b.4	sefaria.org/Mishneh_Torah,_Rest_on_a_Holiday.2.9					Beitzah.34b.4	Mishneh_Torah,_Rest_on_a_Holiday.2.9			
34b.7		מעשרות	5.21			י"ד	331.112	י"ד	331	http://www.sefaria.org/Beitzah.34b.7	sefaria.org/Mishneh_Torah,_Tithes.5.21		sefaria.org/Shulchan_Arukh,_Yoreh_De'ah.331.112	sefaria.org/Tur,_Yoreh_Deah.331		Beitzah.34b.7	Mishneh_Torah,_Tithes.5.21		Shulchan_Arukh,_Yoreh_De'ah.331.112	Tur,_Yoreh_Deah.331
34b.9		מעשרות	4.11						0	http://www.sefaria.org/Beitzah.34b.9	sefaria.org/Mishneh_Torah,_Tithes.4.11					Beitzah.34b.9	Mishneh_Torah,_Tithes.4.11			
34b.17		מעשרות	3.3						0	http://www.sefaria.org/Beitzah.34b.17	sefaria.org/Mishneh_Torah,_Tithes.3.3					Beitzah.34b.17	Mishneh_Torah,_Tithes.3.3			
34b.30		שבת	23.15						0	http://www.sefaria.org/Beitzah.34b.30	sefaria.org/Mishneh_Torah,_Sabbath.23.15					Beitzah.34b.30	Mishneh_Torah,_Sabbath.23.15			
34b.30		שבת	25.25						0	http://www.sefaria.org/Beitzah.34b.30	sefaria.org/Mishneh_Torah,_Sabbath.25.25					Beitzah.34b.30	Mishneh_Torah,_Sabbath.25.25			
35a.4		מעשרות	5.18						0	http://www.sefaria.org/Beitzah.35a.4	sefaria.org/Mishneh_Torah,_Tithes.5.18					Beitzah.35a.4	Mishneh_Torah,_Tithes.5.18			
35a.19		מעשרות	3.4						0	http://www.sefaria.org/Beitzah.35a.19	sefaria.org/Mishneh_Torah,_Tithes.3.4					Beitzah.35a.19	Mishneh_Torah,_Tithes.3.4			
