Im_Id,Im_Ms,Im_ImRun,Im_File,Im_Web,Im_Title,SSMA_TimeStamp,PID,Im_Description
17128,1721,640,..\MnuImages\N1721a\w\0320v.jpg,0,"תענית סח ע""ג - תענית סח ע""ד",000000000000E6CA,872302,
17129,1721,641,..\MnuImages\N1721a\w\0321r.jpg,0,"תענית סח ע""ד - תענית סח ע""ד",000000000000E6CB,872304,
17130,1721,642,..\MnuImages\N1721a\w\0321v.jpg,0,"תענית סח ע""ד - תענית סט ע""א",000000000000E6CC,872306,
17131,1721,643,..\MnuImages\N1721a\w\0322r.jpg,0,"תענית סט ע""א - תענית סט ע""ב",000000000000E6CD,872308,
17132,1721,644,..\MnuImages\N1721a\w\0322v.jpg,0,"תענית סט ע""ב - תענית סט ע""ג",000000000000E6CE,872309,
17133,1721,645,..\MnuImages\N1721a\w\0323r.jpg,0,"תענית סט ע""ג - תענית סט ע""ג",000000000000E6CF,872311,
17134,1721,646,..\MnuImages\N1721a\w\0323v.jpg,0,"תענית סט ע""ג - תענית סט ע""ג",000000000000E6D0,872313,
17135,1721,647,..\MnuImages\N1721a\w\0324r.jpg,0,"מגילה סט ע""ד - מגילה ע ע""א",000000000000E6D1,872314,
17136,1721,648,..\MnuImages\N1721a\w\0324v.jpg,0,"מגילה ע ע""א - מגילה ע ע""ב",000000000000E6D2,872316,
17137,1721,649,..\MnuImages\N1721a\w\0325r.jpg,0,"מגילה ע ע""ב - מגילה ע ע""ג",000000000000E6D3,872318,
17138,1721,650,..\MnuImages\N1721a\w\0325v.jpg,0,"מגילה ע ע""ג - מגילה ע ע""ג",000000000000E6D4,872320,
17139,1721,651,..\MnuImages\N1721a\w\0326r.jpg,0,"מגילה ע ע""ג - מגילה ע ע""ד",000000000000E6D5,872322,
17140,1721,652,..\MnuImages\N1721a\w\0326v.jpg,0,"מגילה ע ע""ד - מגילה עא ע""א",000000000000E6D6,872323,
17141,1721,653,..\MnuImages\N1721a\w\0327r.jpg,0,"מגילה עא ע""א - מגילה עא ע""ב",000000000000E6D7,872325,
17142,1721,654,..\MnuImages\N1721a\w\0327v.jpg,0,"מגילה עא ע""ב - מגילה עא ע""ב",000000000000E6D8,872327,
17143,1721,655,..\MnuImages\N1721a\w\0328r.jpg,0,"מגילה עא ע""ב - מגילה עא ע""ג",000000000000E6D9,872328,
17144,1721,656,..\MnuImages\N1721a\w\0328v.jpg,0,"מגילה עא ע""ג - מגילה עא ע""ד",000000000000E6DA,872330,
17145,1721,657,..\MnuImages\N1721a\w\0329r.jpg,0,"מגילה עא ע""ד - מגילה עב ע""א",000000000000E6DB,872332,
17146,1721,658,..\MnuImages\N1721a\w\0329v.jpg,0,"מגילה עב ע""א - מגילה עב ע""א",000000000000E6DC,872334,
17147,1721,659,..\MnuImages\N1721a\w\0330r.jpg,0,"מגילה עב ע""א - מגילה עב ע""ב",000000000000E6DD,872335,
17148,1721,660,..\MnuImages\N1721a\w\0330v.jpg,0,"מגילה עב ע""ב - מגילה עב ע""ג",000000000000E6DE,872337,
17149,1721,661,..\MnuImages\N1721a\w\0331r.jpg,0,"מגילה עב ע""ג - מגילה עב ע""ג",000000000000E6DF,872338,
17150,1721,662,..\MnuImages\N1721a\w\0331v.jpg,0,"מגילה עב ע""ג - מגילה עב ע""ד",000000000000E6E0,872340,
17151,1721,663,..\MnuImages\N1721a\w\0332r.jpg,0,"מגילה עב ע""ד - מגילה עג ע""א",000000000000E6E1,872342,
17152,1721,664,..\MnuImages\N1721a\w\0332v.jpg,0,"מגילה עג ע""א - מגילה עג ע""ב",000000000000E6E2,872344,
17153,1721,665,..\MnuImages\N1721a\w\0333r.jpg,0,"מגילה עג ע""ב - מגילה עג ע""ב",000000000000E6E3,872346,
17154,1721,666,..\MnuImages\N1721a\w\0333v.jpg,0,"מגילה עג ע""ב - מגילה עג ע""ד",000000000000E6E4,872348,
17155,1721,667,..\MnuImages\N1721a\w\0334r.jpg,0,"מגילה עג ע""ד - מגילה עג ע""ד",000000000000E6E5,872349,
17156,1721,668,..\MnuImages\N1721a\w\0334v.jpg,0,"מגילה עג ע""ד - מגילה עד ע""א",000000000000E6E6,872351,
17157,1721,669,..\MnuImages\N1721a\w\0335r.jpg,0,"מגילה עד ע""א - מגילה עד ע""א",000000000000E6E7,872353,
17158,1721,670,..\MnuImages\N1721a\w\0335v.jpg,0,"מגילה עד ע""א - מגילה עד ע""ב",000000000000E6E8,872354,
17159,1721,671,..\MnuImages\N1721a\w\0336r.jpg,0,"מגילה עד ע""ב - מגילה עד ע""ג",000000000000E6E9,872356,
17160,1721,672,..\MnuImages\N1721a\w\0336v.jpg,0,"מגילה עד ע""ג - מגילה עד ע""ד",000000000000E6EA,872357,
17161,1721,673,..\MnuImages\N1721a\w\0337r.jpg,0,"מגילה עד ע""ד - מגילה עד ע""ד",000000000000E6EB,872359,
17162,1721,674,..\MnuImages\N1721a\w\0337v.jpg,0,"מגילה עד ע""ד - מגילה עה ע""א",000000000000E6EC,872360,
17163,1721,675,..\MnuImages\N1721a\w\0338r.jpg,0,"מגילה עה ע""א - מגילה עה ע""ב",000000000000E6ED,872362,
17164,1721,676,..\MnuImages\N1721a\w\0338v.jpg,0,"מגילה עה ע""ב - מגילה עה ע""ג",000000000000E6EE,872364,
17165,1721,677,..\MnuImages\N1721a\w\0339r.jpg,0,"מגילה עה ע""ג - מגילה עה ע""ג",000000000000E6EF,872365,
17166,1721,678,..\MnuImages\N1721a\w\0339v.jpg,0,"מגילה עה ע""ג - מגילה עה ע""ד",000000000000E6F0,872367,
17167,1721,679,..\MnuImages\N1721a\w\0340r.jpg,0,"חגיגה עה ע""ד - חגיגה עו ע""א",000000000000E6F1,872369,
17168,1721,680,..\MnuImages\N1721a\w\0340v.jpg,0,"חגיגה עו ע""א - חגיגה עו ע""א",000000000000E6F2,872370,
17169,1721,681,..\MnuImages\N1721a\w\0341r.jpg,0,"חגיגה עו ע""א - חגיגה עו ע""ב",000000000000E6F3,872372,
17170,1721,682,..\MnuImages\N1721a\w\0341v.jpg,0,"חגיגה עו ע""ב - חגיגה עו ע""ג",000000000000E6F4,872373,
17171,1721,683,..\MnuImages\N1721a\w\0342r.jpg,0,"חגיגה עו ע""ג - חגיגה עו ע""ד",000000000000E6F5,872375,
17172,1721,684,..\MnuImages\N1721a\w\0342v.jpg,0,"חגיגה עו ע""ד - חגיגה עז ע""א",000000000000E6F6,872377,
17173,1721,685,..\MnuImages\N1721a\w\0343r.jpg,0,"חגיגה עז ע""א - חגיגה עז ע""א",000000000000E6F7,872379,
17174,1721,686,..\MnuImages\N1721a\w\0343v.jpg,0,"חגיגה עז ע""א - חגיגה עז ע""ב",000000000000E6F8,872380,
17175,1721,687,..\MnuImages\N1721a\w\0344r.jpg,0,"חגיגה עז ע""ב - חגיגה עז ע""ג",000000000000E6F9,872382,
17176,1721,688,..\MnuImages\N1721a\w\0344v.jpg,0,"חגיגה עז ע""ג - חגיגה עז ע""ג",000000000000E6FA,872383,
17177,1721,689,..\MnuImages\N1721a\w\0345r.jpg,0,"חגיגה עז ע""ג - חגיגה עז ע""ד",000000000000E6FB,872385,
17178,1721,690,..\MnuImages\N1721a\w\0345v.jpg,0,"חגיגה עז ע""ד - חגיגה עח ע""א",000000000000E6FC,872387,
17179,1721,691,..\MnuImages\N1721a\w\0346r.jpg,0,"חגיגה עח ע""א - חגיגה עח ע""א",000000000000E6FD,872388,
17180,1721,692,..\MnuImages\N1721a\w\0346v.jpg,0,"חגיגה עח ע""א - חגיגה עח ע""ב",000000000000E6FE,872390,
17181,1721,693,..\MnuImages\N1721a\w\0347r.jpg,0,"חגיגה עח ע""ב - חגיגה עח ע""ג",000000000000E6FF,872392,
17182,1721,694,..\MnuImages\N1721a\w\0347v.jpg,0,"חגיגה עח ע""ג - חגיגה עח ע""ד",0,872393,
17183,1721,695,..\MnuImages\N1721a\w\0348r.jpg,0,"חגיגה עח ע""ד - חגיגה עח ע""ד",0,872395,
17184,1721,696,..\MnuImages\N1721a\w\0348v.jpg,0,"חגיגה עח ע""ד - חגיגה עט ע""א",0,872396,
17185,1721,697,..\MnuImages\N1721a\w\0349r.jpg,0,"חגיגה עט ע""א - חגיגה עט ע""ב",0,872399,
17186,1721,698,..\MnuImages\N1721a\w\0349v.jpg,0,"חגיגה עט ע""ב - חגיגה עט ע""ג",0,872400,
17187,1721,699,..\MnuImages\N1721a\w\0350r.jpg,0,"חגיגה עט ע""ג - חגיגה עט ע""ג",0,872402,
17188,1721,700,..\MnuImages\N1721a\w\0350v.jpg,0,"חגיגה עט ע""ג - חגיגה עט ע""ד",0,872403,
17189,1721,701,..\MnuImages\N1721a\w\0351r.jpg,0,"חגיגה עט ע""ד - חגיגה עט ע""ד",0,872405,
17190,1721,702,..\MnuImages\N1721a\w\0351r.jpg,0,"מועד קטן פ ע""א - מועד קטן פ ע""א",0,872406,
17191,1721,703,..\MnuImages\N1721a\w\0351v.jpg,0,"מועד קטן פ ע""א - מועד קטן פ ע""ב",000000000000E70A,872408,
17192,1721,704,..\MnuImages\N1721a\w\0352r.jpg,0,"מועד קטן פ ע""ב - מועד קטן פ ע""ג",000000000000E70B,872409,
17193,1721,705,..\MnuImages\N1721a\w\0352v.jpg,0,"מועד קטן פ ע""ג - מועד קטן פ ע""ג",000000000000E70C,872410,
17194,1721,706,..\MnuImages\N1721a\w\0353r.jpg,0,"מועד קטן פ ע""ג - מועד קטן פ ע""ד",000000000000E70D,872411,
17195,1721,707,..\MnuImages\N1721a\w\0353v.jpg,0,"מועד קטן פ ע""ד - מועד קטן פא ע""א",000000000000E70E,872413,
17196,1721,708,..\MnuImages\N1721a\w\0354r.jpg,0,"מועד קטן פא ע""א - מועד קטן פא ע""ב",000000000000E70F,872415,
17197,1721,709,..\MnuImages\N1721a\w\0354v.jpg,0,"מועד קטן פא ע""ב - מועד קטן פא ע""ב",0,872416,
17198,1721,710,..\MnuImages\N1721a\w\0355r.jpg,0,"מועד קטן פא ע""ב - מועד קטן פא ע""ג",0,872418,
17199,1721,711,..\MnuImages\N1721a\w\0355v.jpg,0,"מועד קטן פא ע""ג - מועד קטן פא ע""ד",0,872419,
17200,1721,712,..\MnuImages\N1721a\w\0356r.jpg,0,"מועד קטן פא ע""ד - מועד קטן פב ע""א",0,872421,
17201,1721,713,..\MnuImages\N1721a\w\0356v.jpg,0,"מועד קטן פב ע""א - מועד קטן פב ע""א",0,872422,
17202,1721,714,..\MnuImages\N1721a\w\0357r.jpg,0,"מועד קטן פב ע""א - מועד קטן פב ע""ב",0,872424,
17203,1721,715,..\MnuImages\N1721a\w\0357v.jpg,0,"מועד קטן פב ע""ב - מועד קטן פב ע""ג",0,872425,
17204,1721,716,..\MnuImages\N1721a\w\0358r.jpg,0,"מועד קטן פב ע""ג - מועד קטן פב ע""ג",0,872427,
17205,1721,717,..\MnuImages\N1721a\w\0358v.jpg,0,"מועד קטן פב ע""ג - מועד קטן פב ע""ד",0,872428,
17206,1721,718,..\MnuImages\N1721a\w\0359r.jpg,0,"מועד קטן פב ע""ד - מועד קטן פג ע""א",0,872430,
17207,1721,719,..\MnuImages\N1721a\w\0359v.jpg,0,"מועד קטן פג ע""א - מועד קטן פג ע""ב",000000000000E71A,872432,
17208,1721,720,..\MnuImages\N1721a\w\0360r.jpg,0,"מועד קטן פג ע""ב - מועד קטן פג ע""ב",000000000000E71B,872434,
17209,1721,721,..\MnuImages\N1721a\w\0360v.jpg,0,"מועד קטן פג ע""ב - מועד קטן פג ע""ב",000000000000E71C,872435,
17210,1721,722,..\MnuImages\N1721a\w\0361r.jpg,0,"מועד קטן פג ע""ב - מועד קטן פג ע""ב",000000000000E71D,872437,
17211,1721,723,..\MnuImages\N1721a\w\0361v.jpg,0,"מועד קטן פג ע""ב - מועד קטן פג ע""ג",000000000000E71E,872438,
17212,1721,724,..\MnuImages\N1721a\w\0362r.jpg,0,"מועד קטן פג ע""ג - מועד קטן פג ע""ד",000000000000E71F,872440,
17213,1721,725,..\MnuImages\N1721a\w\0362v.jpg,0,"מועד קטן פג ע""ד - מועד קטן פג ע""ד",0,872441,
17214,1721,726,..\MnuImages\N1721a\w\0363r.jpg,0,"יבמות ב ע""א - יבמות ב ע""ב",0,872443,
17215,1721,727,..\MnuImages\N1721a\w\0363v.jpg,0,"יבמות ב ע""ב - יבמות ב ע""ג",0,872445,
17216,1721,728,..\MnuImages\N1721a\w\0364r.jpg,0,"יבמות ב ע""ג - יבמות ב ע""ד",0,872446,
17217,1721,729,..\MnuImages\N1721a\w\0364v.jpg,0,"יבמות ב ע""ד - יבמות ב ע""ד",0,872448,
17218,1721,730,..\MnuImages\N1721a\w\0365r.jpg,0,"יבמות ב ע""ד - יבמות ג ע""א",0,872450,
17219,1721,731,..\MnuImages\N1721a\w\0365v.jpg,0,"יבמות ג ע""א - יבמות ג ע""ב",0,872452,
17220,1721,732,..\MnuImages\N1721a\w\0366r.jpg,0,"יבמות ג ע""ב - יבמות ג ע""ג",0,872453,
17221,1721,733,..\MnuImages\N1721a\w\0366v.jpg,0,"יבמות ג ע""ג - יבמות ג ע""ג",0,872455,
17222,1721,734,..\MnuImages\N1721a\w\0367r.jpg,0,"יבמות ג ע""ג - יבמות ג ע""ד",0,872457,
17223,1721,735,..\MnuImages\N1721a\w\0367v.jpg,0,"יבמות ג ע""ד - יבמות ד ע""א",000000000000E72A,872459,
17224,1721,736,..\MnuImages\N1721a\w\0368r.jpg,0,"יבמות ד ע""א - יבמות ד ע""א",000000000000E72B,872460,
17225,1721,737,..\MnuImages\N1721a\w\0368v.jpg,0,"יבמות ד ע""א - יבמות ד ע""ג",000000000000E72C,872462,
17226,1721,738,..\MnuImages\N1721a\w\0369r.jpg,0,"יבמות ד ע""ג - יבמות ד ע""ג",000000000000E72D,872464,
17227,1721,739,..\MnuImages\N1721a\w\0369v.jpg,0,"יבמות ד ע""ג - יבמות ד ע""ד",000000000000E72E,872466,
17228,1721,740,..\MnuImages\N1721a\w\0370r.jpg,0,"יבמות ד ע""ד - יבמות ה ע""א",000000000000E72F,872467,
17229,1721,741,..\MnuImages\N1721a\w\0370v.jpg,0,"יבמות ה ע""א - יבמות ה ע""א",0,870570,
17230,1721,742,"..\MnuImages\N1721b\w\0011r.jpg
",0,"יבמות ה ע""א - יבמות ה ע""ב",0,870571,
17231,1721,743,"..\MnuImages\N1721b\w\0011v.jpg
",0,"יבמות ה ע""ב - יבמות ה ע""ג",0,870572,
17232,1721,744,"..\MnuImages\N1721b\w\0012r.jpg
",0,"יבמות ה ע""ג - יבמות ה ע""ד",0,870573,
17233,1721,745,"..\MnuImages\N1721b\w\0012v.jpg
",0,"יבמות ה ע""ד - יבמות ה ע""ד",0,870574,
17234,1721,746,"..\MnuImages\N1721b\w\0013r.jpg
",0,"יבמות ה ע""ד - יבמות ו ע""א",0,870575,
17235,1721,747,"..\MnuImages\N1721b\w\0013v.jpg
",0,"יבמות ו ע""א - יבמות ו ע""ב",0,870576,
17236,1721,748,"..\MnuImages\N1721b\w\0014r.jpg
",0,"יבמות ו ע""ב - יבמות ו ע""ג",0,870577,
17237,1721,749,"..\MnuImages\N1721b\w\0014v.jpg
",0,"יבמות ו ע""ג - יבמות ו ע""ג",0,870578,
17238,1721,750,"..\MnuImages\N1721b\w\0015r.jpg
",0,"יבמות ו ע""ג - יבמות ו ע""ד",0,870579,
17239,1721,751,"..\MnuImages\N1721b\w\0015v.jpg
",0,"יבמות ו ע""ד - יבמות ז ע""א",000000000000E73A,870580,
17240,1721,752,"..\MnuImages\N1721b\w\0016r.jpg
",0,"יבמות ז ע""א - יבמות ז ע""ב",000000000000E73B,870581,
17241,1721,753,"..\MnuImages\N1721b\w\0016v.jpg
",0,"יבמות ז ע""ב - יבמות ז ע""ב",000000000000E73C,870582,
17242,1721,754,"..\MnuImages\N1721b\w\0017r.jpg
",0,"יבמות ז ע""ב - יבמות ז ע""ג",000000000000E73D,870583,
17243,1721,755,"..\MnuImages\N1721b\w\0017v.jpg
",0,"יבמות ז ע""ג - יבמות ז ע""ד",000000000000E73E,870584,
17244,1721,756,"..\MnuImages\N1721b\w\0018r.jpg
",0,"יבמות ז ע""ד - יבמות ח ע""א",000000000000E73F,870585,
17245,1721,757,"..\MnuImages\N1721b\w\0018v.jpg
",0,"יבמות ח ע""א - יבמות ח ע""א",0,870586,
17246,1721,758,"..\MnuImages\N1721b\w\0019r.jpg
",0,"יבמות ח ע""א - יבמות ח ע""ב",0,870587,
17247,1721,759,"..\MnuImages\N1721b\w\0019v.jpg
",0,"יבמות ח ע""ב - יבמות ח ע""ג",0,870588,
17248,1721,760,"..\MnuImages\N1721b\w\0020r.jpg
",0,"יבמות ח ע""ג - יבמות ח ע""ד",0,870589,
17249,1721,761,"..\MnuImages\N1721b\w\0020v.jpg
",0,"יבמות ח ע""ד - יבמות ח ע""ד",0,870590,
17250,1721,762,"..\MnuImages\N1721b\w\0021r.jpg
",0,"יבמות ח ע""ד - יבמות ט ע""א",0,870591,
17251,1721,763,"..\MnuImages\N1721b\w\0021v.jpg
",0,"יבמות ט ע""א - יבמות ט ע""ב",0,870592,
17252,1721,764,"..\MnuImages\N1721b\w\0022r.jpg
",0,"יבמות ט ע""ב - יבמות ט ע""ג",0,870593,
17253,1721,765,"..\MnuImages\N1721b\w\0022v.jpg
",0,"יבמות ט ע""ג - יבמות ט ע""ג",0,870594,
17254,1721,766,"..\MnuImages\N1721b\w\0023r.jpg
",0,"יבמות ט ע""ג - יבמות ט ע""ד",0,870595,
17255,1721,767,"..\MnuImages\N1721b\w\0023v.jpg
",0,"יבמות ט ע""ד - יבמות י ע""א",000000000000E74A,870596,
17256,1721,768,"..\MnuImages\N1721b\w\0024r.jpg
",0,"יבמות י ע""א - יבמות י ע""א",000000000000E74B,870597,
17257,1721,769,"..\MnuImages\N1721b\w\0024v.jpg
",0,"יבמות י ע""א - יבמות י ע""ב",000000000000E74C,870598,
17258,1721,770,"..\MnuImages\N1721b\w\0025r.jpg
",0,"יבמות י ע""ב - יבמות י ע""ג",000000000000E74D,870599,
17259,1721,771,"..\MnuImages\N1721b\w\0025v.jpg
",0,"יבמות י ע""ג - יבמות י ע""ד",000000000000E74E,870600,
17260,1721,772,"..\MnuImages\N1721b\w\0026r.jpg
",0,"יבמות י ע""ד - יבמות י ע""ד",000000000000E74F,870601,
17261,1721,773,"..\MnuImages\N1721b\w\0026v.jpg
",0,"יבמות י ע""ד - יבמות יא ע""א",0,870602,
17262,1721,774,"..\MnuImages\N1721b\w\0027r.jpg
",0,"יבמות יא ע""א - יבמות יא ע""ב",0,870603,
17263,1721,775,"..\MnuImages\N1721b\w\0027v.jpg
",0,"יבמות יא ע""ב - יבמות יא ע""ג",0,870604,
17264,1721,776,"..\MnuImages\N1721b\w\0028r.jpg
",0,"יבמות יא ע""ג - יבמות יא ע""ד",0,870605,
17265,1721,777,"..\MnuImages\N1721b\w\0028v.jpg
",0,"יבמות יא ע""ד - יבמות יא ע""ד",0,870606,
17266,1721,778,"..\MnuImages\N1721b\w\0029r.jpg
",0,"יבמות יא ע""ד - יבמות יב ע""א",0,870607,
17267,1721,779,"..\MnuImages\N1721b\w\0029v.jpg
",0,"יבמות יב ע""א - יבמות יב ע""ב",0,870608,
17268,1721,780,"..\MnuImages\N1721b\w\0030r.jpg
",0,"יבמות יב ע""ב - יבמות יב ע""ג",0,870609,
17269,1721,781,"..\MnuImages\N1721b\w\0030v.jpg
",0,"יבמות יב ע""ג - יבמות יב ע""ג",0,870610,
17270,1721,782,"..\MnuImages\N1721b\w\0031r.jpg
",0,"יבמות יב ע""ג - יבמות יב ע""ד",0,870611,
17271,1721,783,"..\MnuImages\N1721b\w\0031v.jpg
",0,"יבמות יב ע""ד - יבמות יג ע""א",000000000000E75A,870612,
17272,1721,784,"..\MnuImages\N1721b\w\0032r.jpg
",0,"יבמות יג ע""א - יבמות יג ע""ב",000000000000E75B,870613,
17273,1721,785,"..\MnuImages\N1721b\w\0032v.jpg
",0,"יבמות יג ע""ב - יבמות יג ע""ג",000000000000E75C,870614,
17274,1721,786,"..\MnuImages\N1721b\w\0033r.jpg
",0,"יבמות יג ע""ג - יבמות יג ע""ד",000000000000E75D,870615,
17275,1721,787,"..\MnuImages\N1721b\w\0033v.jpg
",0,"יבמות יג ע""ד - יבמות יג ע""ד",000000000000E75E,870616,
17276,1721,788,"..\MnuImages\N1721b\w\0034r.jpg
",0,"יבמות יג ע""ד - יבמות יד ע""א",000000000000E75F,870617,
17277,1721,789,"..\MnuImages\N1721b\w\0034v.jpg
",0,"יבמות יד ע""א - יבמות יד ע""ב",0,870618,
17278,1721,790,"..\MnuImages\N1721b\w\0035r.jpg
",0,"יבמות יד ע""ב - יבמות יד ע""ג",0,870619,
17279,1721,791,"..\MnuImages\N1721b\w\0035v.jpg
",0,"יבמות יד ע""ג - יבמות יד ע""ג",0,870620,
17280,1721,792,"..\MnuImages\N1721b\w\0036r.jpg
",0,"יבמות יד ע""ג - יבמות יד ע""ד",0,870621,
17281,1721,793,"..\MnuImages\N1721b\w\0036v.jpg
",0,"יבמות יד ע""ד - יבמות יד ע""ד",0,870622,
17282,1721,794,"..\MnuImages\N1721b\w\0037r.jpg
",0,"יבמות יד ע""ד - יבמות טו ע""א",0,870623,
17283,1721,795,"..\MnuImages\N1721b\w\0037v.jpg
",0,"יבמות טו ע""א - יבמות טז ע""א",0,870624,
17284,1721,796,"..\MnuImages\N1721b\w\0038r.jpg
",0,"יבמות טז ע""א - יבמות טז ע""ב",0,870625,
17285,1721,797,"..\MnuImages\N1721b\w\0038v.jpg
",0,"סוטה טז ע""ב - סוטה טז ע""ב",0,870626,
17286,1721,798,"..\MnuImages\N1721b\w\0039r.jpg
",0,"סוטה טז ע""ב - סוטה טז ע""ג",0,870627,
17287,1721,799,"..\MnuImages\N1721b\w\0039v.jpg
",0,"סוטה טז ע""ג - סוטה טז ע""ד",000000000000E76A,870628,
17288,1721,800,"..\MnuImages\N1721b\w\0040r.jpg
",0,"סוטה טז ע""ד - סוטה טז ע""ד",000000000000E76B,870629,
17289,1721,801,"..\MnuImages\N1721b\w\0040v.jpg
",0,"סוטה טז ע""ד - סוטה יז ע""א",000000000000E76C,870630,
17290,1721,802,"..\MnuImages\N1721b\w\0041r.jpg
",0,"סוטה יז ע""א - סוטה יז ע""ב",000000000000E76D,870631,
17291,1721,803,"..\MnuImages\N1721b\w\0041v.jpg
",0,"סוטה יז ע""ב - סוטה יז ע""ג",000000000000E76E,870632,
17292,1721,804,"..\MnuImages\N1721b\w\0042r.jpg
",0,"סוטה יז ע""ג - סוטה יז ע""ד",000000000000E76F,870633,
17293,1721,805,"..\MnuImages\N1721b\w\0042v.jpg
",0,"סוטה יז ע""ד - סוטה יז ע""ד",0,870634,
17294,1721,806,"..\MnuImages\N1721b\w\0043r.jpg
",0,"סוטה יז ע""ד - סוטה יח ע""א",0,870635,
17295,1721,807,"..\MnuImages\N1721b\w\0043v.jpg
",0,"סוטה יח ע""א - סוטה יח ע""ב",0,870636,
17296,1721,808,"..\MnuImages\N1721b\w\0044r.jpg
",0,"סוטה יח ע""ב - סוטה יח ע""ג",0,870637,
17297,1721,809,"..\MnuImages\N1721b\w\0044v.jpg
",0,"סוטה יח ע""ג - סוטה יח ע""ג",0,870638,
17298,1721,810,"..\MnuImages\N1721b\w\0045r.jpg
",0,"סוטה יח ע""ג - סוטה יח ע""ד",0,870639,
17299,1721,811,"..\MnuImages\N1721b\w\0045v.jpg
",0,"סוטה יח ע""ד - סוטה יט ע""א",0,870640,
17300,1721,812,"..\MnuImages\N1721b\w\0046r.jpg
",0,"סוטה יט ע""א - סוטה יט ע""ב",0,870641,
17301,1721,813,"..\MnuImages\N1721b\w\0046v.jpg
",0,"סוטה יט ע""ב - סוטה יט ע""ג",0,870642,
17302,1721,814,"..\MnuImages\N1721b\w\0047r.jpg
",0,"סוטה יט ע""ג - סוטה יט ע""ג",0,870643,
17303,1721,815,"..\MnuImages\N1721b\w\0047v.jpg
",0,"סוטה יט ע""ג - סוטה יט ע""ד",000000000000E77A,870644,
17304,1721,816,"..\MnuImages\N1721b\w\0048r.jpg
",0,"סוטה יט ע""ד - סוטה כ ע""א",000000000000E77B,870645,
17305,1721,817,"..\MnuImages\N1721b\w\0048v.jpg
",0,"סוטה כ ע""א - סוטה כ ע""א",000000000000E77C,870646,
17306,1721,818,"..\MnuImages\N1721b\w\0049r.jpg
",0,"סוטה כ ע""א - סוטה כ ע""ב",000000000000E77D,870647,
17307,1721,819,"..\MnuImages\N1721b\w\0049v.jpg
",0,"סוטה כ ע""ב - סוטה כ ע""ג",000000000000E77E,870648,
17308,1721,820,"..\MnuImages\N1721b\w\0050r.jpg
",0,"סוטה כ ע""ג - סוטה כ ע""ד",000000000000E77F,870649,
17309,1721,821,"..\MnuImages\N1721b\w\0050v.jpg
",0,"סוטה כ ע""ד - סוטה כא ע""א",0,870650,
17310,1721,822,"..\MnuImages\N1721b\w\0051r.jpg
",0,"סוטה כא ע""א - סוטה כא ע""א",0,870651,
17311,1721,823,"..\MnuImages\N1721b\w\0051v.jpg
",0,"סוטה כא ע""א - סוטה כא ע""ב",0,870652,
17312,1721,824,"..\MnuImages\N1721b\w\0052r.jpg
",0,"סוטה כא ע""ב - סוטה כא ע""ג",0,870653,
17313,1721,825,"..\MnuImages\N1721b\w\0052v.jpg
",0,"סוטה כא ע""ג - סוטה כא ע""ג",0,870654,
17314,1721,826,"..\MnuImages\N1721b\w\0053r.jpg
",0,"סוטה כא ע""ג - סוטה כא ע""ד",0,870655,
17315,1721,827,"..\MnuImages\N1721b\w\0053v.jpg
",0,"סוטה כא ע""ד - סוטה כב ע""א",0,870656,
17316,1721,828,"..\MnuImages\N1721b\w\0054r.jpg
",0,"סוטה כב ע""א - סוטה כב ע""ב",0,870657,
17317,1721,829,"..\MnuImages\N1721b\w\0054v.jpg
",0,"סוטה כב ע""ב - סוטה כב ע""ב",0,870658,
17318,1721,830,"..\MnuImages\N1721b\w\0055r.jpg
",0,"סוטה כב ע""ב - סוטה כב ע""ג",0,870659,
17319,1721,831,"..\MnuImages\N1721b\w\0055v.jpg
",0,"סוטה כב ע""ג - סוטה כב ע""ד",000000000000E78A,870660,
17320,1721,832,"..\MnuImages\N1721b\w\0056r.jpg
",0,"סוטה כב ע""ד - סוטה כג ע""א",000000000000E78B,870661,
17321,1721,833,"..\MnuImages\N1721b\w\0056v.jpg
",0,"סוטה כג ע""א - סוטה כג ע""ב",000000000000E78C,870662,
17322,1721,834,"..\MnuImages\N1721b\w\0057r.jpg
",0,"סוטה כג ע""ב - סוטה כג ע""ב",000000000000E78D,870663,
17323,1721,835,"..\MnuImages\N1721b\w\0057v.jpg
",0,"סוטה כג ע""ב - סוטה כג ע""ג",000000000000E78E,870664,
17324,1721,836,"..\MnuImages\N1721b\w\0058r.jpg
",0,"סוטה כג ע""ג - סוטה כג ע""ד",000000000000E78F,870665,
17325,1721,837,"..\MnuImages\N1721b\w\0058v.jpg
",0,"סוטה כג ע""ד - סוטה כד ע""א",0,870666,
17326,1721,838,"..\MnuImages\N1721b\w\0059r.jpg
",0,"סוטה כד ע""א - סוטה כד ע""א",0,870667,
17327,1721,839,"..\MnuImages\N1721b\w\0059v.jpg
",0,"סוטה כד ע""א - סוטה כד ע""ב",0,870668,
17328,1721,840,"..\MnuImages\N1721b\w\0060r.jpg
",0,"סוטה כד ע""ב - סוטה כד ע""ג",0,870669,
17329,1721,841,"..\MnuImages\N1721b\w\0060v.jpg
",0,"סוטה כד ע""ג - סוטה כד ע""ג",0,870670,
17330,1721,842,"..\MnuImages\N1721b\w\0061r.jpg
",0,"כתובות כד ע""ד - כתובות כד ע""ד",0,870671,
