Exodus.7.22.1,"http://proto.sefaria.org/Mizrachi, Exodus.7.22.1",http://www.sefaria.org/Rashi_on_Exodus.7.22,1,
Exodus.8.17.1,"http://proto.sefaria.org/Mizrachi, Exodus.8.17.1",http://www.sefaria.org/Rashi_on_Exodus.8.17,1,
Exodus.8.18.1,"http://proto.sefaria.org/Mizrachi, Exodus.8.18.1",http://www.sefaria.org/Rashi_on_Exodus.8.18,1,
Exodus.9.19.1,"http://proto.sefaria.org/Mizrachi, Exodus.9.19.1",http://www.sefaria.org/Rashi_on_Exodus.9.19,,9.9.1
Exodus.10.1.2,"http://proto.sefaria.org/Mizrachi, Exodus.10.1.2",http://www.sefaria.org/Rashi_on_Exodus.10.1,2,
Exodus.10.11.1,"http://proto.sefaria.org/Mizrachi, Exodus.10.11.1",http://www.sefaria.org/Rashi_on_Exodus.10.11,2,
Exodus.12.4.4,"http://proto.sefaria.org/Mizrachi, Exodus.12.4.4",http://www.sefaria.org/Rashi_on_Exodus.12.4,4,
Exodus.12.7.1,"http://proto.sefaria.org/Mizrachi, Exodus.12.7.1",http://www.sefaria.org/Rashi_on_Exodus.12.7,1,
Exodus.12.7.2,"http://proto.sefaria.org/Mizrachi, Exodus.12.7.2",http://www.sefaria.org/Rashi_on_Exodus.12.7,1,
Exodus.12.15.1,"http://proto.sefaria.org/Mizrachi, Exodus.12.15.1",http://www.sefaria.org/Rashi_on_Exodus.12.15,2,
Exodus.12.15.5,"http://proto.sefaria.org/Mizrachi, Exodus.12.15.5",http://www.sefaria.org/Rashi_on_Exodus.12.15,3,
Exodus.12.22.1,"http://proto.sefaria.org/Mizrachi, Exodus.12.22.1",http://www.sefaria.org/Rashi_on_Exodus.12.22,2,
Exodus.12.22.4,"http://proto.sefaria.org/Mizrachi, Exodus.12.22.4",http://www.sefaria.org/Rashi_on_Exodus.12.22,5,
Exodus.12.29.3,"http://proto.sefaria.org/Mizrachi, Exodus.12.29.3",http://www.sefaria.org/Rashi_on_Exodus.12.29,3,
Exodus.12.31.2,"http://proto.sefaria.org/Mizrachi, Exodus.12.31.2",http://www.sefaria.org/Rashi_on_Exodus.12.31,4,
Exodus.12.31.3,"http://proto.sefaria.org/Mizrachi, Exodus.12.31.3",http://www.sefaria.org/Rashi_on_Exodus.12.31,,12.32.1
Exodus.12.36.2,"http://proto.sefaria.org/Mizrachi, Exodus.12.36.2",http://www.sefaria.org/Rashi_on_Exodus.12.36,2,
Exodus.12.43.1,"http://proto.sefaria.org/Mizrachi, Exodus.12.43.1",http://www.sefaria.org/Rashi_on_Exodus.12.43,1,
Exodus.13.5.3,"http://proto.sefaria.org/Mizrachi, Exodus.13.5.3",http://www.sefaria.org/Rashi_on_Exodus.13.5,2,
Exodus.13.11.1,"http://proto.sefaria.org/Mizrachi, Exodus.13.11.1",http://www.sefaria.org/Rashi_on_Exodus.13.11,2,
Exodus.13.17.3,"http://proto.sefaria.org/Mizrachi, Exodus.13.17.3",http://www.sefaria.org/Rashi_on_Exodus.13.17,3,
Exodus.14.3.1,"http://proto.sefaria.org/Mizrachi, Exodus.14.3.1",http://www.sefaria.org/Rashi_on_Exodus.14.3,3,
Exodus.14.8.1,"http://proto.sefaria.org/Mizrachi, Exodus.14.8.1",http://www.sefaria.org/Rashi_on_Exodus.14.8,,14.5.1
Exodus.14.8.2,"http://proto.sefaria.org/Mizrachi, Exodus.14.8.2",http://www.sefaria.org/Rashi_on_Exodus.14.8,,14.5.1
Exodus.14.8.3,"http://proto.sefaria.org/Mizrachi, Exodus.14.8.3",http://www.sefaria.org/Rashi_on_Exodus.14.8,,14.5.3
Exodus.14.12.1,"http://proto.sefaria.org/Mizrachi, Exodus.14.12.1",http://www.sefaria.org/Rashi_on_Exodus.14.12,1,
Exodus.14.24.1,"http://proto.sefaria.org/Mizrachi, Exodus.14.24.1",http://www.sefaria.org/Rashi_on_Exodus.14.24,1,
Exodus.15.2.3,"http://proto.sefaria.org/Mizrachi, Exodus.15.2.3",http://www.sefaria.org/Rashi_on_Exodus.15.2,3,
Exodus.15.4.2,"http://proto.sefaria.org/Mizrachi, Exodus.15.4.2",http://www.sefaria.org/Rashi_on_Exodus.15.4,2,
Exodus.15.6.1,"http://proto.sefaria.org/Mizrachi, Exodus.15.6.1",http://www.sefaria.org/Rashi_on_Exodus.15.6,2,
Exodus.16.4.2,"http://proto.sefaria.org/Mizrachi, Exodus.16.4.2",http://www.sefaria.org/Rashi_on_Exodus.16.4,2,
Exodus.16.7.3,"http://proto.sefaria.org/Mizrachi, Exodus.16.7.3",http://www.sefaria.org/Rashi_on_Exodus.16.7,2,
Exodus.16.7.5,"http://proto.sefaria.org/Mizrachi, Exodus.16.7.5",http://www.sefaria.org/Rashi_on_Exodus.16.7,4,
Exodus.16.29.3,"http://proto.sefaria.org/Mizrachi, Exodus.16.29.3",http://www.sefaria.org/Rashi_on_Exodus.16.29,3,
Exodus.16.35.1,"http://proto.sefaria.org/Mizrachi, Exodus.16.35.1",http://www.sefaria.org/Rashi_on_Exodus.16.35,1,
Exodus.18.6.1,"http://proto.sefaria.org/Mizrachi, Exodus.18.6.1",http://www.sefaria.org/Rashi_on_Exodus.18.6,1,
Exodus.18.11.3,"http://proto.sefaria.org/Mizrachi, Exodus.18.11.3",http://www.sefaria.org/Rashi_on_Exodus.18.11,1,
Exodus.18.15.1,"http://proto.sefaria.org/Mizrachi, Exodus.18.15.1",http://www.sefaria.org/Rashi_on_Exodus.18.15,1,
Exodus.18.21.3,"http://proto.sefaria.org/Mizrachi, Exodus.18.21.3",http://www.sefaria.org/Rashi_on_Exodus.18.21,5,
Exodus.18.22.2,"http://proto.sefaria.org/Mizrachi, Exodus.18.22.2",http://www.sefaria.org/Rashi_on_Exodus.18.22,2,
Exodus.19.4.1,"http://proto.sefaria.org/Mizrachi, Exodus.19.4.1",http://www.sefaria.org/Rashi_on_Exodus.19.4,1,
Exodus.19.12.2,"http://proto.sefaria.org/Mizrachi, Exodus.19.12.2",http://www.sefaria.org/Rashi_on_Exodus.19.12,3,
Exodus.19.15.3,"http://proto.sefaria.org/Mizrachi, Exodus.19.15.3",http://www.sefaria.org/Rashi_on_Exodus.19.15,3,
Exodus.19.24.1,"http://proto.sefaria.org/Mizrachi, Exodus.19.24.1",http://www.sefaria.org/Rashi_on_Exodus.19.24,2,
Exodus.20.2.2,"http://proto.sefaria.org/Mizrachi, Exodus.20.2.2",http://www.sefaria.org/Rashi_on_Exodus.20.2,1,
Exodus.20.2.3,"http://proto.sefaria.org/Mizrachi, Exodus.20.2.3",http://www.sefaria.org/Rashi_on_Exodus.20.2,1,
Exodus.20.21.1,"http://proto.sefaria.org/Mizrachi, Exodus.20.21.1",http://www.sefaria.org/Rashi_on_Exodus.20.21,3,
Exodus.21.6.2,"http://proto.sefaria.org/Mizrachi, Exodus.21.6.2",http://www.sefaria.org/Rashi_on_Exodus.21.6,2,
Exodus.21.6.4,"http://proto.sefaria.org/Mizrachi, Exodus.21.6.4",http://www.sefaria.org/Rashi_on_Exodus.21.6,3,
Exodus.21.6.5,"http://proto.sefaria.org/Mizrachi, Exodus.21.6.5",http://www.sefaria.org/Rashi_on_Exodus.21.6,4,
Exodus.21.7.1,"http://proto.sefaria.org/Mizrachi, Exodus.21.7.1",http://www.sefaria.org/Rashi_on_Exodus.21.7,1,
Exodus.21.10.1,"http://proto.sefaria.org/Mizrachi, Exodus.21.10.1",http://www.sefaria.org/Rashi_on_Exodus.21.10,1,
Exodus.21.11.1,"http://proto.sefaria.org/Mizrachi, Exodus.21.11.1",http://www.sefaria.org/Rashi_on_Exodus.21.11,1,
Exodus.21.11.2,"http://proto.sefaria.org/Mizrachi, Exodus.21.11.2",http://www.sefaria.org/Rashi_on_Exodus.21.11,2,
Exodus.21.13.1,"http://proto.sefaria.org/Mizrachi, Exodus.21.13.1",http://www.sefaria.org/Rashi_on_Exodus.21.13,1,
Exodus.21.13.4,"http://proto.sefaria.org/Mizrachi, Exodus.21.13.4",http://www.sefaria.org/Rashi_on_Exodus.21.13,5,
Exodus.21.16.1,"http://proto.sefaria.org/Mizrachi, Exodus.21.16.1",http://www.sefaria.org/Rashi_on_Exodus.21.16,1,
Exodus.21.19.2,"http://proto.sefaria.org/Mizrachi, Exodus.21.19.2",http://www.sefaria.org/Rashi_on_Exodus.21.19,2,
Exodus.21.20.1,"http://proto.sefaria.org/Mizrachi, Exodus.21.20.1",http://www.sefaria.org/Rashi_on_Exodus.21.20,1,
Exodus.21.20.2,"http://proto.sefaria.org/Mizrachi, Exodus.21.20.2",http://www.sefaria.org/Rashi_on_Exodus.21.20,2,
Exodus.21.29.3,"http://proto.sefaria.org/Mizrachi, Exodus.21.29.3",http://www.sefaria.org/Rashi_on_Exodus.21.29,4,
Exodus.22.2.1,"http://proto.sefaria.org/Mizrachi, Exodus.22.2.1",http://www.sefaria.org/Rashi_on_Exodus.22.2,1,
Exodus.22.12.1,"http://proto.sefaria.org/Mizrachi, Exodus.22.12.1",http://www.sefaria.org/Rashi_on_Exodus.22.12,1,
Exodus.22.19.1,"http://proto.sefaria.org/Mizrachi, Exodus.22.19.1",http://www.sefaria.org/Rashi_on_Exodus.22.19,2,
Exodus.22.24.2,"http://proto.sefaria.org/Mizrachi, Exodus.22.24.2",http://www.sefaria.org/Rashi_on_Exodus.22.24,2,
Exodus.23.5.1,"http://proto.sefaria.org/Mizrachi, Exodus.23.5.1",http://www.sefaria.org/Rashi_on_Exodus.23.5,,23.8.4
Exodus.23.9.1,"http://proto.sefaria.org/Mizrachi, Exodus.23.9.1",http://www.sefaria.org/Rashi_on_Exodus.23.9,1,
Exodus.23.16.1,"http://proto.sefaria.org/Mizrachi, Exodus.23.16.1",http://www.sefaria.org/Rashi_on_Exodus.23.16,2,
Exodus.23.26.1,"http://proto.sefaria.org/Mizrachi, Exodus.23.26.1",http://www.sefaria.org/Rashi_on_Exodus.23.26,1,
Exodus.24.4.2,"http://proto.sefaria.org/Mizrachi, Exodus.24.4.2",http://www.sefaria.org/Rashi_on_Exodus.24.4,2,
Exodus.25.2.4,"http://proto.sefaria.org/Mizrachi, Exodus.25.2.4",http://www.sefaria.org/Rashi_on_Exodus.25.2,3,
Exodus.25.11.1,"http://proto.sefaria.org/Mizrachi, Exodus.25.11.1",http://www.sefaria.org/Rashi_on_Exodus.25.11,1,
Exodus.25.29.1,"http://proto.sefaria.org/Mizrachi, Exodus.25.29.1",http://www.sefaria.org/Rashi_on_Exodus.25.29,4,
Exodus.25.29.3,"http://proto.sefaria.org/Mizrachi, Exodus.25.29.3",http://www.sefaria.org/Rashi_on_Exodus.25.29,1,
Exodus.26.24.1,"http://proto.sefaria.org/Mizrachi, Exodus.26.24.1",http://www.sefaria.org/Rashi_on_Exodus.26.24,1,
Exodus.26.30.2,"http://proto.sefaria.org/Mizrachi, Exodus.26.30.2",http://www.sefaria.org/Rashi_on_Exodus.26.30,2,
Exodus.26.31.1,"http://proto.sefaria.org/Mizrachi, Exodus.26.31.1",http://www.sefaria.org/Rashi_on_Exodus.26.31,,26.32.1
Exodus.27.20.6,"http://proto.sefaria.org/Mizrachi, Exodus.27.20.6",http://www.sefaria.org/Rashi_on_Exodus.27.20,4,
Exodus.28.33.1,"http://proto.sefaria.org/Mizrachi, Exodus.28.33.1",http://www.sefaria.org/Rashi_on_Exodus.28.33,2,
Exodus.29.43.2,"http://proto.sefaria.org/Mizrachi, Exodus.29.43.2",http://www.sefaria.org/Rashi_on_Exodus.29.43,2,
Exodus.30.16.2,"http://proto.sefaria.org/Mizrachi, Exodus.30.16.2",http://www.sefaria.org/Rashi_on_Exodus.30.16,,30.20.2
Exodus.30.36.1,"http://proto.sefaria.org/Mizrachi, Exodus.30.36.1",http://www.sefaria.org/Rashi_on_Exodus.30.36,1,
Exodus.32.7.1,"http://proto.sefaria.org/Mizrachi, Exodus.32.7.1",http://www.sefaria.org/Rashi_on_Exodus.32.7,1,
Exodus.32.13.2,"http://proto.sefaria.org/Mizrachi, Exodus.32.13.2",http://www.sefaria.org/Rashi_on_Exodus.32.13,2,
Exodus.32.19.1,"http://proto.sefaria.org/Mizrachi, Exodus.32.19.1",http://www.sefaria.org/Rashi_on_Exodus.32.19,1,
Exodus.32.27.1,"http://proto.sefaria.org/Mizrachi, Exodus.32.27.1",http://www.sefaria.org/Rashi_on_Exodus.32.27,1,
Exodus.32.27.2,"http://proto.sefaria.org/Mizrachi, Exodus.32.27.2",http://www.sefaria.org/Rashi_on_Exodus.32.27,,32.29.1
Exodus.32.29.1,"http://proto.sefaria.org/Mizrachi, Exodus.32.29.1",http://www.sefaria.org/Rashi_on_Exodus.32.29,2,
Exodus.33.5.2,"http://proto.sefaria.org/Mizrachi, Exodus.33.5.2",http://www.sefaria.org/Rashi_on_Exodus.33.5,2,
Exodus.33.7.1,"http://proto.sefaria.org/Mizrachi, Exodus.33.7.1",http://www.sefaria.org/Rashi_on_Exodus.33.7,3,
Exodus.33.12.1,"http://proto.sefaria.org/Mizrachi, Exodus.33.12.1",http://www.sefaria.org/Rashi_on_Exodus.33.12,2,
Exodus.33.12.2,"http://proto.sefaria.org/Mizrachi, Exodus.33.12.2",http://www.sefaria.org/Rashi_on_Exodus.33.12,3,
Exodus.34.9.1,"http://proto.sefaria.org/Mizrachi, Exodus.34.9.1",http://www.sefaria.org/Rashi_on_Exodus.34.9,1,
Exodus.34.25.1,"http://proto.sefaria.org/Mizrachi, Exodus.34.25.1",http://www.sefaria.org/Rashi_on_Exodus.34.25,1,
Exodus.34.26.1,"http://proto.sefaria.org/Mizrachi, Exodus.34.26.1",http://www.sefaria.org/Rashi_on_Exodus.34.26,1,
Exodus.34.26.2,"http://proto.sefaria.org/Mizrachi, Exodus.34.26.2",http://www.sefaria.org/Rashi_on_Exodus.34.26,1,
Genesis.1.1.1,"http://proto.sefaria.org/Mizrachi, Genesis.1.1.1",http://www.sefaria.org/Rashi_on_Genesis.1.1,1,
Genesis.1.1.17,"http://proto.sefaria.org/Mizrachi, Genesis.1.1.17",http://www.sefaria.org/Rashi_on_Genesis.1.1.,3,
Genesis.1.11.3,"http://proto.sefaria.org/Mizrachi, Genesis.1.11.3",http://www.sefaria.org/Rashi_on_Genesis.1.11,4,
Genesis.1.22.1,"http://proto.sefaria.org/Mizrachi, Genesis.1.22.1",http://www.sefaria.org/Rashi_on_Genesis.1.22,1,
Genesis.1.26.2,"http://proto.sefaria.org/Mizrachi, Genesis.1.26.2",http://www.sefaria.org/Rashi_on_Genesis.1.26,3,
Genesis.2.4.1,"http://proto.sefaria.org/Mizrachi, Genesis.2.4.1",http://www.sefaria.org/Rashi_on_Genesis.2.4,1,
Genesis.2.21.2,"http://proto.sefaria.org/Mizrachi, Genesis.2.21.2",http://www.sefaria.org/Rashi_on_Genesis.2.21,2,
Genesis.3.6.1,"http://proto.sefaria.org/Mizrachi, Genesis.3.6.1",http://www.sefaria.org/Rashi_on_Genesis.3.6,4,
Genesis.4.1.1,"http://proto.sefaria.org/Mizrachi, Genesis.4.1.1",http://www.sefaria.org/Rashi_on_Genesis.4.1,1,
Genesis.4.1.3,"http://proto.sefaria.org/Mizrachi, Genesis.4.1.3",http://www.sefaria.org/Rashi_on_Genesis.4.1,3,
Genesis.4.15.3,"http://proto.sefaria.org/Mizrachi, Genesis.4.15.3",http://www.sefaria.org/Rashi_on_Genesis.4.15,2,
Genesis.6.3.3,"http://proto.sefaria.org/Mizrachi, Genesis.6.3.3",http://www.sefaria.org/Rashi_on_Genesis.6.3,3,
Genesis.6.9.3,"http://proto.sefaria.org/Mizrachi, Genesis.6.9.3",http://www.sefaria.org/Rashi_on_Genesis.6.9,2,
Genesis.6.17.2,"http://proto.sefaria.org/Mizrachi, Genesis.6.17.2",http://www.sefaria.org/Rashi_on_Genesis.6.17,1,
Genesis.8.1.1,"http://proto.sefaria.org/Mizrachi, Genesis.8.1.1",http://www.sefaria.org/Rashi_on_Genesis.8.1,5,
Genesis.8.2.1,"http://proto.sefaria.org/Mizrachi, Genesis.8.2.1",http://www.sefaria.org/Rashi_on_Genesis.8.2,2,
Genesis.8.22.2,"http://proto.sefaria.org/Mizrachi, Genesis.8.22.2",http://www.sefaria.org/Rashi_on_Genesis.8.22,1,
Genesis.13.13.2,"http://proto.sefaria.org/Mizrachi, Genesis.13.13.2",http://www.sefaria.org/Rashi_on_Genesis.13.13,1,
Genesis.15.14.1,"http://proto.sefaria.org/Mizrachi, Genesis.15.14.1",http://www.sefaria.org/Rashi_on_Genesis.15.14,1,
Genesis.18.10.4,"http://proto.sefaria.org/Mizrachi, Genesis.18.10.4",http://www.sefaria.org/Rashi_on_Genesis.18.10,1,
Genesis.18.21.3,"http://proto.sefaria.org/Mizrachi, Genesis.18.21.3",http://www.sefaria.org/Rashi_on_Genesis.18.21,3,
Genesis.19.4.3,"http://proto.sefaria.org/Mizrachi, Genesis.19.4.3",http://www.sefaria.org/Rashi_on_Genesis.19.4,2,
Genesis.19.8.1,"http://proto.sefaria.org/Mizrachi, Genesis.19.8.1",http://www.sefaria.org/Rashi_on_Genesis.19.8,,19.5.1
Genesis.19.15.2,"http://proto.sefaria.org/Mizrachi, Genesis.19.15.2",http://www.sefaria.org/Rashi_on_Genesis.19.15,2,
Genesis.19.15.3,"http://proto.sefaria.org/Mizrachi, Genesis.19.15.3",http://www.sefaria.org/Rashi_on_Genesis.19.15,2,
Genesis.19.22.1,"http://proto.sefaria.org/Mizrachi, Genesis.19.22.1",http://www.sefaria.org/Rashi_on_Genesis.19.22,2,
