Common Word,Headword,Lexicon,URL,Primary,For Deletion,For Addition
מלך,*מַלָּךְ,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_*מַלָּךְ",,,
,מָלַךְ,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_מָלַךְ",,,
,מְלַךְ,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_מְלַךְ",,,
,מֶלֶךְ,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_מֶלֶךְ",,,
,מֶלֶךְ ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_מֶלֶךְ_²",,,
,מֵלַךְ,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_מֵלַךְ",,,
,מלך ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_מלך_ᴵ",,,
,מלך ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_מלך_ᴵᴵ",,,
,מֶֽלֶךְ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_מֶֽלֶךְ",X,,
,מֹֽלֶךְ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_מֹֽלֶךְ",,,
,מַלָּךְ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_מַלָּךְ",,,
במה,בָּמָה,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_בָּמָה",,,
,מָא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_מָא",,,
,מָה,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_מָה",,,
,מָה ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_מָה_²",,,
,בָּמָה,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_בָּמָה",X,,
,בַּמָּה,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_בַּמָּה",,,
,מַה,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_מַה",,,
סוף,סוּף I,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_סוּף_I",,,
,סוּף,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_סוּף",,,
,סוּף II,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_סוּף_II",,,
,סוּף ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_סוּף_²",,,
,סוֹף,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_סוֹף",,,
,סוֹף ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_סוֹף_²",,,
,סוף,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_סוף",,,
,סוֹף,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_סוֹף",X,,
,סוּף,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_סוּף",,,
עולם,עוֹלָם,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_עוֹלָם",,,
,עוּלֵם,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_עוּלֵם",,,
,עוֹלָם,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_עוֹלָם",X,,
ביד,בִּדְּ־,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_בִּדְּ־",,,
,בִּידְ־,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_בִּידְ־",,,
,יָד,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_יָד",,,
,יַד,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_יַד",,,
,יָד,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_יָד",X,,
כרת,כְּרֵת,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_כְּרֵת",,,
,כָּרַת,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_כָּרַת",,,
,כְּרַת,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_כְּרַת",,,
,כָּרֵת,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_כָּרֵת",,,
,כרת,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_כרת",,,
,כָּרֵת,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_כָּרֵת",X,,
,כְֹּרֶת,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_כְֹּרֶת",,,
טמאה,טָמֵא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_טָמֵא",X,,
,טֻמְאָה,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_טֻמְאָה",,,
שכר,שָׂכַר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שָׂכַר",,,
,שָׂכַר ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שָׂכַר_²",,,
,שָׂכָר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שָׂכָר",,,
,שָׁכַר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שָׁכַר",,,
,שְׁכַר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שְׁכַר",,,
,שֵׁכָר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שֵׁכָר",,,
,שׂכר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שׂכר",,,
,שָׂכָר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שָׂכָר",X,,
,שֶֽׂכֶר ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שֶֽׂכֶר_ᴵ",,,
,שֶֽׂכֶר ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שֶֽׂכֶר_ᴵᴵ",,,
,שׁכר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שׁכר",,,
,שֵׁכָר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שֵׁכָר",,,
,שֶֽׁכֶר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שֶֽׁכֶר",,,
,שַׁכָּר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שַׁכָּר",,,
אנן,אֲנָא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אֲנָא",,,
,אָנַן,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אָנַן",,,
,אֲנַן,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אֲנַן",,,
,אֲנַן ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אֲנַן_²",X,,
,אבן,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_אבן",,,
,אֲנָא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_אֲנָא",,,
,אבן,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_אבן",,,
,אֲנַן,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_אֲנַן",,,
והלא,הָלָא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_הָלָא",,,
,הֲלָא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_הֲלָא",,,
,הֲלִי,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_הֲלִי",,,
,לֹא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_לֹא",,,
,לָא I,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_לָא_I",,,
,לָא II,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_לָא_II",,,
,לָא III,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_לָא_III",,,
,הלא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הלא",,,
,הֲלֹא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הֲלֹא",X,,
,לֹא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_לֹא",,,
,לָא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_לָא",,,
ב,ב,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_ב",,,
,ב ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_ב_²",,,
,בְּ־ I,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_בְּ־_I",,,
,בְּ־ II,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_בְּ־_II",,,
,ב,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_ב",,,
,בְּ◌,Klein Dictionary,https://www.sefaria.org.il/Klein_Dictionary%2C_בְּ◌.1,X,,X
ואל,אַל־,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אַל־",,,
,אַל,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אַל",,,
,אֶל,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אֶל",,,
,אֵל,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אֵל",,,
,אַל,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_אַל",,,
,אֵל ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_אֵל_ᴵ",,,
,אֵל ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_אֵל_ᴵᴵ",,,
,אֵל ᴵᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_אֵל_ᴵᴵᴵ",,,
,אֶל,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_אֶל",X,,
וקא,קָא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_קָא",X,,
,קָא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_קָא",,,
,קִא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_קִא",,,
,קיא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_קיא",,,
אדא,אָדָא I,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אָדָא_I",,,
,אָדָא II,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אָדָא_II",X,,
,*אָדָא III,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_*אָדָא_III",,,
,אָדָא IV,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אָדָא_IV",,,
משלי,מִשְׁלֵי,Klein Dictionary,https://www.sefaria.org.il/Klein_Dictionary%2C_מִשְׁלֵי.1,,,X
קרי,קרי,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_קרי",,,
,קרי ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_קרי_²",,,
,קְרֵי I,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_קְרֵי_I",,,
,קרי ³,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_קרי_³",,,
,קְרֵי II,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_קְרֵי_II",,,
,קרי ⁴,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_קרי_⁴",,,
,קְרֵי III,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_קְרֵי_III",,,
,קְרִי,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_קְרִי",,,
,קְרִי ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_קְרִי_²",,,
,קְרָא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_קְרָא",,,
,קְרִי ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_קְרִי_ᴵ",,,
,קְרִי ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_קְרִי_ᴵᴵ",,,
,קְרֵי,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_קְרֵי",X,,
שאינה,אַֽיִן ᴵ,Klein Dictionary,https://www.sefaria.org.il/Klein_Dictionary%2C_אַֽיִן_ᴵ.1,,,X
בתורה,תּוֹרָה,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_תּוֹרָה",,,
,תּוֹרָה,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_תּוֹרָה",X,,
שפיר,שְׁפִיר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שְׁפִיר",,,
,שְׁפִיר ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שְׁפִיר_²",,,
,שַׁפִּיר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שַׁפִּיר",X,,
,שָׁפִיר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שָׁפִיר",,,
,שַׁפִּיר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שַׁפִּיר",,,
מודה,מוֹדָה,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_מוֹדָה",,,
יפה,יָפֶה,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_יָפֶה",,,
,יִפָּה,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_יִפָּה",,,
,יפה,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_יפה",,,
,יָפֶה,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_יָפֶה",X,,
חזי,חזי,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_חזי",,,
,חֲזִי,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_חֲזִי",X,,
,חָזִי,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_חָזִי",,,
,חֹֽזִי,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_חֹֽזִי",,,
יוצא,יָצָא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_יָצָא",,,
,יצא,Klein Dictionary,https://www.sefaria.org.il/Klein_Dictionary%2C_יצא.1,X,,X
שהן,הוּא ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_הוּא_²",,,
,הֵן,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_הֵן",,,
,הֵן ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_הֵן_²",,,
,הָן,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_הָן",,,
,הֵן ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הֵן_ᴵ",,,
,הֵן ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הֵן_ᴵᴵ",X,,
,הֵן ᴵᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הֵן_ᴵᴵᴵ",,,
ברשות,רָשׁוּת I,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_רָשׁוּת_I",,,
,רָשׁוּת II,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_רָשׁוּת_II",,,
,רָשׁוּת ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_רָשׁוּת_ᴵ",,,
,רָשׁוּת ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_רָשׁוּת_ᴵᴵ",,,
,רָשׁוּת ᴵᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_רָשׁוּת_ᴵᴵᴵ",,,
,רִשּׁוּת,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_רִשּׁוּת",,,
,רְשׁוּת,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_רְשׁוּת",X,,
דינא,דַּיָּן,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_דַּיָּן",X,,
,דַּיָּן,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_דַּיָּן",,,
,דִּינָא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_דִּינָא",,,
והדר,הָדַר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_הָדַר",,,
,הֲדַר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_הֲדַר",,,
,הָדָר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_הָדָר",,,
,הדר ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הדר_ᴵ",,,
,הדר ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הדר_ᴵᴵ",,,
,הדר ᴵᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הדר_ᴵᴵᴵ",,,
,הָדָר ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הָדָר_ᴵ",X,,
,הָדָר ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הָדָר_ᴵᴵ",,,
,הֶֽדֶר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הֶֽדֶר",,,
,הֶֽדֶר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הֶֽדֶר",,,
,נדר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_נדר",,,
ואימא,אֵימָא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אֵימָא",,,
,אימָּא I,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אימָּא_I",,,
,אִימָּא II,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אִימָּא_II",,,
,אִימָּא III,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אִימָּא_III",,,
,אֲמָא II,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אֲמָא_II",X,,
לשם,שָׁם,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שָׁם",,,
,שֵׁם I,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שֵׁם_I",,,
,שֵׁם II,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שֵׁם_II",,,
,שֵׁם,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שֵׁם",,,
,לֶֽשֶׁם,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_לֶֽשֶׁם",,,
,לְשֵׁם,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_לְשֵׁם",,,
,שׁום,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שׁום",,,
,שׂים,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שׂים",,,
,שֵׁם ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שֵׁם_ᴵ",X,,
,שֵׁם ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שֵׁם_ᴵᴵ",,,
,שָׁם,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_שָׁם",,,
לענין,עִנְיָן,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_עִנְיָן",,,
,עֲנַן I,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_עֲנַן_I",,,
,עִנְיָן,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_עִנְיָן",X,,
,ענין,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_ענין",,,
חדש,חָדַשׁ,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_חָדַשׁ",,,
,חָדָשׁ,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_חָדָשׁ",,,
,חֹדֶשׁ,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_חֹדֶשׁ",,,
,חדשׁ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_חדשׁ",,,
,חָדָשׁ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_חָדָשׁ",X,,
,חֽדֶשׁ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_חֽדֶשׁ",,,
זכר,זָכַר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_זָכַר",,,
,זָכָר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_זָכָר",,,
,זֵכֶר,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_זֵכֶר",,,
,זכר ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_זכר_ᴵ",,,
,זכר ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_זכר_ᴵᴵ",,,
,זָכָר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_זָכָר",,,
,זֵֽכֶר,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_זֵֽכֶר",,,
אסורה,אָסוּר,Klein Dictionary,https://www.sefaria.org.il/Klein_Dictionary%2C_אָסוּר,X,,X
מהכא,הָכָא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_הָכָא",X,,
,כָּא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_כָּא",,,
,הָכָא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_הָכָא",,,
דוד,דָּוִד,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_דָּוִד",X,,
,דּוֹד,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_דּוֹד",,,
,דּוֹד,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_דּוֹד",,,
,דּוּד,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_דּוּד",,,
,דַּוָּד,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_דַּוָּד",,,
פסח,פָּסַח,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_פָּסַח",,,
,פסח,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_פסח",,,
,פִּסֵּחַ,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_פִּסֵּחַ",,,
,פֶּסַח,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_פֶּסַח",,,
,פסח ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_פסח_ᴵ",,,
,פסח ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_פסח_ᴵᴵ",,,
,פֶּֽסַח,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_פֶּֽסַח",X,,
,פִּסֵּֽחַ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_פִּסֵּֽחַ",,,
לחם,לָחַם I,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_לָחַם_I",,,
,לָחַם II,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_לָחַם_II",,,
,לֶחֶם,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_לֶחֶם",,,
,לְחֵם,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_לְחֵם",,,
,חֹם,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_חֹם",,,
,לחם ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_לחם_ᴵ",,,
,לחם ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_לחם_ᴵᴵ",,,
,לחם ᴵᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_לחם_ᴵᴵᴵ",,,
,לֶֽחֶם,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_לֶֽחֶם",X,,
,לָֽחֶם,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_לָֽחֶם",,,
,לַֽחַם,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_לַֽחַם",,,
הראשון,רִאשׁוֹן,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_רִאשׁוֹן",,,
,רִאשׁוֹן,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_רִאשׁוֹן",X,,
מועד,מוּעָד,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_מוּעָד",,,
,מוֹעֵד,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_מוֹעֵד",,,
,מוֹעֵד ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_מוֹעֵד_²",,,
,מוֹעָד,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_מוֹעָד",,,
,מוֹעֵד,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_מוֹעֵד",X,,
,מוּעָד ᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_מוּעָד_ᴵ",,,
,מוּעָד ᴵᴵ,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_מוּעָד_ᴵᴵ",,,
אשת,אשת,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_אשת",,,
,אִשָּׁה,Klein Dictionary,https://www.sefaria.org.il/Klein_Dictionary%2C_אִשָּׁה,X,,X
לרבא,רְבָא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_רְבָא",,,
,רָבָא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_רָבָא",X,,
,רִבָא,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_רִבָא",,,
,*רְבֵי,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_*רְבֵי",,,
,רְבֵי ²,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_רְבֵי_²",,,
,רַבָּא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_רַבָּא",,,
,רֻבָּא,Klein Dictionary,"https://www.sefaria.org/Klein_Dictionary,_רֻבָּא",,,
בשני,שָׁנֵי,Jastrow Dictionary,"https://www.sefaria.org/Jastrow,_שָׁנֵי",,,
