מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
1975,"שבי' ה, ט (לו ע""א, 45)",לא בוררין,,,,"גט' סט ע""ב; ע""ז נו ע""א",,
615,"שבי' ב, ד (לג ע""ד, 32)",מזהמין מתלעין,,,,"ע""ז נ ע""ב",,
2082,"שבי' ו, א (לו ע""ב, 31)",מעתה משגלו,,,"הש' ר""ר ד, ה","יב' פב ע""ב","ר""ר פס' ד או ה? עמוד (וש' 43 כאן, ומקבילותיה)",
2095,"שבי' ו, א (לו ע""ב, 32)",הקיש ביאתן,,,,"הש' ערכ' לב ע""ב","צ""ל: ישוע",
2115,"שבי' ו, א (לו ע""ב, 40)",אבותיכם לא,,"הש' ספ' קה ע""א","הש' פאה כ ע""ג; מע""ש נו ע""א; ערלה ס ע""ד","הש' כת' כה ע""א; ב""מ פט ע""א; קד' מ ע""ב; ערכ' יג ע""א",,
2225,"שבי' ו, א (לו ע""ג, 5)",תלמיד שהורה,,,,"בר' לא ע""ב; ער' סג ע""א",,
2222,"שבי' ו, א (לו ע""ב, 63)",ר' הוה,,,,"סנ' ה ע""ב",,
2255,"שבי' ו, א (לו ע""ג, 12)",רבי תנחום,,,,"סנ' ה ע""ב",,
2257,"שבי' ו, א (לו ע""ג, 16)",רבי הוה,,,,"סנ' ה ע""ב",,
2515,"שבי' ו, א (לו ע""ד, 14)",טהרה מיד,,,,"גט' לח ע""א; סנ' צד ע""ב; חו' ס ע""ב",,
2635,"שבי' ו, ג (לו ע""ד, 43)",בצל שעקרו,,,,"נד' נז ע""ב; מנ' ע ע""א",,
2695,"שבי' ו, ד (לז ע""א, 4)",היה אסור,,"הש' שבי' ד, טז (51:183)",,"נד' נג ע""ב; סנ' יב ע""א",,
2825,"שבי' ז, א (לז ע""ב, 15)",השוה לכולכם,,,,"סוכה מ ע""ב; ב""ק קב ע""א",,
2008,"שבי' ה, ט (לו ע""א, 52)",דלמא רבי,,,"מת""ה קכט, ב (514)",,,זוסמן
2083,"שבי' ו, א (לו ע""ב, 31)",כתיב ויעשו,,,"מד""ש טו, ב (92); ק""ר א, א (ב ע""ד)",,,זוסמן
1080,"שבי' ג, ה (לד ע""ד, 2)",ובמה אמרו,,"מ' אה' יד, א",,,,
1090,"שבי' ג, ה (לד ע""ד, 6)",שיעור גדר,,"מ' שבי' ג, ה",,,,
1100,"שבי' ג, ו (לד ע""ד, 11)",אמר ר',,"ת' שבי' ג, א (2:175)",,,,
1110,"שבי' ג, ו (לד ע""ד, 12)",אמר רבן,,"ת' שבי' ג, ב (4:175)",,,,
1660,"שבי' ד, י (לה ע""ג, 23)",כי ישל,"דברים כח, מ",,,,,
1670,"שבי' ד, י (לה ע""ג, 24)",כי עץ,"יואל ב, כב",,,,,
1680,"שבי' ד, י (לה ע""ג, 25)",ותאינה וגפן,"יואל ב, כב",,,,,
1690,"שבי' ד, י (לה ע""ג, 26)",אמר רבי,,,"ו""ר רכא",,,
1700,"שבי' ד, י (לה ע""ג, 29)",ילכו מחיל,"תהלים פד, ח",,,,,
1710,"שבי' ד, י (לה ע""ג, 30)",רבנין דקיסרין,,,"בר' יג ע""ב","סנ' קי ע""ב",,
1720,"שבי' ד, י (לה ע""ג, 30)",קטני גוים,,,"ר""ר ג, א (32:82)",,,
1730,"שבי' ד, י (לה ע""ג, 31)",וישנו שנת,"ירמיה נא, לט",,,,,
1740,"שבי' ד, י (לה ע""ג, 33)",יבואו ויגידו,"תהלים כב, לב",,,,,
1750,"שבי' ד, י (לה ע""ג, 34)",זרע יעבדנו,"תהלים כב, לא",,,,,
1760,"שבי' ד, י (לה ע""ג, 35)",פתחו שערים,"ישעיה כו, ב",,,,,
1770,"שבי' ד, י (לה ע""ג, 36)",נשאתי אימיך,"תהלים פח, טז",,,,,
1780,"שבי' ד, י (לה ע""ג, 37)",ולציון יאמר,"תהלים פז, ה",,,,,
1790,"שבי' ד, י (לה ע""ג, 38)",ונצורי ישראל,"ישעיה מט, ו",,,,,
1800,"שבי' ה, א (לה ע""ד, 15)",רבן שמעון,,"ת' שבי' ד, כ (62:184)",,"ר""ה טו ע""ב",,
1810,"שבי' ה, א (לה ע""ד, 20)",בנות שוח,,"מ' שבי' ה, א",,,,
1830,"שבי' ה, א (לה ע""ד, 40)",רבן שמעון,,"ת' שבי' ד, כ (67:184)",,,,
1840,"שבי' ה, א (לה ע""ד, 44)",אמרו לו,,"ת' שבי' ד, א (2:179)",,,,
1850,"שבי' ה, ג (לה ע""ד, 50)",העניים אוכלין,,"מ' שבי' ט, ח; ספ' בהר קו ע""ג",,,,
1860,"שבי' ה, ג (לה ע""ד, 52)",עד שלא,,"הש' מ' שבי' ט, א",,,,
1870,"שבי' ה, ג (לה ע""ד, 54)",אייתי רב,,,"הש' יומא לח ע""ד (25); ביצה סב ע""ד (34); מג' עב ע""ב; הו' מז ע""ד",,,
1880,"שבי' ה, ג (לה ע""ד, 62)",ריכון כעיקור,,,"שבי' לו ע""א (6)",,,
1890,"שבי' ה, ג (לה ע""ד, 64)",עשה בארץ,,"ת' שבי' ד, ג (5:179)",,,,
1900,"שבי' ה, ד (לו ע""א, 4)",היתה שנייה,,"ת' שבי' ב, י (39:172)",,,,
1910,"שבי' ה, ד (לו ע""א, 6)",שריכון כעיקור,,,"שבי' לה ע""ד (62)",,,
1920,"שבי' ה, ה (לו ע""א, 12)",אמר ר',,"ת' שבי' ד, ד (8:180)",,,,
1930,"שבי' ה, ח (לו ע""א, 20)",המוכר שור,,,"ב""ק ד ע""ג","ב""ק מו ע""א; ב""ב צב ע""א",,
1940,"שבי' ה, ח (לו ע""א, 32)",לית אורחא,,,"דמאי כה ע""ג",,,
1950,"שבי' ה, ט (לו ע""א, 35)",רבי זעירא,,,"גט' מז ע""ג",,,
1960,"שבי' ה, ט (לו ע""א, 43)",תנינן בגיטין,,"מ' גט' ה, ט",,,,
1970,"שבי' ה, ט (לו ע""א, 44)",נחתום שהוא,,"מ' ע""ז ד, ט; הש' ת' ע""ז ז, ב (11:471)","גט' מז ע""ג; ע""ז מד ע""ב",,,
1980,"שבי' ה, ט (לו ע""א, 46)",נחתום,,"מ' ע""ז ד, ט",,,,
1990,"שבי' ה, ט (לו ע""א, 47)",אבל משתטיל,,"מ' שבי' ה, ט",,,,
2010,"שבי' ה, ט (לו ע""א, 54)",ולא אמרו,"תהלים קכט, ח",,,,,
2020,"שבי' ה, ט (לו ע""א, 55)",ולא אמרו,"תהלים קכט, ח",,,,,
2030,"שבי' ה, ט (לו ע""א, 56)",ברכת ה',"תהלים קכט, ח",,,,,
2040,"שבי' ה, ט (לו ע""א, 57)",ברכנו אתכם,"תהלים קכט, ח",,,,,
2050,"שבי' ו, א (לו ע""ב, 22)",אלה החוקים,"דברים יב, א","הש' ס""ד נט (125)","קד' סא ע""ג","קד' לז ע""א",,
2060,"שבי' ו, א (לו ע""ב, 26)",השמרו לכם,"דברים יא, טז-יח",,,,,
2070,"שבי' ו, א (לו ע""ב, 28)",ושמתם את,"דברים יא, יח","הש' ס""ד מד (103)",,,,
2080,"שבי' ו, א (לו ע""ב, 28)",תפילין ותלמוד,"הש' דברים יא, יח-יט",,,,,
2090,"שבי' ו, א (לו ע""ב, 31)",ויעשו כל,"נחמיה ח, יז",,,,,
2100,"שבי' ו, א (לו ע""ב, 36)",והביאך ה',"דברים ל, ה",,,,,
2110,"שבי' ו, א (לו ע""ב, 38)",והטיבך והרבך,"דברים ל, ה",,,,,
2120,"שבי' ו, א (לו ע""ב, 43)",אמר רבי,,,"דמאי כג ע""ג; תר' מ ע""ד; תר' מח ע""א; מע' מט ע""ג; יומא מה ע""ב; יב' ח ע""א; ב""ר 1202; מת""ה נז, ב (296); ר""ר ד, ד; תנ""ו ויחי ח (150); תנ""ב ויחי י (216)",,"דמאי וש""נ. ר""ר עמוד",ז
2130,"שבי' ו, א (לו ע""ב, 43)",ובכל זאת,"נחמיה י, א",,,,,
2140,"שבי' ו, א (לו ע""ב, 45)",ואת בכורות,"נחמיה י, לז",,,,,
2150,"שבי' ו, א (לו ע""ב, 47)",ובכל זאת,"נחמיה י, א",,,,,
2160,"שבי' ו, א (לו ע""ב, 49)",מאבתך,"דברים ל, ה",,,,,
2170,"שבי' ו, א (לו ע""ב, 49)",דאמר ר',,,"ב""ר 445","הש' ב""ב נו ע""א",,
2180,"שבי' ו, א (לו ע""ב, 51)",את הקיני,"בראשית טו, יט",,,,,
2190,"שבי' ו, א (לו ע""ב, 54)",מאבותך,"דברים ל, ה",,,,,
