מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
00670,"ביכ' א, ח (סד ע""ב, 23)",שכל הביכורים,,,"ביכ' סד ע""א (44)",,,
00680,"ביכ' א, ט (סד ע""ב, 32)",הגדתי היום,"דברים כו, ג","ס""ד רצט",,,,
00690,"ביכ' א, ט (סד ע""ב, 33)",מגיד וחוזר,,,"ביכ' סד ע""ב (41)",,,
00700,"ביכ' א, י (סד ע""ב, 34)",רבי שמעון,,"ת' ביכ' א, ב (14:287)",,,,
00710,"ביכ' א, י (סד ע""ב, 36)",כתוספת הביכורים,,"הש' מ' ביכ' ג, ה",,,,
00720,"ביכ' א, י (סד ע""ב, 40)",ולקח הכהן,"דברים כו, ד",,,,,
00730,"ביכ' א, יא (סד ע""ב, 41)",דרבי יודה,,,"ביכ' סד ע""ב (33)",,,
00740,"ביכ' א, יא (סד ע""ב, 43)",ואמרת,"דברים כו, ה",,,,,
00750,"ביכ' א, יא (סד ע""ב, 43)",ושמחת,"דברים כו, יא",,,,,
00760,"ביכ' א, יא (סד ע""ב, 43)",על השמחה,,"הש' ס""ד רצז",,,,
00610,"ביכ' א, ח (סד ע""ב, 5)",מילין דצריכין,,,"הש' תר' מד ע""ד (20); יומא לט ע""ד (44)",,,
