מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
03955,"ער' ז, י (כד ע""ד, 3)",שאין המעות,,,,"ער' פא ע""ב; קד' כו ע""א;  ער' כח ע""ב; ב""מ מו ע""ב; ב""מ מז ע""א; ב""מ מז ע""ב; ב""מ מח ע""א; ב""מ עד ע""ב; חולין פג ע""א; בכו' יג ע""ב",,
04005,"ער' ז, י (כד ע""ד, 19)",מעשה באשה,,,,"ער' פ ע""א",,
04015,"ער' ח, א (כה ע""א, 2)",שמואל אמ',,,,"ער' פ ע""א",,
04075,"ער' ח, ג (כה ע""א, 13)",חורבת ראובן,,,,"הש' ער' פח ע""א",,
04095,"ער' ח, ג (כה ע""א, 23)",היו שלש,,,,"ער' פה ע""א",,
04115,"ער' ח, ד (כה ע""א, 37)",ובלבד דבר,,,,"ער'  פו ע""א",,
04135,"ער' ח, ו (כה ע""א, 46)",שיערו לומר,,,,"ער' פו ע""ב",,
04215,"ער' ח, ח (כה ע""ב, 4)",מותר למלות,,,,"ער' פח ע""א",,
04225,"ער' ח, ח (כה ע""ב, 7)",לא אמר,,,,"ער' פז ע""א",,
04227,"ער' ח, ח (כה ע""ב, 9)",על דעתך,,,,"ער' כב ע""ב",,
