מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
01440,"ביצה ג, ז (סב ע""א, 53)",לא יאמר,,"ת' ביצה ג, ה (14:293)",,"ביצה כז ע""ב",,
01450,"ביצה ג, ז (סב ע""א, 55)",שקלו מנה,,"הש' מ' בכ' ה, א",,"ביצה כח ע""א",,
01460,"ביצה ג, ז (סב ע""א, 56)",אין משגיחין,,"מ' ביצה ג, ו",,,,
01470,"ביצה ג, ז (סב ע""א, 58)",ר' יהודה,,"מ' ביצה ג, ו",,"ביצה כט ע""א",,
01480,"ביצה ג, ז (סב ע""א, 61)",רבן שמעון,,"ת' בכ' ג, יד (14:531)",,,,
01490,"ביצה ג, ז (סב ע""א, 63)",הטבח לא,,"ת' ביצה ג, ה (17:294)",,,,
01500,"ביצה ג, ז (סב ע""ב, 1)",אין מרגילין,,"ת' ביצה ב, יא (40:289)",,"בכ' לג ע""א",,
01510,"ביצה ג, ח (סב ע""ב, 7)",אין משחיזין,,,"ביצה סג ע""ב; מג' עא ע""א",,,
01520,"ביצה ג, ח (סב ע""ב, 7)",דר' יהודה,,"הש' ת' מג' א, ז (32:345)",,,,
01530,"ביצה ג, ט (סב ע""ב, 10)",מעשה בי,,"ת' ביצה ג, ט (26:295)",,,,
01540,"ביצה ג, ט (סב ע""ב, 13)",אף הוא,,"ת' ביצה ג, ט (29:295)",,"ביצה כט ע""א",,
01550,"ביצה ג, ט (סב ע""ב, 14)",אלא הואיל,,"הש' מ' ב""ב ה, ח",,,,
01560,"ביצה ג, ט (סב ע""ב, 16)",אמר רבי,,,"שק' ה, א  (מח ע""ד, 31); תע' ב, א (סה ע""ב, 43); ב""ר סז, לד (5:757); במ""ר יד,  ו (ס ע""א 3); אס""ר ז, כה (יג ע""ג, 28); אס""ר ח, א (יג ע""ד, 12);פד""כ, כד (9:363); מ' פנ""א נו""א, א (4:51); מת""ה י, ג (93); תנ""ו תשא כו (322)","ב""ק נ ע""א",,ז
01570,"ביצה ג, ט (סב ע""ב, 18)",וסביביו נשערה,"תהלים נ, ג",,,,,
01580,"ביצה ג, ט (סב ע""ב, 19)",ונורא על,"תהלים פט, ח",,,,,
01590,"ביצה ד, א (סב ע""ב, 54)",מביאה על,,,"ביצה סב ע""א (22)",,,
01600,"ביצה ד, א (סב ע""ב, 55)",מביאה איברים,,"מ' ביצה ג, ג",,,,
01610,"ביצה ד, א (סב ע""ב, 56)",המוליך את,,"מ' ביצה ד, א",,,,
