מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
00980,"נדה ג, ב (נ ע""ג, 41)",כי הנה,"עמוס ד, יג",,,,,
00990,"נדה ג, ב (נ ע""ג, 45)",שגלגל,,"מ' בכ' ו, ח",,,,
00010,"נדה א, א (מח ע""ד, 41)",כיצד,,"ת' נדה א, א (20:641)",,"נדה ד ע""ב",,
00020,"נדה א, א (מח ע""ד, 43)",כיצד,,"ת' נדה א, ב (22:641)",,"נדה ד ע""ב",,
00030,"נדה א, א (מח ע""ד, 45)",השרץ,,"מ' נדה ז, ב",,"נדה ג ע""א",,
00040,"נדה א, א (מח ע""ד, 58)",טומטום,,"ת' נדה א, ג (26:641)",,,,
00050,"נדה א, א (מח ע""ד, 58)",שראו,,"הש' זבים ב, א",,,,
00060,"נדה א, א (מח ע""ד, 61)",מעשה,,"ת' נדה א, ט (8:642)","נדה מט ע""ב (57)","נדה ט ע""ב",,
00070,"נדה א, א (מח ע""ד, 63)",כחולין,,"הש' מ' טה' ב, ח",,,,
00080,"נדה א, א (מח ע""ד, 64)",מי חטאת,,"הש' מ' חג' ב, ה",,,,
00090,"נדה א, א (מט ע""א, 1)",הרואה,,"ת' נדה ט, ו (35:650); הש' מ' נדה ו, יג",,"נדה ו ע""א",,
00100,"נדה א, א (מט ע""א, 3)",הרואה,,"ת' נדה ט, ה (32:650)",,"נדה ו ע""א",,
00110,"נדה א, א (מט ע""א, 5)",רבי עקיבא,,,"נדה נ ע""א (2)",,,
00120,"נדה א, א (מט ע""א, 9)",מעוברת,,"ת' נדה ג, ח (33:643)",,,,
00130,"נדה א, א (מט ע""א, 16)",מתניתא,,"הש' מ' נדה ב, א",,,,
00140,"נדה א, ג (מט ע""א, 26)",אחד אומר,,"ת' סנ' ז, ב (8:425); הש' מ' עד' ה, ז",,,,
00150,"נדה א, ג (מט ע""א, 31)",ארבע,,"ת' נדה ג, א (14:643)",,"נדה ה ע""א",,
00160,"נדה א, ד (מט ע""א, 38)",בתולה,,"ת' נדה א, ו (36:641)",,"נדה ח ע""ב",,
00170,"נדה א, ד (מט ע""א, 41)",בתולות,,"ת' שבי' ג, יד (34:177)",,"נדה ח ע""ב",,
00190,"נדה א, ד (מט ע""א, 53)",רבי יוסי,,"מ' נדה א, ה",,,,
00200,"נדה א, ד (מט ע""א, 54)",ימי עיבורה,,"ת' נדה א, י (10:642)","נדה מט ע""ג (1)","נדה י ע""ב; נדה לו ע""א",,
00210,"נדה א, ד (מט ע""א, 55)",עד כמה,,"ת' נדה א, ז (38:641)","יב' ו ע""א; ב""ר 1043; תנ""ב וישב יז (187)","נדה ח ע""ב",,ז
00220,"נדה א, ד (מט ע""א, 56)",ויהי,"בראשית לח, כד",,,,,
00230,"נדה א, ד (מט ע""א, 57)",הרינו,"ישעיהו כו, יח",,,,,
00240,"נדה א, ד (מט ע""א, 57)",תהרו,"ישעיהו לג, יא",,,,,
00250,"נדה א, ד (מט ע""א, 60)",ושמואל,,,"ב""ר 4:188",,,
00260,"נדה א, ד (מט ע""א, 64)",ואבא,,,"נדה א, ד (מט ע""ב, 11)",,,
00270,"נדה א, ד (מט ע""א, 64)",שנייא,,,"נדה א, ד (מט ע""ב, 14)",,,
00280,"נדה א, ד (מט ע""ב, 2)",כמה היא,,"מ' נדה ד, ה",,,,
00290,"נדה א, ד (מט ע""ב, 11)",ואבא,,,"נדה א, ד (מט ע""א, 64)",,,
00300,"נדה א, ד (מט ע""ב, 12)",רבי ברכיה,,,"ב""ר 189","נדה לח ע""א",,
00310,"נדה א, ד (מט ע""ב, 14)",שניא,,,"נדה א, ד (מט ע""א, 64)",,,
00320,"נדה א, ד (מט ע""ב, 15)",רבי בא,,,"ב""ר 188",,,
00330,"נדה א, ד (מט ע""ב, 16)",בהרבה,"בראשית ג, טז",,,,,
00340,"נדה א, ד (מט ע""ב, 16)",ר' חייא,,,"ב""ר 189",,,
00350,"נדה א, ד (מט ע""ב, 23)",הידעת,"איוב לט, א-ב",,,,,
00360,"נדה א, ה (מט ע""ב, 25)",רבי מאיר,,,"ו""ר שה","נדה ט ע""א",,
00370,"נדה א, ה (מט ע""ב, 26)",אשכחת,,,"הש' פס' לו ע""ב (1)",,,
00380,"נדה א, ה (מט ע""ב, 33)",יונק,,"ת' נדה ב, ג (27:642)","כת' ל ע""א","כת' ס ע""א",,
00390,"נדה א, ה (מט ע""ב, 40)",אי זו היא,,,"ב""ר 473","נדה ט ע""א",,
00400,"נדה א, ה (מט ע""ב, 46)",הגיורת,,"ת' יב' ו, ו (37:19)","יב' ו ע""א; פד""כ 216","יב' לה ע""א; כת' לז ע""א",,
00420,"נדה א, ה (מט ע""ב, 48)",ובדמים,,"ת' נדה א, ג (27:641)",,,,
00430,"נדה א, ה (מט ע""ב, 52)",נראין,,,"נדה א, ה (מט ע""ב, 49)",,,
00440,"נדה א, ה (מט ע""ב, 53)",העיגול,,"ת' טב""י ב, יב (2:686)",,,,
00450,"נדה א, ה (מט ע""ב, 57)",רבי לעזר,,"ת' נדה א, ט (7:642)","נדה מח ע""ד (61)","נדה ט ע""ב",,
00460,"נדה א, ה (מט ע""ב, 60)",בשעה שהורה,,,"נדה מט ע""ג (7)",,שו' 60?,
