מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
03620,"גט' ז, ה (מט ע""א, 10)",וכא אתינן,,,"הש' שבי' לג ע""ג",,הע' 2,
03630,"גט' ז, ו (מט ע""א, 17)",כמה היא,,"מ' גט' ז, ו",,,,
03640,"גט' ז, ו (מט ע""א, 18)",אמר רבי,,,"ער' כא ע""ב; קד' סג ע""ד (30); קד' סד ע""א (9)",,,
03650,"גט' ז, ח (מט ע""א, 30)",הגיע לעכו,,"מ' גט' ז, ח",,,,
03730,"גט' ח, א (מט ע""ב, 33)",שיד העבד,,,"מע""ש נב ע""א; ער' כד ע""ג; כת' ל ע""ג; נד' מב ע""ד; קד' ס ע""א",,,
03660,"גט' ח, א (מט ע""ב, 26)",וכתב,"דברים כד, א","ס""ד רסט (290)",,,,
03670,"גט' ח, א (מט ע""ב, 26)",ונתן,"דברים כד, א",,,,,
03680,"גט' ח, א (מט ע""ב, 27)",ונתן (1),"דברים כד, א",,,,,
03690,"גט' ח, א (מט ע""ב, 27)",ונתן (2),"דברים כד, ג",,,,,
03700,"גט' ח, א (מט ע""ב, 29)",ויקח את,"במדבר כא, כו","מדר""י 267; מדר""י 294; ס""ב קנז",,,עמוד,
03720,"גט' ח, א (מט ע""ב, 31)",דין ודברים,,"הש' מ' כת' ט, א",,,,
03710,"גט' ח, א (מט ע""ב, 29)",מידו מרשותו,,,"הש' גט' מט ע""ג (34)",,,
03740,"גט' ח, א (מט ע""ב, 40)",על מנת,,"הש' מ' נד' יא, ח",,,,
03750,"גט' ח, א (מט ע""ב, 43)",רבי שמואל,,,"קד' ס ע""ב",,,
03760,"גט' ח, א (מט ע""ב, 45)",אימתי אמרו,,"ת' קד' א, ח (33:278)",,,"וש""נ",
03770,"גט' ח, ב (מט ע""ב, 55)","דר""ש בן",,"ת' גט' ו, א (5:269)",,,,
03780,"גט' ח, ב (מט ע""ב, 57)",רבי יוחנן,,,"גט' מח ע""א",,,
