מספר,מקום בירו',תח' ציטוט,מקרא,ספ' תנאים,מקבילות,בבלי,הערות,רשימה
2400,"נזיר ו, א (נד ע""ד, 8)",ודם לא,"ויקרא ז, כו",,,,,
2410,"נזיר ו, א (נד ע""ד, 8)",כל חלב,"ויקרא ג, יז",,,,,
2420,"נזיר ו, א (נד ע""ד, 11)",וכל משרת,"במדבר ו, ג",,,,,
2430,"נזיר ו, א (נד ע""ד, 12)",מחרצנים ועד,"במדבר ו, ד",,,,,
2440,"נזיר ו, א (נד ע""ד, 26)",אין מטמא,,"מ' תר' יא, ג",,,,
2450,"נזיר ו, א (נד ע""ד, 31)",וכל נפש,"ויקרא יז, טו","ספ' פה ע""א",,,,
2460,"נזיר ו, א (נד ע""ד, 33)",לא תשקצו,"ויקרא כ, כה",,,,,
2470,"נזיר ו, א (נד ע""ד, 36)",מטמאין כל,,"הש' מ' אה' א, ז",,,,
2480,"נזיר ו, א (נד ע""ד, 37)",כל נבילה,"דברים יד, כא",,,,,
2490,"נזיר ו, א (נד ע""ד, 39)",האוכל אבר,,"הש' ת' חו' ז, ט (10:590)",,,,
2500,"נזיר ו, א (נד ע""ד, 40)",לא תאכלו,"דברים יד, כא",,,,,
2510,"נזיר ו, א (נד ע""ד, 40)",לא תאכל,"דברים יב, כג",,,,,
2520,"נזיר ו, א (נד ע""ד, 50)",רבי אבהו,,,"ערלה סא ע""ד",,,
2530,"נזיר ו, א (נד ע""ד, 52)",רבי אבהו,,,"תר' מז ע""א",,"וש""נ",
2540,"נזיר ו, א (נד ע""ד, 53)",ולאיסור משערין,,"ת' תר' ט, ב (10:155)",,,,
2550,"נזיר ו, א (נד ע""ד, 55)",רבי אבהו,,,"ערלה סב ע""ב",,,
2560,"נזיר ו, א (נד ע""ד, 64)",וכל משרת,"במדבר ו, ג",,,,,
2570,"נזיר ו, א (נה ע""א, 1)",וכי מה,,ספ' כג (28),,,,
2580,"נזיר ו, א (נה ע""א, 2)",מכל אשר,"במדבר ו, ד",,,,,
2590,"נזיר ו, א (נה ע""א, 2)",מיין ושכר,"במדבר ו, ג",,,,,
2600,"נזיר ו, א (נה ע""א, 3)",וכל משרת,"במדבר ו, ג",,,,,
2610,"נזיר ו, א (נה ע""א, 10)",שכר,"במדבר ו, ג; במדבר כח, ז",,,,"צ""ל: שכר שכר",
2620,"נזיר ו, א (נה ע""א, 11)",לא יאכל,"במדבר ו, ג",,,,,
2630,"נזיר ו, א (נה ע""א, 11)",לא ישתה,"במדבר ו, ג",,,,,
2640,"נזיר ו, א (נה ע""א, 16)",וכל משרת,"במדבר ו, ג",,,,,
2940,"נזיר ו, ד (נה ע""ב, 21)",נזיר והוא,,,"נזיר נב ע""ג (58)",,,
2960,"נזיר ו, ז (נה ע""ב, 35)",הטומאה דכתיב,,,"נזיר נד ע""ג",,,
2970,"נזיר ו, ז (נה ע""ב, 35)",כל ימי,"במדבר ו, ו",,,,,
2980,"נזיר ו, ז (נה ע""ב, 36)",כל ימי,"במדבר ו, ה",,,,,
2990,"נזיר ו, ז (נה ע""ב, 37)",מכל אשר,"במדבר ו, ד",,,,,
3000,"נזיר ו, ז (נה ע""ב, 38)",כל ימי,"במדבר ו, ו",,,,,
3010,"נזיר ו, ז (נה ע""ב, 38)",והימים הראשונים,"במדבר ו, יב",,,,,
3020,"נזיר ו, ז (נה ע""ב, 40)",שבועה שאשתה,,"ת' נזיר ד, ד (17:137)",,,,
3030,"נזיר ו, ז (נה ע""ב, 41)",לא סוף,,"ת' נזיר ד, ד (18:137)",,,,
3040,"נזיר ו, ז (נה ע""ב, 43)",היו מהלכין,,"מ' נזיר ז, א",,,,
3050,"נזיר ו, ז (נה ע""ב, 44)",והימים הראשונים,"במדבר ו, יב",,,,,
3060,"נזיר ו, ז (נה ע""ב, 44)",והביא כבש,"במדבר ו, יב",,,,,
3080,"נזיר ו, ח (נה ע""ב, 46)",והזיר לה',"במדבר ו, יב",,,,,
2950,"נזיר ו, ה (נה ע""ב, 26)",אינו מקבל,,,"הש' פס' לב ע""ג (5); ב""ק ב ע""ג (7); מכות לא ע""ב",,,
3090,"נזיר ו, ח (נה ע""ב, 54)",והזיר לה',"במדבר ו, יב",,,,,
3100,"נזיר ו, ח (נה ע""ב, 56)",ניטמא שביעי,,"ת' נזיר ד, ח (4:139)",,,,
3110,"נזיר ו, ט (נה ע""ב, 59)",רבי יהושע,,"סז""ב 245",,,,
3120,"נזיר ו, ט (נה ע""ב, 60)",ואת האיל,"במדבר ו, יז",,,,,
3130,"נזיר ו, ט (נה ע""ב, 61)",ועשה הכהן,"במדבר ו, יז",,,,,
3140,"נזיר ו, ט (נה ע""ב, 62)",יעשה,"במדבר ו, יז",,,,"צ""ל: ועשה",
3150,"נזיר ו, ט (נה ע""ג, 1)",כל החטאות,,"מ' זב' י, ה",,,,
3160,"נזיר ו, ט (נה ע""ג, 4)",בהמה עליה,,,"נזיר נג ע""ב (59)",,,
3170,"נזיר ו, ט (נה ע""ג, 5)",ונתן על,"במדבר ו, יח",,,,,
3180,"נזיר ו, ט (נה ע""ג, 5)",הכל משלחין,,"ת' נזיר ד, ו (24:138)",,,,
3190,"נזיר ו, י (נה ע""ג, 11)",מתניתא אמרה,,,"ער' כ ע""ד; נד' לט ע""ג",,,
3200,"נזיר ו, י (נה ע""ג, 11)",היה מבשל,,"מ' נזיר ו, ט",,,,
3210,"נזיר ו, י (נה ע""ג, 12)",ויבשלו את,"דה""ב לה, יג",,,,,
3220,"נזיר ו, י (נה ע""ג, 13)",כמשפט,"דה""ב לה, יג",,,,,
3230,"נזיר ו, י (נה ע""ג, 14)",הנודר מן,,"מ' נד' ו, א",,,,
3240,"נזיר ו, י (נה ע""ג, 19)",הנודר מן,,"מ' ער' ג, א",,,,
3250,"נזיר ו, י (נה ע""ג, 21)",מניין שכל,,,"ב""ר 1172",,,
3260,"נזיר ו, י (נה ע""ג, 21)",ועשר אתונות,"בראשית מה, כג",,,,,
3270,"נזיר ו, י (נה ע""ג, 23)",ולקח הכהן,"במדבר ו, יט",,,,,
3280,"נזיר ו, י (נה ע""ג, 25)",חילפיי שאל,,,"ערלה סא ע""ב",,,
3290,"נזיר ו, י (נה ע""ג, 27)",כל המחמץ,,"מ' ערלה ב, ד",,,,
3300,"נזיר ו, י (נה ע""ג, 34)",כל המחמץ,,"מ' ערלה ב, ד",,,,
3310,"נזיר ו, י (נה ע""ג, 37)",ולאיסור משערין,,"ת' תר' ט, ב (10:135)",,,"וש""נ. צ""ל: כל האיסורים",
3320,"נזיר ו, י (נה ע""ג, 44)",אין טינופת,,,"תר' מג ע""ד",,,
3330,"נזיר ו, י (נה ע""ג, 51)",תורת הנזיר,"במדבר ו, כא","ת' נזיר א, ה (24:125)",,,,
3340,"נזיר ו, י (נה ע""ג, 54)",תורת המצורע,"ויקרא יד, ב",,,,,
3350,"נזיר ו, י (נה ע""ג, 55)",כרבי אליעזר,,"ספ' עב ע""א",,,,
3360,"נזיר ו, יא (נה ע""ג, 58)",רבי שמעון,,"מ' נזיר ו, י",,,,
3370,"נזיר ו, יא (נה ע""ג, 61)",תמן הוא,,"הש' מ' נזיר ג, ג",,,,
3380,"נזיר ו, יא (נה ע""ד, 1)",נזיר ומירט,,"ת' נזיר א, ו (25:125)",,,,
3390,"נזיר ז, א (נה ע""ד, 40)",ועל כל,"ויקרא כא, יא",,,,,
3400,"נזיר ז, א (נה ע""ד, 43)",ועל כל,"ויקרא כא, יא",,,,,
3410,"נזיר ז, א (נה ע""ד, 44)",לא יטמא,"ויקרא כא, ד",,,,,
3420,"נזיר ז, א (נה ע""ד, 46)",להחלו,"ויקרא כא, ד",,,,,
3430,"נזיר ז, א (נה ע""ד, 47)",כי קללת,"דברים כא, כג",,,,,
3440,"נזיר ז, א (נה ע""ד, 49)",קבור,"דברים כא, כג","ס""ד רכא (254)",,,,
3450,"נזיר ז, א (נה ע""ד, 50)",עץ שנתלה,,"הש' ס""ד רכא (6:254)",,,,
3460,"נזיר ז, א (נה ע""ד, 51)",תקברנו,"דברים כא, כג",,,,,
3470,"נזיר ז, א (נה ע""ד, 53)",כי קבור,"דברים כא, כג",,,,,
3480,"נזיר ז, א (נה ע""ד, 56)",רבי יוסי,,"ספ' צד ע""א",,,,
3490,"נזיר ז, א (נה ע""ד, 59)",מעשה ביוסי,,"ספ' צד ע""א","שמ' ד, טו (59:122)",,,
3500,"נזיר ז, א (נה ע""ד, 64)",יש צדיק,"קהלת ז, טו",,,,,
3510,"נזיר ז, א (נו ע""א, 1)",אי זהו,,,"שמ' ד, טז (66:123)",,,
3770,"נזיר ז, ב (נו ע""ב, 25)",להביא את,,,"נזיר נו ע""ב (36)",,,
3810,"נזיר ז, ב (נו ע""ב, 39)",חלבו המת,,"ת' אה' ד, ג (33:600)",,,"צ""ל: חלב המת",
3820,"נזיר ז, ב (נו ע""ב, 42)",רבי יוסי,,"מ' נדה ז, א",,,,
3830,"נזיר ז, ב (נו ע""ב, 43)",הנבילה,"הש' ויקרא יא, לט",,,,,
3860,"נזיר ז, ב (נו ע""ב, 48)",ורקב עצמות,"משלי יד, ל",,,,,
3870,"נזיר ז, ב (נו ע""ב, 49)",או בקבר,"במדבר יט, טז",,,,,
3880,"נזיר ז, ב (נו ע""ב, 51)",ר' יודה,,,"ב""ר 132",,"וש""נ",
3890,"נזיר ז, ב (נו ע""ב, 52)",וייצר ה',"בראשית ב, ז",,,,,
3900,"נזיר ז, ב (נו ע""ב, 53)",מזבח אדמה,"שמות כ, כ",,,,,
3910,"נזיר ז, ב (נו ע""ב, 54)",והיו ימיו,"בראשית ו, ג",,,,,
3920,"נזיר ז, ב (נו ע""ב, 54)",קרוב לאלף,"הש' בראשית ה, ה",,,,,
3930,"נזיר ז, ב (נו ע""ב, 58)",מלא תרווד,,"ת' אה' ב, ב (37:598)",,,,
3940,"נזיר ז, ב (נו ע""ב, 60)",אי זהו,,"ת' אה' ב, ג (38:598)",,,,
3970,"נזיר ז, ב (נו ע""ג, 3)",הא אזיל,,,"הש' בר' י ע""ג (5)",,,
3960,"נזיר ז, ב (נו ע""ג, 2)",ועירבן זה,,"הש' ת' אה' ד, ה (3:601)",,,,
3980,"נזיר ז, ב (נו ע""ג, 5)",נחתכה רגלו,,,"נזיר נו ע""ג (13)",,,
4000,"נזיר ז, ב (נו ע""ג, 10)",חסר אין,,"ת' אה' טז, ב (5:614)",,,,
4020,"נזיר ז, ב (נו ע""ג, 12)",כדי שיינטל,,"מ' אה' ב, ג",,,,
4030,"נזיר ז, ב (נו ע""ג, 13)",נחתכה רגלו,,,"נזיר נו ע""ג (5)",,,
4040,"נזיר ז, ב (נו ע""ג, 17)",עפר תלוליו',,"ת' אה' טז, א (33:613)",,,,
4050,"נזיר ז, ב (נו ע""ג, 19)",דמוכי שחין,,"ת' אה' טז, א (34:613)",,,,
4060,"נזיר ז, ב (נו ע""ג, 20)",נטל ממנו,,"ת' אה' טז, א (37:613)",,,,
4070,"נזיר ז, ב (נו ע""ג, 21)",עקרו ממקומו,,"ת' אה' יז, ח (35:615)",,,,
4080,"נזיר ז, ב (נו ע""ג, 22)",השזרה והגולגולת,,"ת' אה' ב, ה (4:599)",,,,
4090,"נזיר ז, ב (נו ע""ג, 24)",אמר רבי,,"ת' אה' ד, יג (30:601); הש' ת' נזיר ה, א (5:141)",,,,
4100,"נזיר ז, ג (נו ע""ג, 27)",בנתיים מהו,,,"הש' חלה נז ע""ד",,ראה הערה 4,
4120,"נזיר ז, ג (נו ע""ג, 31)",בחלל,"במדבר יט, טז",,,,,
4130,"נזיר ז, ג (נו ע""ג, 33)",רבי ירמיה,,,"נזיר נו ע""ד",,,
5010,"נזיר ט, ו (נח ע""א, 30)",אמר רבי,,,"מד""ש ב, ח",,,
5020,"נזיר ט, ו (נח ע""א, 30)",וכל ההרים,"ישעיה ז, כה",,,,,
2650,"נזיר ו, ב (נה ע""א, 23)",וענבים לחים,"במדבר ו, ג",,,,,
2660,"נזיר ו, ב (נה ע""א, 26)",שלא עשה,,"הש' מ' ערלה א, ז",,,,
2670,"נזיר ו, ב (נה ע""א, 27)",שעשה פסולת,,"הש' ס""ב כד (8:29)",,,,
2680,"נזיר ו, ב (נה ע""א, 27)",לחים ויבישים,"במדבר ו, ג",,,,,
2690,"נזיר ו, ב (נה ע""א, 29)",לא יחבול,"דברים כד, ו",,,,,
2700,"נזיר ו, ב (נה ע""א, 31)",לחים,"במדבר ו, ג","ס""ב כג (21:29)",,,,
2710,"נזיר ו, ב (נה ע""א, 32)",דר' יוסי,,,"ערלה סא ע""ב",,,
2720,"נזיר ו, ב (נה ע""א, 34)",מכל אשר,"במדבר ו, ד",,,,"צ""ל: מכל אשר יעשה",
2730,"נזיר ו, ב (נה ע""א, 35)",חרצנים וזגין,"במדבר ו, ד",,,,"צ""ל: מחרצנים ועד זג",
2750,"נזיר ו, ב (נה ע""א, 36)",מכל אשר,"במדבר ו, ד",,,,,
2760,"נזיר ו, ב (נה ע""א, 37)",רבי ליעזר,,,"תר' מז ע""ד",,,
2770,"נזיר ו, ב (נה ע""א, 38)",חרצנין וזגין,"במדבר ו, ד",,,,"צ""ל: מחרצנים ועד זג",
2780,"נזיר ו, ג (נה ע""א, 44)",תער לא,"במדבר ו, ה",,,,,
2790,"נזיר ו, ג (נה ע""א, 45)",גדל פרע,"במדבר ו, ה",,,,,
2800,"נזיר ו, ג (נה ע""א, 46)",וגלח ראשו,"במדבר ו, ט",,,,,
2810,"נזיר ו, ג (נה ע""א, 47)",ביום השביעי,"במדבר ו, ט",,,,,
2820,"נזיר ו, ג (נה ע""א, 47)",וגילח,"במדבר ו, ט",,,,,
2830,"נזיר ו, ג (נה ע""א, 48)",תער לא,"במדבר ו, ה",,,,,
2840,"נזיר ו, ג (נה ע""א, 49)",אין לי,,"ס""ב כה (12:30)",,,,
2850,"נזיר ו, ג (נה ע""א, 50)",לא יעבור,"במדבר ו, ה",,,,,
2860,"נזיר ו, ג (נה ע""א, 50)",מיכן שאינו,,"ת' נזיר ד, ג (12:137)",,,,
2870,"נזיר ו, ג (נה ע""א, 60)",שלש' מגלחין,,"מ' נג' יד, ד",,,,
2880,"נזיר ו, ג (נה ע""ב, 1)",תער לא,"במדבר ו, ה",,,,,
2890,"נזיר ו, ג (נה ע""ב, 9)",רבי שמעון,,"ת' נזיר ד, ג (13:137)",,,,
2900,"נזיר ו, ג (נה ע""ב, 11)",כדי לכוף,,"הש' מ' נדה ו, יב",,,,
2910,"נזיר ו, ג (נה ע""ב, 14)",והוא שסיפסף,,"ת' נזיר ד, ג (12:137)",,,,
2920,"נזיר ו, ג (נה ע""ב, 16)",יש תולש,,"ת' מכות ה, ה (9:444)",,,,
2930,"נזיר ו, ג (נה ע""ב, 18)",אית תניי,,,"ביצה סב ע""ג",,,
3520,"נזיר ז, א (נו ע""א, 5)",ומהו שיטמא,,,"בר' ו ע""א",,,
3530,"נזיר ז, א (נו ע""א, 11)",מהו שיטמא,,,"בר' ו ע""א",,,
3540,"נזיר ז, א (נו ע""א, 15)",רבי יוסי,,,"ב""ק ח ע""ד",,"וש""נ",
3550,"נזיר ז, א (נו ע""א, 22)",מיטמא הוא,,"ת' ע""ז א, ח (4:461)",,,,
3560,"נזיר ז, א (נו ע""א, 24)",רבי יודה,,"ת' ע""ז א, ח (7:461)",,,,
3570,"נזיר ז, א (נו ע""א, 27)",לא יצא,,"ת' ע""ז א, ח (8:461)",,,,
3580,"נזיר ז, א (נו ע""א, 30)",כיי דמר,,,"בר' ו ע""א",,,
3590,"נזיר ז, א (נו ע""א, 40)",רבי יסא,,,"שבי' לו ע""ג",,"וש""נ",
3600,"נזיר ז, א (נו ע""א, 44)",היו שני,,,"שמ' ד, ט (35:119)",,,
3610,"נזיר ז, א (נו ע""א, 48)",רבי זעירא,,,"כל' לב ע""א",,,
3620,"נזיר ז, א (נו ע""א, 49)",רבי יונה,,,"ב""ר 1238; ק""ר ז, ב (יח ע""ד)",,,
3630,"נזיר ז, א (נו ע""א, 58)",והחי יתן,"קהלת ז, ב",,,,,
3640,"נזיר ז, א (נו ע""א, 58)",המוציא מת,,,"שמ' ד, טז (66:123)",,,
3650,"נזיר ז, א (נו ע""א, 60)",אמר רבי,,,"שמ' ד, יט (85:125)",,,
3660,"נזיר ז, א (נו ע""ב, 2)",דלא שימש,,"הש' מ' אבות א, יג",,,,
3670,"נזיר ז, א (נו ע""ב, 3)",אפילו שדה,,,"הש' ב""ב טו ע""ג (37)",,,
3680,"נזיר ז, א (נו ע""ב, 3)",שעל מנת,,"הש' ת' ב""מ יא, לב (24:397)",,"הש' ב' ב""ק ל ע""א; ב""ק פא ע""ב; ב""ק קיד ע""א; ב""מ קיח ע""ב; ב""ב כז ע""ב",ועוד,
3690,"נזיר ז, א (נו ע""ב, 5)",שדה בור,,,"שמ' ד, יח (81:124)",,,
3700,"נזיר ז, א (נו ע""ב, 10)",החליף,,,"נזיר נו ע""ב (22)",,,
3750,"נזיר ז, א (נו ע""ב, 22)",החליף,,,"נזיר נו ע""ב (10)",,,
3710,"נזיר ז, א (נו ע""ב, 11)",לא תטמא,"דברים כא, כג",,,,,
3720,"נזיר ז, א (נו ע""ב, 11)",היו שתיהן,,,"שמ' ד, יח (83:125)",,,
3730,"נזיר ז, א (נו ע""ב, 12)",כהן ולוי,,,"הו' מח ע""ב (54); שמ' ד, יז (78:124)",,,
3740,"נזיר ז, א (נו ע""ב, 16)",רבי הונא,,,"יומא מד ע""ב",,,
3760,"נזיר ז, א (נו ע""ב, 23)",לא תטמא,"דברים כא, כג",,,,,
3780,"נזיר ז, ב (נו ע""ב, 34)",ימי טוהר,,"הש' מ' נדה ג, ו",,,,
3790,"נזיר ז, ב (נו ע""ב, 35)",השרץ מטמא,,"הש' מ' טה' ג, ד",,,ומקבילות,
3800,"נזיר ז, ב (נו ע""ב, 36)",להביא את,,,"נזיר נו ע""ב (25)",,,
4710,"נזיר ט, ב (נז ע""ג, 56)",או בדרך,"במדבר ט, י",,,,,
4720,"נזיר ט, ב (נז ע""ד, 2)",ניטמא וחזר,,"ת' נזיר ד, ח (40:139)",,,,
4730,"נזיר ט, ב (נז ע""ד, 9)",עליו,"במדבר ו, ט",,,,,
4740,"נזיר ט, ב (נז ע""ד, 10)",הוא נזיר,,"הש' ת' נזיר ו, ב (41:147)",,,,
4750,"נזיר ט, ב (נז ע""ד, 11)",אי זה,,"ת' זבים ב, ט (8:678)",,,,
4770,"נזיר ט, ב (נז ע""ד, 16)",יש תבן,,"ת' אה' טו, ב (35:612)",,,,
4780,"נזיר ט, ב (נז ע""ד, 20)",אי זהו,,"ת' זבים ב, ט (6:678)",,,,
4790,"נזיר ט, ב (נז ע""ד, 21)",אין לך,,"ת' זבים ב, ט (8:678)",,,,
4800,"נזיר ט, ב (נז ע""ד, 24)",אין לך,,"ת' זבים ב, ט (8:678)",,,,
4820,"נזיר ט, ב (נז ע""ד, 29)",כל הנזרקין,,"ת' טה' ג, יד (25:663)",,,,
4830,"נזיר ט, ב (נז ע""ד, 30)",דרבי יאשיה,,,"נזיר נו ע""ג",,,
4840,"נזיר ט, ג (נז ע""ד, 38)",מלקט עצם,,"מ' טה' טז, ה",,,,
4850,"נזיר ט, ג (נז ע""ד, 39)",כמה הוא,,,"ב""ב טו ע""א",,,
4860,"נזיר ט, ג (נז ע""ד, 43)",קבר הנמצא,,"ת' אה' טז, ט (25:614)",,,,
4870,"נזיר ט, ג (נז ע""ד, 47)",קבר שהקיפתו,,,"שמ' יד, ט (31:207)",,,
4880,"נזיר ט, ג (נז ע""ד, 52)",כל הקברות,,"ת' ב""ב א, יא (6:399)",,,,
4890,"נזיר ט, ג (נז ע""ד, 55)",ועושה חצר,,"מ' ב""ב ו, ח",,,,
4900,"נזיר ט, ג (נז ע""ד, 58)",כרם שהוא,,"מ' כל' ה, ב",,,,
4910,"נזיר ט, ג (נז ע""ד, 59)",שמעון בר,,,"כל' כט ע""ד",,,
4920,"נזיר ט, ד (נח ע""א, 3)",וטמא אותו,"ויקרא יג, כא","ספ' סד ע""ד",,,,
4930,"נזיר ט, ד (נח ע""א, 4)",וטיהרו,"ויקרא יג, כג","ספ' סד ע""ד",,,,
4940,"נזיר ט, ה (נח ע""א, 9)",מני מתניתה,,,"סנ' כז ע""א",,"צ""ל: כיני",
4950,"נזיר ט, ה (נח ע""א, 11)",אם יקום,"שמות כא, יט",,,,,
4960,"נזיר ט, ה (נח ע""א, 13)",ולא ימות,"שמות כא, יח",,,,,
4970,"נזיר ט, ה (נח ע""א, 15)",אם יקום,"שמות כא, יט",,,,,
4980,"נזיר ט, ה (נח ע""א, 16)",רק שבתו,"שמות כא, יט",,,,,
4990,"נזיר ט, ה (נח ע""א, 24)",וכי ינצו,"שמות כא, כב",,"ב""ק ד ע""ג; סנ' כז ע""א",,,
5000,"נזיר ט, ה (נח ע""א, 25)",וכי יריבון,"שמות כא, יח",,,,,
4150,"נזיר ז, ג (נו ע""ג, 35)",כל טומאה,,"הש' ת' מכות ד, טז (16:447)","שמ' ד, יב (46:120)",,,
4160,"נזיר ז, ג (נו ע""ג, 42)",תחת מעי,,"הש' ת' אה' ט, א (7:606)",,,,
4170,"נזיר ז, ג (נו ע""ג, 47)",אמר רבי,,,"נזיר נז ע""ד",,,
4180,"נזיר ז, ג (נו ע""ג, 49)",באמת דאמר,,,"כל' כז ע""ד",,"וש""נ. ראה הערה 1",
4190,"נזיר ז, ג (נו ע""ג, 50)",יפלו כי,"במדבר ו, יב",,,,,
4200,"נזיר ז, ג (נו ע""ג, 52)",עולין,,"מ' נזיר ז, ג",,,,
4210,"נזיר ז, ג (נו ע""ג, 53)",גדל פרע,"במדבר ו, ה",,,,,
4220,"נזיר ז, ג (נו ע""ג, 55)",רבי יוחנן,,,"מ""ק פב ע""ג",,,
4230,"נזיר ז, ג (נו ע""ג, 55)",אל נא,"במדבר יב, יב",,,,,
4240,"נזיר ז, ג (נו ע""ג, 58)",דאמר רבי,,,"ב""ר 9:1288",,,
4250,"נזיר ז, ג (נו ע""ג, 58)",אל נא,"במדבר יב, יב",,,,,
4260,"נזיר ז, ד (נו ע""ג, 60)",שנים טמאין,,"מ' אה' א, א",,,,
4270,"נזיר ז, ד (נו ע""ד, 2)",ואיש אשר,"במדבר יט, כ",,,,,
4280,"נזיר ז, ד (נו ע""ד, 10)",אשר יטמא,"במדבר יט, כ",,,,,
4290,"נזיר ז, ד (נו ע""ד, 12)",כלי שחציו,,"הש' ת' כלים ב""מ א, ה (38:578)",,,,
4300,"נזיר ז, ד (נו ע""ד, 15)",על רחיצה,,"ספ' פה ע""ג",,,,
4310,"נזיר ז, ד (נו ע""ד, 18)",רבי אלעזר,,"מ' נזיר ז, ד",,,,
4320,"נזיר ז, ד (נו ע""ד, 20)",חייבין עליו,,"הש' מ' נזיר ז, ב",,,,
4330,"נזיר ז, ד (נו ע""ד, 22)",רביעית דם,,"הש' מ' נזיר ז, ג",,,,
4340,"נזיר ז, ד (נו ע""ד, 23)",חצי לוג,,"ת' אה' ד, יג (33:601)",,,,
4350,"נזיר ז, ד (נו ע""ד, 25)",תני רבי,,,"נזיר נו ע""ג",,,
4360,"נזיר ח, א (נז ע""א, 5)",עד או',,"מ' טה' ה, ט",,,,
4370,"נזיר ח, א (נז ע""א, 13)",אמרו לו,,"מ' כר' ג, א",,,,
4390,"נזיר ח, א (נז ע""א, 16)",בפתע,"במדבר ו, ח","ס""ב כח (34)",,,,
4410,"נזיר ח, א (נז ע""א, 22)",מה דר',,,"סוטה כא ע""א",,"צ""ל: ממה",
4420,"נזיר ח, א (נז ע""א, 33)",דאיתפלגון בשני,,,"פס' לב ע""ג; יב' יב ע""ב",,,
4430,"נזיר ח, א (נז ע""א, 38)",כל ימי,"במדבר ו, ד","ס""ב כה (31)",,,,
4440,"נזיר ח, א (נז ע""א, 42)",נזיר שניטמא,,,"פס' לו ע""ב",,,
4380,"נזיר ח, א (נז ע""א, 13)",שוגג חייב,,"ספ' פט ע""ד",,,,
4400,"נזיר ח, א (נז ע""א, 19)",תני בדברי,,,"נד' לז ע""ד",,"צ""ל: תני בנדרים",
4450,"נזיר ח, ב (נז ע""א, 51)",ספק נזיר,,"ת' נזיר ו, א (1:144)",,,,
4460,"נזיר ח, ב (נז ע""א, 56)",על מיני,,"הש' מ' נזיר ח, ב",,,,
4470,"נזיר ח, ג (נז ע""א, 59)",מביא שתי,,"הש' מ' נג' יד, א",,,,
4480,"נזיר ח, ד (נז ע""ב, 1)","ר""ש אומר",,"ת' נזיר ו, א (17:145)",,,,
4490,"נזיר ח, ד (נז ע""ב, 4)",לבית הפסול,,"הש' מ' זב' ח, ג",,,,
4500,"נזיר ח, ה (נז ע""ב, 6)",לא יצא,,"הש' מ' נג' יד, יב",,,,
4510,"נזיר ח, ה (נז ע""ב, 6)",כיצד יעשה,,"ת' נזיר ו, א (24:145)",,,,
4520,"נזיר ח, ה (נז ע""ב, 7)",קרבן עני,,"הש' מ' נג' יד, יג",,,,
4530,"נזיר ח, י (נז ע""ב, 21)",אשם שנתערב,,"מ' זב' ח, ג",,,,
4540,"נזיר ח, י (נז ע""ב, 24)",וגלח הנזיר,"במדבר ו, יח",,,,,
4550,"נזיר ח, י (נז ע""ב, 32)",ומגלח ראשו,,"ת' נזיר ו, א (17:145)",,,,
4560,"נזיר ח, י (נז ע""ב, 33)","שר""ש אומר",,"מ' נזיר ו, ט",,,,
4570,"נזיר ח, י (נז ע""ב, 37)",טמא בספק,,"ת' נזיר ו, א (35:147)",,,,
4580,"נזיר ט, א (נז ע""ג, 10)",בני ישראל,"במדבר ו, ב","סז""ב 18:239",,,,
4590,"נזיר ט, א (נז ע""ג, 11)",איש,"ויקרא כב, יח","ספ' צח ע""א",,,,
4600,"נזיר ט, א (נז ע""ג, 13)",וכפר עליו,"במדבר ו, יא",,,,,
4610,"נזיר ט, א (נז ע""ג, 14)","הנכרי ר""מ",,"מ' ערכ' א, ב",,,,
4620,"נזיר ט, א (נז ע""ג, 20)",בבל יחל,"הש' במדבר ל, ג",,,,,
4640,"נזיר ט, א (נז ע""ג, 25)",ולמה נקרא,,"ת' סוטה יא, י (93:221)",,,"וש""נ",
4630,"נזיר ט, א (נז ע""ג, 24)",כושן רשעתיים,"הש' שופטים ג, ח",,,,,
4650,"נזיר ט, א (נז ע""ג, 26)",ויכוף את,,,"נד' מב ע""ג",,,
4660,"נזיר ט, א (נז ע""ג, 28)",כי נזר,"במדבר ו, ז",,,,,
4670,"נזיר ט, א (נז ע""ג, 39)",עבד כופו,,"ת' נזיר ו, ו (58:149)",,,,
4680,"נזיר ט, א (נז ע""ג, 45)",עבר מכנגד,,"מ' נזיר ט, א",,,,
4690,"נזיר ט, ב (נז ע""ג, 51)",וגילח הנזיר,"במדבר ו, יח","הש' סז""ב 242",,,,
4700,"נזיר ט, ב (נז ע""ג, 56)",מניין לספק,,,"פס' לד ע""ג",,,
255,"נזיר א, ב (נא ע""ב, 24)",טטרגון,,"ת' נזיר , א, ב (124:5); זבים, ד, א זבים, ד, א (31:678)","שק' ו, א (מט ע""ד, 50); נז', א, ב (נא ע""ב 24); שהש""ר, ד, ד, ו (כה ע""ג, 3);  ה, יד, א (לא ע""ד, 9); מת""ה, עח, טו (3:355)","נזיר, ח ע""ב; בבא בתרא, קסד ע""ב","פס""ז, מצורע מג ע""א;  בר""ר, וישב 185; י""ש מצורע תקסו;",
393,"נזיר א, ב (נא ע""ג, 2)",בר קפרא,,,"במ""ר י, י (לט ע""א)",,,זוסמן
543,"נזיר א, ו (נא ע""ג, 33)",ואתייא דשמעון,,,"נד' לו ע""ד; במ""ר י, ז (לח ע""א)",,,זוסמן
