Index Title,Psalms
Psalms 125:4,הֵיטִ֣יבָה יְ֭הֹוָה לַטּוֹבִ֑ים וְ֝לִישָׁרִ֗ים בְּלִבּוֹתָֽם׃
Psalms 125:5,וְהַמַּטִּ֤ים עֲֽקַלְקַלּוֹתָ֗ם יוֹלִיכֵ֣ם יְ֭הֹוָה אֶת־פֹּעֲלֵ֣י הָאָ֑וֶן שָׁ֝ל֗וֹם עַל־יִשְׂרָאֵֽל׃&nbsp;<span>{פ}</span><br>
Psalms 126:1,שִׁ֗יר הַֽמַּ֫עֲל֥וֹת בְּשׁ֣וּב יְ֭הֹוָה אֶת־שִׁיבַ֣ת צִיּ֑וֹן הָ֝יִ֗ינוּ כְּחֹלְמִֽים׃
Psalms 126:2,אָ֤ז יִמָּלֵ֪א שְׂח֡וֹק פִּינוּ֮ וּלְשׁוֹנֵ֢נוּ רִ֫נָּ֥ה אָ֭ז יֹאמְר֣וּ בַגּוֹיִ֑ם הִגְדִּ֥יל יְ֝הֹוָ֗ה לַעֲשׂ֥וֹת עִם־אֵֽלֶּה׃
Psalms 126:3,הִגְדִּ֣יל יְ֭הֹוָה לַעֲשׂ֥וֹת עִמָּ֗נוּ הָיִ֥ינוּ שְׂמֵחִֽים׃
Psalms 126:4,"שׁוּבָ֣ה יְ֭הֹוָה אֶת־<span class=""mam-kq""><span class=""mam-kq-q"">[שְׁבִיתֵ֑נוּ]</span> <span class=""mam-kq-k"">(שבותנו)</span></span> כַּאֲפִיקִ֥ים בַּנֶּֽגֶב׃"
Psalms 126:5,הַזֹּרְעִ֥ים בְּדִמְעָ֗ה בְּרִנָּ֥ה יִקְצֹֽרוּ׃
Psalms 126:6,הָ֘ל֤וֹךְ יֵלֵ֨ךְ&thinsp;<b>׀</b> וּבָכֹה֮ נֹשֵׂ֢א מֶשֶׁךְ־הַ֫זָּ֥רַע בֹּא־יָבֹ֥א בְרִנָּ֑ה נֹ֝שֵׂ֗א אֲלֻמֹּתָֽיו׃&nbsp;<span>{פ}</span><br>
Psalms 127:1,שִׁ֥יר הַֽמַּעֲל֗וֹת לִשְׁלֹ֫מֹ֥ה אִם־יְהֹוָ֤ה&thinsp;<b>׀</b> לֹא־יִבְנֶ֬ה בַ֗יִת שָׁ֤וְא עָמְל֣וּ בוֹנָ֣יו בּ֑וֹ אִם־יְהֹוָ֥ה לֹא־יִשְׁמׇר־עִ֝֗יר שָׁ֤וְא&thinsp;<b>׀</b> שָׁקַ֬ד שׁוֹמֵֽר׃
Psalms 127:2,שָׁ֤וְא לָכֶ֨ם מַשְׁכִּ֪ימֵֽי ק֡וּם מְאַחֲרֵי־שֶׁ֗בֶת אֹ֭כְלֵי לֶ֣חֶם הָעֲצָבִ֑ים כֵּ֤ן יִתֵּ֖ן לִידִיד֣וֹ שֵׁנָֽא׃
Psalms 127:3,הִנֵּ֤ה נַחֲלַ֣ת יְהֹוָ֣ה בָּנִ֑ים שָׂ֝כָ֗ר פְּרִ֣י הַבָּֽטֶן׃
Psalms 127:4,כְּחִצִּ֥ים בְּיַד־גִּבּ֑וֹר כֵּ֝֗ן בְּנֵ֣י הַנְּעוּרִֽים׃
Psalms 127:5,אַשְׁרֵ֤י הַגֶּ֗בֶר אֲשֶׁ֤ר מִלֵּ֥א אֶת־אַשְׁפָּת֗וֹ מֵ֫הֶ֥ם לֹֽא־יֵבֹ֑שׁוּ כִּֽי־יְדַבְּר֖וּ אֶת־אוֹיְבִ֣ים בַּשָּֽׁעַר׃&nbsp;<span>{פ}</span><br>
Psalms 128:1,שִׁ֗יר הַֽמַּ֫עֲל֥וֹת אַ֭שְׁרֵי כׇּל־יְרֵ֣א יְהֹוָ֑ה הַ֝הֹלֵ֗ךְ בִּדְרָכָֽיו׃
Psalms 128:2,יְגִ֣יעַ כַּ֭פֶּיךָ כִּ֣י תֹאכֵ֑ל אַ֝שְׁרֶ֗יךָ וְט֣וֹב לָֽךְ׃
Psalms 128:3,אֶשְׁתְּךָ֤&thinsp;<b>׀</b> כְּגֶ֥פֶן פֹּרִיָּה֮ בְּיַרְכְּתֵ֢י בֵ֫יתֶ֥ךָ בָּ֭נֶיךָ כִּשְׁתִלֵ֣י זֵיתִ֑ים סָ֝בִ֗יב לְשֻׁלְחָנֶֽךָ׃
Psalms 128:4,הִנֵּ֣ה כִי־כֵ֭ן יְבֹ֥רַךְ גָּ֗בֶר יְרֵ֣א יְהֹוָֽה׃
Psalms 128:5,יְבָרֶכְךָ֥ יְהֹוָ֗ה מִצִּ֫יּ֥וֹן וּ֭רְאֵה בְּט֣וּב יְרוּשָׁלָ֑͏ִם כֹּ֝֗ל יְמֵ֣י חַיֶּֽיךָ׃
Psalms 128:6,וּרְאֵֽה־בָנִ֥ים לְבָנֶ֑יךָ שָׁ֝ל֗וֹם עַל־יִשְׂרָאֵֽל׃&nbsp;<span>{פ}</span><br>
Psalms 129:1,שִׁ֗יר הַֽמַּ֫עֲל֥וֹת רַ֭בַּת צְרָר֣וּנִי מִנְּעוּרַ֑י יֹאמַר־נָ֝֗א יִשְׂרָאֵֽל׃
Psalms 129:2,רַ֭בַּת צְרָר֣וּנִי מִנְּעוּרָ֑י גַּ֝֗ם לֹא־יָ֥כְלוּ לִֽי׃
Psalms 129:3,"עַל־גַּ֭בִּי חָרְשׁ֣וּ חֹרְשִׁ֑ים הֶ֝אֱרִ֗יכוּ <span class=""mam-kq""><span class=""mam-kq-k"">(למענותם)</span> <span class=""mam-kq-q"">[לְמַעֲנִיתָֽם]</span></span>׃"
Psalms 129:4,יְהֹוָ֥ה צַדִּ֑יק קִ֝צֵּ֗ץ עֲב֣וֹת רְשָׁעִֽים׃
Psalms 129:5,יֵ֭בֹשׁוּ וְיִסֹּ֣גוּ אָח֑וֹר כֹּ֝֗ל שֹׂנְאֵ֥י צִיּֽוֹן׃
Psalms 129:6,יִ֭הְיוּ כַּחֲצִ֣יר גַּגּ֑וֹת שֶׁקַּדְמַ֖ת שָׁלַ֣ף יָבֵֽשׁ׃
Psalms 129:7,שֶׁלֹּ֤א מִלֵּ֖א כַפּ֥וֹ קוֹצֵ֗ר וְחִצְנ֥וֹ מְעַמֵּֽר׃
Psalms 129:8,וְלֹ֤א אָמְר֨וּ&thinsp;<b>׀</b> הָעֹבְרִ֗ים בִּרְכַּֽת־יְהֹוָ֥ה אֲלֵיכֶ֑ם בֵּרַ֥כְנוּ אֶ֝תְכֶ֗ם בְּשֵׁ֣ם יְהֹוָֽה׃&nbsp;<span>{פ}</span><br>
Psalms 130:1,שִׁ֥יר הַֽמַּעֲל֑וֹת מִמַּעֲמַקִּ֖ים קְרָאתִ֣יךָ יְהֹוָֽה׃
Psalms 130:2,אֲדֹנָי֮ שִׁמְעָ֢ה בְק֫וֹלִ֥י תִּהְיֶ֣ינָה אׇ֭זְנֶיךָ קַשֻּׁב֑וֹת לְ֝ק֗וֹל תַּחֲנוּנָֽי׃
Psalms 130:3,אִם־עֲוֺנ֥וֹת תִּשְׁמׇר־יָ֑הּ אֲ֝דֹנָ֗י מִ֣י יַעֲמֹֽד׃
Psalms 130:4,כִּֽי־עִמְּךָ֥ הַסְּלִיחָ֑ה לְ֝מַ֗עַן תִּוָּרֵֽא׃
Psalms 130:5,קִוִּ֣יתִי יְ֭הֹוָה קִוְּתָ֣ה נַפְשִׁ֑י וְֽלִדְבָר֥וֹ הוֹחָֽלְתִּי׃
Psalms 130:6,נַפְשִׁ֥י לַאדֹנָ֑י מִשֹּׁמְרִ֥ים לַ֝בֹּ֗קֶר שֹׁמְרִ֥ים לַבֹּֽקֶר׃
Psalms 130:7,יַחֵ֥ל יִשְׂרָאֵ֗ל אֶל־יְ֫הֹוָ֥ה כִּֽי־עִם־יְהֹוָ֥ה הַחֶ֑סֶד וְהַרְבֵּ֖ה עִמּ֣וֹ פְדֽוּת׃
Psalms 130:8,וְ֭הוּא יִפְדֶּ֣ה אֶת־יִשְׂרָאֵ֑ל מִ֝כֹּ֗ל עֲוֺנֹתָֽיו׃&nbsp;<span>{פ}</span><br>
Psalms 131:1,שִׁ֥יר הַֽמַּעֲל֗וֹת לְדָ֫וִ֥ד יְהֹוָ֤ה&thinsp;<b>׀</b> לֹא־גָבַ֣הּ לִ֭בִּי וְלֹא־רָמ֣וּ עֵינַ֑י וְלֹֽא־הִלַּ֓כְתִּי&thinsp;<b>׀</b> בִּגְדֹל֖וֹת וּבְנִפְלָא֣וֹת מִמֶּֽנִּי׃
Psalms 131:2,אִם־לֹ֤א שִׁוִּ֨יתִי&thinsp;<b>׀</b> וְדוֹמַ֗מְתִּי נַ֫פְשִׁ֥י כְּ֭גָמֻל עֲלֵ֣י אִמּ֑וֹ כַּגָּמֻ֖ל עָלַ֣י נַפְשִֽׁי׃
Psalms 131:3,יַחֵ֣ל יִ֭שְׂרָאֵל אֶל־יְהֹוָ֑ה מֵ֝עַתָּ֗ה וְעַד־עוֹלָֽם׃&nbsp;<span>{פ}</span><br>
Psalms 132:1,שִׁ֗יר הַֽמַּ֫עֲל֥וֹת זְכוֹר־יְהֹוָ֥ה לְדָוִ֑ד אֵ֝֗ת כׇּל־עֻנּוֹתֽוֹ׃
Psalms 132:2,אֲשֶׁ֣ר נִ֭שְׁבַּע לַֽיהֹוָ֑ה נָ֝דַ֗ר לַאֲבִ֥יר יַעֲקֹֽב׃
Psalms 132:3,אִם־אָ֭בֹא בְּאֹ֣הֶל בֵּיתִ֑י אִם־אֶ֝עֱלֶ֗ה עַל־עֶ֥רֶשׂ יְצוּעָֽי׃
Psalms 132:4,אִם־אֶתֵּ֣ן שְׁנַ֣ת לְעֵינָ֑י לְֽעַפְעַפַּ֥י תְּנוּמָֽה׃
Psalms 132:5,עַד־אֶמְצָ֣א מָ֭קוֹם לַיהֹוָ֑ה מִ֝שְׁכָּנ֗וֹת לַאֲבִ֥יר יַעֲקֹֽב׃
Psalms 132:6,הִנֵּֽה־שְׁמַעֲנ֥וּהָ בְאֶפְרָ֑תָה מְ֝צָאנ֗וּהָ בִּשְׂדֵי־יָֽעַר׃
Psalms 132:7,נָב֥וֹאָה לְמִשְׁכְּנוֹתָ֑יו נִ֝שְׁתַּחֲוֶ֗ה לַהֲדֹ֥ם רַגְלָֽיו׃
Psalms 132:8,קוּמָ֣ה יְ֭הֹוָה לִמְנוּחָתֶ֑ךָ אַ֝תָּ֗ה וַאֲר֥וֹן עֻזֶּֽךָ׃
Psalms 132:9,כֹּהֲנֶ֥יךָ יִלְבְּשׁוּ־צֶ֑דֶק וַחֲסִידֶ֥יךָ יְרַנֵּֽנוּ׃
Psalms 132:10,בַּֽ֭עֲבוּר דָּוִ֣ד עַבְדֶּ֑ךָ אַל־תָּ֝שֵׁ֗ב פְּנֵ֣י מְשִׁיחֶֽךָ׃
Psalms 132:11,נִשְׁבַּֽע־יְהֹוָ֨ה&thinsp;<b>׀</b> לְדָוִ֡ד אֱמֶת֮ לֹא־יָשׁ֢וּב מִ֫מֶּ֥נָּה מִפְּרִ֥י בִטְנְךָ֑ אָ֝שִׁ֗ית לְכִסֵּא־לָֽךְ׃
Psalms 132:12,אִֽם־יִשְׁמְר֬וּ בָנֶ֨יךָ&thinsp;<b>׀</b> בְּרִיתִי֮ וְעֵדֹתִ֥י ז֗וֹ אֲלַ֫מְּדֵ֥ם גַּם־בְּנֵיהֶ֥ם עֲדֵי־עַ֑ד יֵ֝שְׁב֗וּ לְכִסֵּא־לָֽךְ׃
Psalms 132:13,כִּי־בָחַ֣ר יְהֹוָ֣ה בְּצִיּ֑וֹן אִ֝וָּ֗הּ לְמוֹשָׁ֥ב לֽוֹ׃
Psalms 132:14,זֹאת־מְנוּחָתִ֥י עֲדֵי־עַ֑ד פֹּה־אֵ֝שֵׁ֗ב כִּ֣י אִוִּתִֽיהָ׃
Psalms 132:15,צֵ֭ידָהּ בָּרֵ֣ךְ אֲבָרֵ֑ךְ אֶ֝בְיוֹנֶ֗יהָ אַשְׂבִּ֥יעַֽ לָֽחֶם׃
Psalms 132:16,וְֽ֭כֹהֲנֶיהָ אַלְבִּ֣ישׁ יֶ֑שַׁע וַ֝חֲסִידֶ֗יהָ רַנֵּ֥ן יְרַנֵּֽנוּ׃
Psalms 132:17,שָׁ֤ם אַצְמִ֣יחַ קֶ֣רֶן לְדָוִ֑ד עָרַ֥כְתִּי נֵ֝֗ר לִמְשִׁיחִֽי׃
Psalms 132:18,א֭וֹיְבָיו אַלְבִּ֣ישׁ בֹּ֑שֶׁת וְ֝עָלָ֗יו יָצִ֥יץ נִזְרֽוֹ׃&nbsp;<span>{פ}</span><br>
Psalms 133:1,שִׁ֥יר הַֽמַּעֲל֗וֹת לְדָ֫וִ֥ד הִנֵּ֣ה מַה־טּ֭וֹב וּמַה־נָּעִ֑ים שֶׁ֖בֶת אַחִ֣ים גַּם־יָֽחַד׃
Psalms 133:2,כַּשֶּׁ֤מֶן הַטּ֨וֹב&thinsp;<b>׀</b> עַל־הָרֹ֗אשׁ יֹרֵ֗ד עַֽל־הַזָּקָ֥ן זְקַֽן־אַהֲרֹ֑ן שֶׁ֝יֹּרֵ֗ד עַל־פִּ֥י מִדּוֹתָֽיו׃
Psalms 133:3,כְּטַל־חֶרְמ֗וֹן שֶׁיֹּרֵד֮ עַל־הַרְרֵ֢י צִ֫יּ֥וֹן כִּ֤י שָׁ֨ם&thinsp;<b>׀</b> צִוָּ֣ה יְ֭הֹוָה אֶת־הַבְּרָכָ֑ה חַ֝יִּ֗ים עַד־הָעוֹלָֽם׃&nbsp;<span>{פ}</span><br>
Psalms 134:1,שִׁ֗יר הַֽמַּ֫עֲל֥וֹת הִנֵּ֤ה&thinsp;<b>׀</b> בָּרְכ֣וּ אֶת־יְ֭הֹוָה כׇּל־עַבְדֵ֣י יְהֹוָ֑ה הָעֹמְדִ֥ים בְּבֵית־יְ֝הֹוָ֗ה בַּלֵּילֽוֹת׃
Psalms 134:2,שְׂאֽוּ־יְדֵכֶ֥ם קֹ֑דֶשׁ וּ֝בָרְכ֗וּ אֶת־יְהֹוָֽה׃
Psalms 134:3,יְבָרֶכְךָ֣ יְ֭הֹוָה מִצִּיּ֑וֹן עֹ֝שֵׂ֗ה שָׁמַ֥יִם וָאָֽרֶץ׃&nbsp;<span>{פ}</span><br>
Psalms 135:1,"הַ֥לְלוּ<span class=""mam-implicit-maqaf"">־</span>יָ֨הּ&thinsp;<b>׀</b> הַֽ֭לְלוּ אֶת־שֵׁ֣ם יְהֹוָ֑ה הַֽ֝לְל֗וּ עַבְדֵ֥י יְהֹוָֽה׃"
Psalms 135:2,שֶׁ֣֭עֹמְדִים בְּבֵ֣ית יְהֹוָ֑ה בְּ֝חַצְר֗וֹת בֵּ֣ית אֱלֹהֵֽינוּ׃
Psalms 135:3,הַֽלְלוּ־יָ֭הּ כִּֽי־ט֣וֹב יְהֹוָ֑ה זַמְּר֥וּ לִ֝שְׁמ֗וֹ כִּ֣י נָעִֽים׃
Psalms 135:4,כִּֽי־יַעֲקֹ֗ב בָּחַ֣ר ל֣וֹ יָ֑הּ יִ֝שְׂרָאֵ֗ל לִסְגֻלָּתֽוֹ׃
Psalms 135:5,כִּ֤י אֲנִ֣י יָ֭דַעְתִּי כִּֽי־גָד֣וֹל יְהֹוָ֑ה וַ֝אֲדֹנֵ֗ינוּ מִכׇּל־אֱלֹהִֽים׃
Psalms 135:6,כֹּ֤ל אֲשֶׁר־חָפֵ֥ץ יְהֹוָ֗ה עָ֫שָׂ֥ה בַּשָּׁמַ֥יִם וּבָאָ֑רֶץ בַּ֝יַּמִּ֗ים וְכׇל־תְּהֹמֽוֹת׃
Psalms 135:7,מַעֲלֶ֣ה נְשִׂאִים֮ מִקְצֵ֢ה הָ֫אָ֥רֶץ בְּרָקִ֣ים לַמָּטָ֣ר עָשָׂ֑ה מֽוֹצֵא־ר֝֗וּחַ מֵאֽוֹצְרוֹתָֽיו׃
Psalms 135:8,שֶׁ֭הִכָּה בְּכוֹרֵ֣י מִצְרָ֑יִם מֵ֝אָדָ֗ם עַד־בְּהֵמָֽה׃
Psalms 135:9,שָׁלַ֤ח&thinsp;<b>׀</b> אוֹתֹ֣ת וּ֭מֹפְתִים בְּתוֹכֵ֣כִי מִצְרָ֑יִם בְּ֝פַרְעֹ֗ה וּבְכׇל־עֲבָדָֽיו׃
Psalms 135:10,שֶׁ֭הִכָּה גּוֹיִ֣ם רַבִּ֑ים וְ֝הָרַ֗ג מְלָכִ֥ים עֲצוּמִֽים׃
Psalms 135:11,לְסִיח֤וֹן&thinsp;<b>׀</b> מֶ֤לֶךְ הָאֱמֹרִ֗י וּ֭לְעוֹג מֶ֣לֶךְ הַבָּשָׁ֑ן וּ֝לְכֹ֗ל מַמְלְכ֥וֹת כְּנָֽעַן׃
Psalms 135:12,וְנָתַ֣ן אַרְצָ֣ם נַחֲלָ֑ה נַ֝חֲלָ֗ה לְיִשְׂרָאֵ֥ל עַמּֽוֹ׃
Psalms 135:13,יְ֭הֹוָה שִׁמְךָ֣ לְעוֹלָ֑ם יְ֝הֹוָ֗ה זִכְרְךָ֥ לְדֹר־וָדֹֽר׃
Psalms 135:14,כִּֽי־יָדִ֣ין יְהֹוָ֣ה עַמּ֑וֹ וְעַל־עֲ֝בָדָ֗יו יִתְנֶחָֽם׃
Psalms 135:15,עֲצַבֵּ֣י הַ֭גּוֹיִם כֶּ֣סֶף וְזָהָ֑ב מַ֝עֲשֵׂ֗ה יְדֵ֣י אָדָֽם׃
Psalms 135:16,פֶּֽה־לָ֭הֶם וְלֹ֣א יְדַבֵּ֑רוּ עֵינַ֥יִם לָ֝הֶ֗ם וְלֹ֣א יִרְאֽוּ׃
Psalms 135:17,אׇזְנַ֣יִם לָ֭הֶם וְלֹ֣א יַאֲזִ֑ינוּ אַ֝֗ף אֵין־יֶשׁ־ר֥וּחַ בְּפִיהֶֽם׃
Psalms 135:18,כְּ֭מוֹהֶם יִהְי֣וּ עֹשֵׂיהֶ֑ם כֹּ֖ל אֲשֶׁר־בֹּטֵ֣חַ בָּהֶֽם׃
Psalms 135:19,בֵּ֣ית יִ֭שְׂרָאֵל בָּרְכ֣וּ אֶת־יְהֹוָ֑ה בֵּ֥ית אַ֝הֲרֹ֗ן בָּרְכ֥וּ אֶת־יְהֹוָֽה׃
Psalms 135:20,בֵּ֣ית הַ֭לֵּוִי בָּרְכ֣וּ אֶת־יְהֹוָ֑ה יִֽרְאֵ֥י יְ֝הֹוָ֗ה בָּרְכ֥וּ אֶת־יְהֹוָֽה׃
Psalms 135:21,בָּ֘ר֤וּךְ יְהֹוָ֨ה&thinsp;<b>׀</b> מִצִּיּ֗וֹן שֹׁ֘כֵ֤ן יְֽרוּשָׁלָ֗͏ִם הַֽלְלוּ־יָֽהּ׃&nbsp;<span>{פ}</span><br>
Psalms 136:1,הוֹד֣וּ לַיהֹוָ֣ה כִּי־ט֑וֹב כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:2,ה֭וֹדוּ לֵאלֹהֵ֣י הָאֱלֹהִ֑ים כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:3,ה֭וֹדוּ לַאֲדֹנֵ֣י הָאֲדֹנִ֑ים כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:4,לְעֹ֘שֵׂ֤ה נִפְלָא֣וֹת גְּדֹל֣וֹת לְבַדּ֑וֹ כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:5,לְעֹשֵׂ֣ה הַ֭שָּׁמַיִם בִּתְבוּנָ֑ה כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:6,לְרֹקַ֣ע הָ֭אָרֶץ עַל־הַמָּ֑יִם כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:7,לְ֭עֹשֵׂה אוֹרִ֣ים גְּדֹלִ֑ים כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:8,אֶת־הַ֭שֶּׁמֶשׁ לְמֶמְשֶׁ֣לֶת בַּיּ֑וֹם כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:9,אֶת־הַיָּרֵ֣חַ וְ֭כוֹכָבִים לְמֶמְשְׁל֣וֹת בַּלָּ֑יְלָה כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:10,לְמַכֵּ֣ה מִ֭צְרַיִם בִּבְכוֹרֵיהֶ֑ם כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:11,וַיּוֹצֵ֣א יִ֭שְׂרָאֵל מִתּוֹכָ֑ם כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:12,בְּיָ֣ד חֲ֭זָקָה וּבִזְר֣וֹעַ נְטוּיָ֑ה כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:13,לְגֹזֵ֣ר יַם־ס֭וּף לִגְזָרִ֑ים כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:14,וְהֶעֱבִ֣יר יִשְׂרָאֵ֣ל בְּתוֹכ֑וֹ כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:15,וְנִ֘עֵ֤ר פַּרְעֹ֣ה וְחֵיל֣וֹ בְיַם־ס֑וּף כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:16,לְמוֹלִ֣יךְ עַ֭מּוֹ בַּמִּדְבָּ֑ר כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:17,לְ֭מַכֵּה מְלָכִ֣ים גְּדֹלִ֑ים כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:18,וַֽ֭יַּהֲרֹג מְלָכִ֣ים אַדִּירִ֑ים כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:19,לְ֭סִיחוֹן מֶ֣לֶךְ הָאֱמֹרִ֑י כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:20,וּ֭לְעוֹג מֶ֣לֶךְ הַבָּשָׁ֑ן כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:21,וְנָתַ֣ן אַרְצָ֣ם לְנַחֲלָ֑ה כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:22,נַ֭חֲלָה לְיִשְׂרָאֵ֣ל עַבְדּ֑וֹ כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:23,שֶׁ֭בְּשִׁפְלֵנוּ זָ֣כַר לָ֑נוּ כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:24,וַיִּפְרְקֵ֥נוּ מִצָּרֵ֑ינוּ כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:25,נֹתֵ֣ן לֶ֭חֶם לְכׇל־בָּשָׂ֑ר כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃
Psalms 136:26,ה֭וֹדוּ לְאֵ֣ל הַשָּׁמָ֑יִם כִּ֖י לְעוֹלָ֣ם חַסְדּֽוֹ׃&nbsp;<span>{פ}</span><br>
Psalms 137:1,עַ֥ל נַהֲר֨וֹת&thinsp;<b>׀</b> בָּבֶ֗ל שָׁ֣ם יָ֭שַׁבְנוּ גַּם־בָּכִ֑ינוּ בְּ֝זׇכְרֵ֗נוּ אֶת־צִיּֽוֹן׃
Psalms 137:2,עַֽל־עֲרָבִ֥ים בְּתוֹכָ֑הּ תָּ֝לִ֗ינוּ כִּנֹּרוֹתֵֽינוּ׃
Psalms 137:3,כִּ֤י שָׁ֨ם שְֽׁאֵל֢וּנוּ שׁוֹבֵ֡ינוּ דִּבְרֵי־שִׁ֭יר וְתוֹלָלֵ֣ינוּ שִׂמְחָ֑ה שִׁ֥ירוּ לָ֝֗נוּ מִשִּׁ֥יר צִיּֽוֹן׃
Psalms 137:4,אֵ֗יךְ נָשִׁ֥יר אֶת־שִׁיר־יְהֹוָ֑ה עַ֝֗ל אַדְמַ֥ת נֵכָֽר׃
Psalms 137:5,אִֽם־אֶשְׁכָּחֵ֥ךְ יְֽרוּשָׁלָ֗͏ִם תִּשְׁכַּ֥ח יְמִינִֽי׃
Psalms 137:6,תִּדְבַּֽק־לְשׁוֹנִ֨י&thinsp;<b>׀</b> לְחִכִּי֮ אִם־לֹ֢א אֶ֫זְכְּרֵ֥כִי אִם־לֹ֣א אַ֭עֲלֶה אֶת־יְרוּשָׁלַ֑͏ִם עַ֝֗ל רֹ֣אשׁ שִׂמְחָתִֽי׃
Psalms 137:7,זְכֹ֤ר יְהֹוָ֨ה&thinsp;<b>׀</b> לִבְנֵ֬י אֱד֗וֹם אֵת֮ י֤וֹם יְֽר֫וּשָׁלָ֥͏ִם הָ֭אֹ֣מְרִים עָ֤רוּ&thinsp;<b>׀</b> עָ֑רוּ עַ֝֗ד הַיְס֥וֹד בָּֽהּ׃
Psalms 137:8,בַּת־בָּבֶ֗ל הַשְּׁד֫וּדָ֥ה אַשְׁרֵ֥י שֶׁיְשַׁלֶּם־לָ֑ךְ אֶת־גְּ֝מוּלֵ֗ךְ שֶׁגָּמַ֥לְתְּ לָֽנוּ׃
Psalms 137:9,אַשְׁרֵ֤י&thinsp;<b>׀</b> שֶׁיֹּאחֵ֓ז וְנִפֵּ֬ץ אֶֽת־עֹ֝לָלַ֗יִךְ אֶל־הַסָּֽלַע׃&nbsp;<span>{פ}</span><br>
Psalms 138:1,לְדָוִ֨ד&thinsp;<b>׀</b> אוֹדְךָ֥ בְכׇל־לִבִּ֑י נֶ֖גֶד אֱלֹהִ֣ים אֲזַמְּרֶֽךָּ׃
Psalms 138:2,אֶשְׁתַּחֲוֶ֨ה אֶל־הֵיכַ֪ל קׇדְשְׁךָ֡ וְא֘וֹדֶ֤ה אֶת־שְׁמֶ֗ךָ עַל־חַסְדְּךָ֥ וְעַל־אֲמִתֶּ֑ךָ כִּֽי־הִגְדַּ֥לְתָּ עַל־כׇּל־שִׁ֝מְךָ֗ אִמְרָתֶֽךָ׃
Psalms 138:3,בְּי֣וֹם קָ֭רָ֥אתִי וַֽתַּעֲנֵ֑נִי תַּרְהִבֵ֖נִי בְנַפְשִׁ֣י עֹֽז׃
Psalms 138:4,יוֹד֣וּךָ יְ֭הֹוָה כׇּל־מַלְכֵי־אָ֑רֶץ כִּ֥י שָׁ֝מְע֗וּ אִמְרֵי־פִֽיךָ׃
Psalms 138:5,וְ֭יָשִׁירוּ בְּדַרְכֵ֣י יְהֹוָ֑ה כִּֽי־גָ֝ד֗וֹל כְּב֣וֹד יְהֹוָֽה׃
Psalms 138:6,כִּי־רָ֣ם יְ֭הֹוָה וְשָׁפָ֣ל יִרְאֶ֑ה וְ֝גָבֹ֗הַּ מִמֶּרְחָ֥ק יְיֵדָֽע׃
Psalms 138:7,אִם־אֵלֵ֤ךְ&thinsp;<b>׀</b> בְּקֶ֥רֶב צָרָ֗ה תְּחַ֫יֵּ֥נִי עַ֤ל אַ֣ף אֹ֭יְבַי תִּשְׁלַ֣ח יָדֶ֑ךָ וְת֖וֹשִׁיעֵ֣נִי יְמִינֶֽךָ׃
Psalms 138:8,יְהֹוָה֮ יִגְמֹ֢ר בַּ֫עֲדִ֥י יְ֭הֹוָה חַסְדְּךָ֣ לְעוֹלָ֑ם מַעֲשֵׂ֖י יָדֶ֣יךָ אַל־תֶּֽרֶף׃&nbsp;<span>{פ}</span><br>
Psalms 139:1,לַ֭מְנַצֵּחַ לְדָוִ֣ד מִזְמ֑וֹר יְהֹוָ֥ה חֲ֝קַרְתַּ֗נִי וַתֵּדָֽע׃
