txt file line,Perek running counter,page running counter,Daf,Line,Rambam,Semag,Tur Shulchan Arukh,original,problem
622,ח,ט,57b,16,"[u'Mishneh Torah, Forbidden Intercourse 9:19', u'Mishneh Torah, Forbidden Intercourse 9:20', u'Mishneh Torah, Forbidden Intercourse 9:21']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:11"", u""Shulchan Arukh, Yoreh De'ah 190:11"", u""Shulchan Arukh, Yoreh De'ah 190:12""]","ח ט י כ מיי' שם פ""ט הלכה יט והלכה כ והלכה כא ועיין בהשגות ובמ""מ סמג שם טור ש""ע י""ד סי' קצ סעיף יא וסעיף יב וע""ש",
622,ח,י,57b,21,"[u'Mishneh Torah, Forbidden Intercourse 9:19', u'Mishneh Torah, Forbidden Intercourse 9:20', u'Mishneh Torah, Forbidden Intercourse 9:21']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:11"", u""Shulchan Arukh, Yoreh De'ah 190:11"", u""Shulchan Arukh, Yoreh De'ah 190:12""]","ח ט י כ מיי' שם פ""ט הלכה יט והלכה כ והלכה כא ועיין בהשגות ובמ""מ סמג שם טור ש""ע י""ד סי' קצ סעיף יא וסעיף יב וע""ש",
622,ח,כ,57b,22,"[u'Mishneh Torah, Forbidden Intercourse 9:19', u'Mishneh Torah, Forbidden Intercourse 9:20', u'Mishneh Torah, Forbidden Intercourse 9:21']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:11"", u""Shulchan Arukh, Yoreh De'ah 190:11"", u""Shulchan Arukh, Yoreh De'ah 190:12""]","ח ט י כ מיי' שם פ""ט הלכה יט והלכה כ והלכה כא ועיין בהשגות ובמ""מ סמג שם טור ש""ע י""ד סי' קצ סעיף יא וסעיף יב וע""ש",FALSE
623,ט,א,58a,2,"[u'Mishneh Torah, Forbidden Intercourse 9:7']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:10""]","ט א מיי' פ""ט מהל' איסורי ביאה הל""ז סמג לאוין קיא טוש""ע יו""ד סי' קצ סעי' י",FALSE
624,י,ב,58a,6,"[u'Mishneh Torah, Forbidden Intercourse 9:25']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:11"", u""Shulchan Arukh, Yoreh De'ah 190:11"", u""Shulchan Arukh, Yoreh De'ah 190:18""]","י ב מיי' פ""ט מהל' איסורי ביאה הל' כה סמג לאוין קיא טוש""ע יו""ד סי' קצ סעי' יא וסעיף יח",FALSE
625,יא,ג,58a,7,"[u'Mishneh Torah, Forbidden Intercourse 9:8']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:11""]","יא ג ד ה מיי' שם הל""ח טוש""ע שם סעיף יא",
625,יא,ד,58a,9,"[u'Mishneh Torah, Forbidden Intercourse 9:8']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:11""]","יא ג ד ה מיי' שם הל""ח טוש""ע שם סעיף יא",
625,יא,ה,58a,11,"[u'Mishneh Torah, Forbidden Intercourse 9:8']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:11""]","יא ג ד ה מיי' שם הל""ח טוש""ע שם סעיף יא",FALSE
626,יב,ו,58a,13,"[u'Mishneh Torah, Forbidden Intercourse 9:9']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:9""]","יב ו מיי' שם הל""ט טוש""ע שם סעי' ט",FALSE
627,יג,ז,58a,14,,,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:32""]","יג ז טוש""ע שם סעי' לב",FALSE
628,יד,ח,58a,17,"[u'Mishneh Torah, Forbidden Intercourse 9:31']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:48""]","יד ח מיי' שם הל' לא טוש""ע שם סעי' מח",FALSE
629,טו,ט,58a,18,"[u'Mishneh Torah, Forbidden Intercourse 9:30']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:40""]","טו ט מיי' שם הל' ל וע""ש טוש""ע שם סעיף מ",FALSE
630,טז,א,58b,1,"[u'Mishneh Torah, Forbidden Intercourse 9:26']","[u'Sefer Mitzvot Gadol, Negative Commandments 118']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:25""]","טז א מיי' פ""ט מהל' איסורי ביאה הלכ""ו סמג לאוין קיח טוש""ע יו""ד סי' קצ סעי' כה",FALSE
631,יז,ב,58b,2,"[u'Mishneh Torah, Forbidden Intercourse 9:27']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:18""]","יז ב ג מיי' שם הל' כז טוש""ע שם סעי' יח",
631,יז,ג,58b,4,"[u'Mishneh Torah, Forbidden Intercourse 9:27']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:18""]","יז ב ג מיי' שם הל' כז טוש""ע שם סעי' יח",FALSE
632,יח,ד,58b,5,"[u'Mishneh Torah, Forbidden Intercourse 9:23']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:5""]","יח ד מיי' שם הל' כג טוש""ע שם סעיף ה",FALSE
633,יט,ה,58b,5,"[u'Mishneh Torah, Forbidden Intercourse 9:24']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:19""]","יט ה מיי' שם הל' כד טוש""ע שם סעי' יט",FALSE
634,כ,ו,58b,5,"[u'Mishneh Torah, Forbidden Intercourse 9:22']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:18""]","כ ו ז מיי' שם הל' כב טוש""ע שם סעי' יח",
634,כ,ז,58b,6,"[u'Mishneh Torah, Forbidden Intercourse 9:22']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:18""]","כ ו ז מיי' שם הל' כב טוש""ע שם סעי' יח",FALSE
635,כא,ח,58b,8,"[u'Mishneh Torah, Forbidden Intercourse 4:18']","[u'Sefer Mitzvot Gadol, Negative Commandments 118']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:34""]","כא ח מיי' שם פ""ד הל' יח סמג שם טוש""ע שם סעיף לד",FALSE
636,כב,ט,58b,11,"[u'Mishneh Torah, Forbidden Intercourse 9:27']","[u'Sefer Mitzvot Gadol, Negative Commandments 118']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:18""]","כב ט מיי' שם פ""ט הל' כז סמג שם טוש""ע שם סעי' יח",FALSE
637,כג,י,58b,11,[],,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:22""]","כג י מיי' הל' שם טוש""ע שם סעי' כב",FALSE
638,כד,כ,58b,16,,,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:7""]","כד כ טוש""ע שם סעי' ז",FALSE
639,כה,ל,58b,18,"[u'Mishneh Torah, Heave Offerings 10:13']",,,"כה ל מיי' פ""י מהל' תרומות הלי""ג",FALSE
640,כו,מ,58b,19,"[u'Mishneh Torah, Forbidden Intercourse 9:28']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:22""]","כו מ מיי' פ""ט מהל' איסורי ביאה הל' כח סמג לאוין קיא טוש""ע יו""ד סי' קצ סעי' כב",FALSE
641,כז,נ,58b,20,"[u'Mishneh Torah, Forbidden Intercourse 9:23']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:5""]","כז נ מיי' שם הל' כג טוש""ע שם סעיף ה",FALSE
642,כח,א,59a,1,,"[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:17""]","כח א סמג לאוין קיא טוש""ע יו""ד סי' קצ סעי' יז",FALSE
643,כט,ב,59a,2,"[u'Mishneh Torah, Forbidden Intercourse 9:23']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:28""]","כט ב מיי' פ""ט מהל' איסורי ביאה הל' כג סמג שם טוש""ע שם סעי' כח",FALSE
644,ל,ג,59a,5,"[u'Mishneh Torah, Forbidden Intercourse 9:26']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:26""]","ל ג מיי' שם הל' כו טוש""ע שם סעי' כו",FALSE
645,לא,ד,59a,6,"[u'Mishneh Torah, Forbidden Intercourse 9:27']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:23""]","לא ד מיי' שם הל' כז טוש""ע שם סעי' כג",FALSE
646,לב,ה,59a,7,"[u'Mishneh Torah, Forbidden Intercourse 9:26']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:26""]","לב ה מיי' שם הל' כו טוש""ע שם סעי' כו",FALSE
647,לג,ו,59a,10,"[u'Mishneh Torah, Forbidden Intercourse 9:27']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:24""]","לג ו מיי' שם הל' כז טוש""ע שם סעי' כד",FALSE
648,לד,ז,59a,12,"[u'Mishneh Torah, Forbidden Intercourse 9:2']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:1""]","לד ז מיי' שם הל""ב טוש""ע שם סעי' א",FALSE
649,לה,ח,59a,14,"[u'Mishneh Torah, Forbidden Intercourse 9:6']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:5""]","לה ח מיי' שם הל""ו טוש""ע שם סעי' ה",FALSE
650,לו,ט,59a,14,"[u'Mishneh Torah, Forbidden Intercourse 9:7']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:8""]","לו ט מיי' שם הל""ז טוש""ע שם סעי' ח",FALSE
651,א,א,59b,1,"[u'Mishneh Torah, Forbidden Intercourse 5:17']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 191', u""Shulchan Arukh, Yoreh De'ah 191:1""]","א א מיי' פ""ה מהל' איסורי ביאה הלי""ז סמג לאוין קיא טוש""ע יו""ד סי' קצא סעי' א וע""ש בהגה""ה",FALSE
652,ב,ב,59b,2,,,"[u'Tur, Yoreh Deah 191', u""Shulchan Arukh, Yoreh De'ah 191:1""]","ב ב ג טוש""ע יו""ד סי' קצא סעי' א",
652,ב,ג,59b,4,,,"[u'Tur, Yoreh Deah 191', u""Shulchan Arukh, Yoreh De'ah 191:1""]","ב ב ג טוש""ע יו""ד סי' קצא סעי' א",FALSE
653,ג,ד,59b,19,"[u'Mishneh Torah, Forbidden Intercourse 9:29']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:41""]","ג ד מיי' פ""ט שם הל' כט וע""ש סמג שם טוש""ע יו""ד סי' קצ סעיף מא",FALSE
654,ד,ה,59b,20,"[u'Mishneh Torah, Forbidden Intercourse 9:32']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:49""]","ד ה מיי' שם הל' לב וע""ש טוש""ע שם סעיף מט",FALSE
655,ה,ו,59b,21,"[u'Mishneh Torah, Forbidden Intercourse 9:7']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:10""]","ה ו ז מיי' שם הל""ז וע""ש טוש""ע שם סעיף י",
655,ה,ז,59b,21,"[u'Mishneh Torah, Forbidden Intercourse 9:7']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:10""]","ה ו ז מיי' שם הל""ז וע""ש טוש""ע שם סעיף י",FALSE
656,ו,א,60a,1,"[u'Mishneh Torah, Forbidden Intercourse 9:29']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:41""]","ו א מיי' פ""ט מהל' איסורי ביאה הל' כט ועי' במ""מ סמג לאוין קיא טוש""ע יו""ד סי' קצ סעי' מא",FALSE
657,ז,ב,60a,7,"[u'Mishneh Torah, Forbidden Intercourse 9:29']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u""Shulchan Arukh, Yoreh De'ah 190:41"", u'Tur, Yoreh Deah 190']","ז ב מיי' שם הל' כט סמג שם טוש""ע י""ד שם",FALSE
658,ח,ג,60a,8,[],"[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:42""]","ח ג מיי' שם הל' שם ועי' במ""מ ובכ""מ סמג שם טוש""ע יו""ד שם סעי' מב וע""ש",FALSE
659,ט,ד,60a,15,"[u'Mishneh Torah, Other Sources of Defilement 19:4']",,,"ט ד מיי' פי""ט מהל' שאר אבות הטומאה הלכה ד",FALSE
660,י,ה,60a,19,"[u'Mishneh Torah, Forbidden Intercourse 9:29']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:42"", u""Shulchan Arukh, Yoreh De'ah 190:42"", u""Shulchan Arukh, Yoreh De'ah 190:43""]","י ה מיי' פ""ט מהל' איסורי ביאה הל' כט סמג לאוין קיא טוש""ע יו""ד סי' קצ סעי' מב וסעיף מג",FALSE
661,יא,א,60b,5,"[u'Mishneh Torah, Forbidden Intercourse 9:7']",,,"יא א ב מיי' פ""ט מהל' איסורי ביאה הל""ז",
661,יא,ב,60b,7,"[u'Mishneh Torah, Forbidden Intercourse 9:7']",,,"יא א ב מיי' פ""ט מהל' איסורי ביאה הל""ז",FALSE
662,יב,ג,60b,9,,,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:52""]","יב ג טוש""ע יו""ד סי' קצ סעי' נב",FALSE
663,יג,ד,60b,12,"[u'Mishneh Torah, Forbidden Intercourse 9:32']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:50""]","יג ד מיי' שם הל' לב ועי' במ""מ סמג שם טוש""ע שם סעי' נ וע""ש",FALSE
664,יד,ה,60b,12,[],,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:51""]","יד ה ו מיי' הל' שם ועי' בכ""מ טוש""ע שם סעי' נא",
664,יד,ו,60b,13,[],,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:51""]","יד ה ו מיי' הל' שם ועי' בכ""מ טוש""ע שם סעי' נא",FALSE
665,טו,ז,60b,19,"[u'Mishneh Torah, Forbidden Intercourse 9:33']",,"[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:52""]","טו ז מיי' שם הל' לג טוש""ע שם סעיף נב",FALSE
666,טז,א,61a,2,"[u'Mishneh Torah, Forbidden Intercourse 9:34']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:50""]","טז א ב מיי' פ""ט מהל' איסורי ביאה הל' לד סמג לאוין קיא טוש""ע יו""ד סי' קצ סעי' נ",
666,טז,ב,61a,3,"[u'Mishneh Torah, Forbidden Intercourse 9:34']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:50""]","טז א ב מיי' פ""ט מהל' איסורי ביאה הל' לד סמג לאוין קיא טוש""ע יו""ד סי' קצ סעי' נ",FALSE
667,יז,ג,61a,4,"[u'Mishneh Torah, Defilement by a Corpse 9:10']",,,"יז ג ד מיי' פ""ט מהל' טומאת מת הל""י",
667,יז,ד,61a,6,"[u'Mishneh Torah, Defilement by a Corpse 9:10']",,,"יז ג ד מיי' פ""ט מהל' טומאת מת הל""י",FALSE
668,יח,ה,61a,7,"[u'Mishneh Torah, Forbidden Intercourse 9:32', u'Mishneh Torah, Forbidden Intercourse 9:34']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:50""]","יח ה מיי' פ""ט מהל' איסורי ביאה הל' לב לד סמג שם טוש""ע יו""ד סי' קצ סעיף נ",FALSE
669,יט,ו,61a,21,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:12']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"יט ו מיי' פ""ד מהל' משכב ומושב הלי""ב סמג לאוין קיא",FALSE
670,כ,א,61b,2,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:12']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']",,"כ א מיי' פ""ד מהל' משכב ומושב הלי""ב סמג לאוין קיא",FALSE
671,כא,ב,61b,3,"[u'Mishneh Torah, Diverse Species 10:27']","[u'Sefer Mitzvot Gadol, Negative Commandments 83']","[u'Tur, Yoreh Deah 301', u""Shulchan Arukh, Yoreh De'ah 301:8""]","כא ב מיי' פ""י מהל' כלאים הל' כז סמג לאוין פג טוש""ע יו""ד סי' שא סעי' ח",FALSE
672,כב,ג,61b,3,"[u'Mishneh Torah, Diverse Species 10:25']",,"[u'Tur, Yoreh Deah 301', u""Shulchan Arukh, Yoreh De'ah 301:7""]","כב ג ד מיי' שם הל' כה טוש""ע יו""ד שם סעי' ז",
672,כב,ד,61b,4,"[u'Mishneh Torah, Diverse Species 10:25']",,"[u'Tur, Yoreh Deah 301', u""Shulchan Arukh, Yoreh De'ah 301:7""]","כב ג ד מיי' שם הל' כה טוש""ע יו""ד שם סעי' ז",FALSE
673,כג,ה,61b,6,"[u'Mishneh Torah, Diverse Species 10:27']",,"[u'Tur, Yoreh Deah 302', u""Shulchan Arukh, Yoreh De'ah 302:1""]","כג ה מיי' שם הל' כז טוש""ע יו""ד סי' שב סעיף א",FALSE
674,כד,ו,61b,11,"[u'Mishneh Torah, Forbidden Intercourse 9:7']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:10""]","כד ו מיי' פ""ט מהל' איסורי ביאה הל""ז ועי' במ""מ ובכ""מ סמג לאוין קיא טוש""ע יו""ד סי' קצ סעי' י",FALSE
675,כה,ז,61b,13,"[u'Mishneh Torah, Fasts 5:15']","[u""Sefer Mitzvot Gadol, Rabbinic Commandments, Laws of Tisha B'Av 1""]","[u'Tur, Orach Chaim 560', u'Shulchan Arukh, Orach Chayim 560:4']","כה ז מיי' פ""ה מהל' תענית הלט""ו סמג עשין מד""ס ג טוש""ע או""ח סי' תקס סעיף ד",FALSE
676,כו,ח,61b,14,"[u'Mishneh Torah, Forbidden Intercourse 9:36', u'Mishneh Torah, Forbidden Intercourse 9:37', u'Mishneh Torah, Those Who Defile Bed or Seat 4:13']","[u""Sefer Mitzvot Gadol, Rabbinic Commandments, Laws of Tisha B'Av 1""]","[u'Tur, Yoreh Deah 190', u""Shulchan Arukh, Yoreh De'ah 190:31""]","כו ח מיי' פ""ט מהל' איסורי ביאה הל' לו לז ופ""ד מהל' משכב ומושב הלי""ג סמג שם טוש""ע יו""ד סי' קצ סעי' לא",FALSE
677,כז,א,62a,2,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:13']",,,"כז א מיי' פ""ד מהל' מטמאי משכב ומושב הלכה יג",FALSE
678,כח,ב,62a,3,"[u'Mishneh Torah, Forbidden Intercourse 9:38']","[u'Sefer Mitzvot Gadol, Negative Commandments 111', u'Sefer Mitzvot Gadol, Positive Commandments 243']",,"כח ב מיי' פ""ט מהל' איסורי ביאה הל' לח סמג לאוין קיא וסמג עשין רמג",FALSE
679,כט,ג,62a,4,"[u'Mishneh Torah, Forbidden Intercourse 9:37']",,,כט ג מיי' שם הל' לז,FALSE
680,ל,ד,62a,10,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:14']",,,"ל ד ה ו מיי' פ""ד מהל' מטמאי משכב ומושב הלכה יד",
680,ל,ה,62a,11,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:14']",,,"ל ד ה ו מיי' פ""ד מהל' מטמאי משכב ומושב הלכה יד",
680,ל,ו,62a,12,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:14']",,,"ל ד ה ו מיי' פ""ד מהל' מטמאי משכב ומושב הלכה יד",FALSE
681,לא,א,62b,2,"[u'Mishneh Torah, Those Who Defile Bed or Seat 4:11']",,,"לא א מיי' פ""ד מהל' מטמאי משכב ומושב הלכה יא",FALSE
682,לב,ב,62b,4,"[u'Mishneh Torah, Vessels 14:6']",,,"לב ב ג מיי' פי""ד מהל' כלים הל""ו",
682,לב,ג,62b,5,"[u'Mishneh Torah, Vessels 14:6']",,,"לב ב ג מיי' פי""ד מהל' כלים הל""ו",FALSE
683,לג,ד,62b,10,"[u'Mishneh Torah, Defilement by a Corpse 4:11']",,,"לג ד ה מיי' פ""ד מהל' טומאת מת הלי""א",
683,לג,ה,62b,10,"[u'Mishneh Torah, Defilement by a Corpse 4:11']",,,"לג ד ה מיי' פ""ד מהל' טומאת מת הלי""א",FALSE
684,לד,ו,62b,11,"[u'Mishneh Torah, Defilement by a Corpse 4:13']",,,"לד ו ז מיי' שם הלי""ג",
684,לד,ז,62b,13,"[u'Mishneh Torah, Defilement by a Corpse 4:13']",,,"לד ו ז מיי' שם הלי""ג",FALSE
685,לה,ח,62b,14,"[u'Mishneh Torah, Vessels 14:6']",,,"לה ח מיי' פי""ד מהל' כלים הל""ו",FALSE
686,לו,א,63a,2,"[u'Mishneh Torah, Forbidden Intercourse 9:38']",,,"לו א ב ג ד ה ו ז מיי' פ""ט מהל' איסורי ביאה הל' לח",
686,לו,ב,63a,2,"[u'Mishneh Torah, Forbidden Intercourse 9:38']",,,"לו א ב ג ד ה ו ז מיי' פ""ט מהל' איסורי ביאה הל' לח",
686,לו,ג,63a,3,"[u'Mishneh Torah, Forbidden Intercourse 9:38']",,,"לו א ב ג ד ה ו ז מיי' פ""ט מהל' איסורי ביאה הל' לח",
686,לו,ד,63a,5,"[u'Mishneh Torah, Forbidden Intercourse 9:38']",,,"לו א ב ג ד ה ו ז מיי' פ""ט מהל' איסורי ביאה הל' לח",
686,לו,ה,63a,5,"[u'Mishneh Torah, Forbidden Intercourse 9:38']",,,"לו א ב ג ד ה ו ז מיי' פ""ט מהל' איסורי ביאה הל' לח",
686,לו,ו,63a,6,"[u'Mishneh Torah, Forbidden Intercourse 9:38']",,,"לו א ב ג ד ה ו ז מיי' פ""ט מהל' איסורי ביאה הל' לח",
686,לו,ז,63a,9,"[u'Mishneh Torah, Forbidden Intercourse 9:38']",,,"לו א ב ג ד ה ו ז מיי' פ""ט מהל' איסורי ביאה הל' לח",FALSE
687,לז,ח,63a,11,"[u'Mishneh Torah, Forbidden Intercourse 9:37']",,,לז ח ט י מיי' שם הלכה לז,
687,לז,ט,63a,11,"[u'Mishneh Torah, Forbidden Intercourse 9:37']",,,לז ח ט י מיי' שם הלכה לז,
687,לז,י,63a,13,"[u'Mishneh Torah, Forbidden Intercourse 9:37']",,,לז ח ט י מיי' שם הלכה לז,FALSE
688,לח,כ,63a,14,"[u'Mishneh Torah, Forbidden Intercourse 9:4', u'Mishneh Torah, Those Who Defile Bed or Seat 4:7']",,,"לח כ מיי' שם הל""ד ופ""ד מהל' משכב ומושב הל""ז",FALSE
689,לט,ל,63a,14,"[u'Mishneh Torah, Those Who Defile Bed or Seat 8:2', u'Mishneh Torah, Those Who Defile Bed or Seat 3:6']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:19""]","לט ל מ מיי' שם פ""ח הל""ב ופ""ג מהל' משכב ומושב הל""ו סמג לאוין קיא טוש""ע יו""ד סי' קפט סעי' יט",
689,לט,מ,63a,14,"[u'Mishneh Torah, Those Who Defile Bed or Seat 8:2', u'Mishneh Torah, Those Who Defile Bed or Seat 3:6']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:19""]","לט ל מ מיי' שם פ""ח הל""ב ופ""ג מהל' משכב ומושב הל""ו סמג לאוין קיא טוש""ע יו""ד סי' קפט סעי' יט",FALSE
690,מ,א,63b,2,"[u'Mishneh Torah, Forbidden Intercourse 1:2', u'Mishneh Torah, Those Who Defile Bed or Seat 3:6']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:19""]","מ א מיי' פ""א מהל' איסורי ביאה הל""ב וע""ש ומיי' פ""ג מהל' משכב ומושב הל""ו סמג לאוין קיא טוש""ע יו""ד סי' קפט סעי' יט",FALSE
691,מא,ב,63b,4,,,"[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:23""]","מא ב טוש""ע שם סעי' כג בהגה""ה",FALSE
692,מב,ג,63b,10,"[u'Mishneh Torah, Those Who Defile Bed or Seat 3:6']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:24""]","מב ג מיי' פ""ג מהל' משכב ומושב הל""ו סמג שם טוש""ע שם סעיף כד",FALSE
693,מג,ד,63b,13,"[u'Mishneh Torah, Forbidden Intercourse 8:3']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 184', u""Shulchan Arukh, Yoreh De'ah 184:2""]","מג ד ה מיי' פ""ח מהל' איסורי ביאה הל' ג וע""ש סמג שם טוש""ע שם סי' קפד סעיף ב",
693,מג,ה,63b,19,"[u'Mishneh Torah, Forbidden Intercourse 8:3']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 184', u""Shulchan Arukh, Yoreh De'ah 184:2""]","מג ד ה מיי' פ""ח מהל' איסורי ביאה הל' ג וע""ש סמג שם טוש""ע שם סי' קפד סעיף ב",FALSE
695,מד,ז,63b,22,"[u'Mishneh Torah, Forbidden Intercourse 4:4']","[u'Sefer Mitzvot Gadol, Negative Commandments 111']","[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:14""]","מד ז מיי' שם הל""ד סמג שם טוש""ע שם סימן קפט סעיף יד",FALSE
696,מה,ח,63b,23,"[u'Mishneh Torah, Forbidden Intercourse 4:4']",,"[u'Tur, Yoreh Deah 189', u""Shulchan Arukh, Yoreh De'ah 189:2""]","מה ח מיי' שם טוש""ע שם סעי' ב",FALSE
