Text with Addition,Ref,New Text,Our Text,Difference
New Text,I Chronicles 27:12,"הַתְּשִׁיעִי֙ לַחֹ֣דֶשׁ הַתְּשִׁיעִ֔י אֲבִיעֶ֥זֶר הָעַנְּתוֹתִ֖י <span class=""mam-kq""><span class=""mam-kq-k"">(לבנימיני)</span> <span class=""mam-kq-q"">[לַבֵּ֣ן& <small>׀</small>& יְמִינִ֑י]</span></span> וְעַל֙ מַחֲלֻקְתּ֔וֹ עֶשְׂרִ֥ים וְאַרְבָּעָ֖ה אָֽלֶף׃ <span class=""mam-spi-samekh"">{ס}</span>        ","הַתְּשִׁיעִי֙ לַחֹ֣דֶשׁ הַתְּשִׁיעִ֔י אֲבִיעֶ֥זֶר הָעַנְּתוֹתִ֖י <span class=""mam-kq""><span class=""mam-kq-k"">(לבנימיני)</span> <span class=""mam-kq-q"">[לַבֵּ֣ן <small>׀</small> יְמִינִ֑י]</span></span> וְעַל֙ מַחֲלֻקְתּ֔וֹ עֶשְׂרִ֥ים וְאַרְבָּעָ֖ה אָֽלֶף׃ <span>{ס}</span>        ","& class=""mam-spi-samekh"""
New Text,I Chronicles 28:1,וַיַּקְהֵ֣ל דָּוִ֣יד אֶת־כׇּל־שָׂרֵ֣י יִשְׂרָאֵ֡ל שָׂרֵ֣י הַשְּׁבָטִ֣ים וְשָׂרֵ֣י הַמַּחְלְק֣וֹת הַמְשָׁרְתִ֪ים אֶת־הַמֶּ֟לֶךְ וְשָׂרֵ֣י הָאֲלָפִ֣ים וְשָׂרֵ֣י הַמֵּא֡וֹת וְשָׂרֵ֣י כׇל־רְכוּשׁ־וּמִקְנֶה֩& <small>׀</small>& לַמֶּ֨לֶךְ וּלְבָנָ֜יו עִם־הַסָּרִיסִ֧ים וְהַגִּבּוֹרִ֛ים וּֽלְכׇל־גִּבּ֥וֹר חָ֖יִל אֶל־יְרוּשָׁלָֽ͏ִם׃,וַיַּקְהֵ֣ל דָּוִ֣יד אֶת־כׇּל־שָׂרֵ֣י יִשְׂרָאֵ֡ל שָׂרֵ֣י הַשְּׁבָטִ֣ים וְשָׂרֵ֣י הַמַּחְלְק֣וֹת הַמְשָׁרְתִ֪ים אֶת־הַמֶּ֟לֶךְ וְשָׂרֵ֣י הָאֲלָפִ֣ים וְשָׂרֵ֣י הַמֵּא֡וֹת וְשָׂרֵ֣י כׇל־רְכוּשׁ־וּמִקְנֶה֩ <small>׀</small> לַמֶּ֨לֶךְ וּלְבָנָ֜יו עִם־הַסָּרִיסִ֧ים וְהַגִּבּוֹרִ֛ים וּֽלְכׇל־גִּבּ֥וֹר חָ֖יִל אֶל־יְרוּשָׁלָֽ͏ִם׃,&
New Text,I Chronicles 29:2,וּֽכְכׇל־כֹּחִ֞י הֲכִינ֣וֹתִי לְבֵית־אֱלֹהַ֗י הַזָּהָ֣ב& <small>׀</small>& לַ֠זָּהָ֠ב וְהַכֶּ֨סֶף לַכֶּ֜סֶף וְהַנְּחֹ֣שֶׁת לַנְּחֹ֗שֶׁת הַבַּרְזֶל֙ לַבַּרְזֶ֔ל וְהָעֵצִ֖ים לָעֵצִ֑ים אַבְנֵי־שֹׁ֨הַם וּמִלּוּאִ֜ים אַבְנֵי־פ֣וּךְ וְרִקְמָ֗ה וְכֹ֨ל אֶ֧בֶן יְקָרָ֛ה וְאַבְנֵי־שַׁ֖יִשׁ לָרֹֽב׃,וּֽכְכׇל־כֹּחִ֞י הֲכִינ֣וֹתִי לְבֵית־אֱלֹהַ֗י הַזָּהָ֣ב <small>׀</small> לַ֠זָּהָ֠ב וְהַכֶּ֨סֶף לַכֶּ֜סֶף וְהַנְּחֹ֣שֶׁת לַנְּחֹ֗שֶׁת הַבַּרְזֶל֙ לַבַּרְזֶ֔ל וְהָעֵצִ֖ים לָעֵצִ֑ים אַבְנֵי־שֹׁ֨הַם וּמִלּוּאִ֜ים אַבְנֵי־פ֣וּךְ וְרִקְמָ֗ה וְכֹ֨ל אֶ֧בֶן יְקָרָ֛ה וְאַבְנֵי־שַׁ֖יִשׁ לָרֹֽב׃,&
New Text,I Chronicles 29:11,לְךָ֣ יְ֠הֹוָ֠ה הַגְּדֻלָּ֨ה וְהַגְּבוּרָ֤ה וְהַתִּפְאֶ֙רֶת֙ וְהַנֵּ֣צַח וְהַה֔וֹד כִּי־כֹ֖ל בַּשָּׁמַ֣יִם וּבָאָ֑רֶץ לְךָ֤ יְהֹוָה֙ הַמַּמְלָכָ֔ה וְהַמִּתְנַשֵּׂ֖א לְכֹ֥ל& <small>׀</small>& לְרֹֽאשׁ׃,לְךָ֣ יְ֠הֹוָ֠ה הַגְּדֻלָּ֨ה וְהַגְּבוּרָ֤ה וְהַתִּפְאֶ֙רֶת֙ וְהַנֵּ֣צַח וְהַה֔וֹד כִּי־כֹ֖ל בַּשָּׁמַ֣יִם וּבָאָ֑רֶץ לְךָ֤ יְהֹוָה֙ הַמַּמְלָכָ֔ה וְהַמִּתְנַשֵּׂ֖א לְכֹ֥ל <small>׀</small> לְרֹֽאשׁ׃,&
New Text,I Chronicles 29:15,כִּֽי־גֵרִ֨ים אֲנַ֧חְנוּ לְפָנֶ֛יךָ וְתוֹשָׁבִ֖ים כְּכׇל־אֲבֹתֵ֑ינוּ כַּצֵּ֧ל& <small>׀</small>& יָמֵ֛ינוּ עַל־הָאָ֖רֶץ וְאֵ֥ין מִקְוֶֽה׃,כִּֽי־גֵרִ֨ים אֲנַ֧חְנוּ לְפָנֶ֛יךָ וְתוֹשָׁבִ֖ים כְּכׇל־אֲבֹתֵ֑ינוּ כַּצֵּ֧ל <small>׀</small> יָמֵ֛ינוּ עַל־הָאָ֖רֶץ וְאֵ֥ין מִקְוֶֽה׃,&
New Text,I Chronicles 29:21,וַיִּזְבְּח֣וּ לַיהֹוָ֣ה& <small>׀</small>& זְ֠בָחִ֠ים וַיַּעֲל֨וּ עֹל֜וֹת לַיהֹוָ֗ה לְֽמׇחֳרַת֮ הַיּ֣וֹם הַהוּא֒ פָּרִ֨ים אֶ֜לֶף אֵלִ֥ים אֶ֛לֶף כְּבָשִׂ֥ים אֶ֖לֶף וְנִסְכֵּיהֶ֑ם וּזְבָחִ֥ים לָרֹ֖ב לְכׇל־יִשְׂרָאֵֽל׃,וַיִּזְבְּח֣וּ לַיהֹוָ֣ה <small>׀</small> זְ֠בָחִ֠ים וַיַּעֲל֨וּ עֹל֜וֹת לַיהֹוָ֗ה לְֽמׇחֳרַת֮ הַיּ֣וֹם הַהוּא֒ פָּרִ֨ים אֶ֜לֶף אֵלִ֥ים אֶ֛לֶף כְּבָשִׂ֥ים אֶ֖לֶף וְנִסְכֵּיהֶ֑ם וּזְבָחִ֥ים לָרֹ֖ב לְכׇל־יִשְׂרָאֵֽל׃,&
New Text,I Chronicles 29:23,וַיֵּ֣שֶׁב שְׁ֠לֹמֹ֠ה עַל־כִּסֵּ֨א יְהֹוָ֧ה& <small>׀</small>& לְמֶ֛לֶךְ תַּחַת־דָּוִ֥יד אָבִ֖יו וַיַּצְלַ֑ח וַיִּשְׁמְע֥וּ אֵלָ֖יו כׇּל־יִשְׂרָאֵֽל׃,וַיֵּ֣שֶׁב שְׁ֠לֹמֹ֠ה עַל־כִּסֵּ֨א יְהֹוָ֧ה <small>׀</small> לְמֶ֛לֶךְ תַּחַת־דָּוִ֥יד אָבִ֖יו וַיַּצְלַ֑ח וַיִּשְׁמְע֥וּ אֵלָ֖יו כׇּל־יִשְׂרָאֵֽל׃,&
New Text,Joshua 1:11,"עִבְר֣וּ& <b>׀</b> בְּקֶ֣רֶב הַֽמַּחֲנֶ֗ה וְצַוּ֤וּ אֶת־הָעָם֙ לֵאמֹ֔ר הָכִ֥ינוּ לָכֶ֖ם צֵידָ֑ה כִּ֞י בְּע֣וֹד& <b>׀</b> שְׁלֹ֣שֶׁת יָמִ֗ים אַתֶּם֙ עֹֽבְרִים֙ אֶת־הַיַּרְדֵּ֣ן הַזֶּ֔ה לָבוֹא֙ לָרֶ֣שֶׁת אֶת־הָאָ֔רֶץ אֲשֶׁר֙ יְהֹוָ֣ה אֱלֹֽהֵיכֶ֔ם נֹתֵ֥ן לָכֶ֖ם לְרִשְׁתָּֽהּ׃ <span class=""mam-spi-pe"">{פ}</span><br>",עִבְר֣וּ <b>׀</b> בְּקֶ֣רֶב הַֽמַּחֲנֶ֗ה וְצַוּ֤וּ אֶת־הָעָם֙ לֵאמֹ֔ר הָכִ֥ינוּ לָכֶ֖ם צֵידָ֑ה כִּ֞י בְּע֣וֹד <b>׀</b> שְׁלֹ֣שֶׁת יָמִ֗ים אַתֶּם֙ עֹֽבְרִים֙ אֶת־הַיַּרְדֵּ֣ן הַזֶּ֔ה לָבוֹא֙ לָרֶ֣שֶׁת אֶת־הָאָ֔רֶץ אֲשֶׁר֙ יְהֹוָ֣ה אֱלֹֽהֵיכֶ֔ם נֹתֵ֥ן לָכֶ֖ם לְרִשְׁתָּֽהּ׃ <span>{פ}</span><br>,"& class=""mam-spi-pe"""
New Text,Joshua 1:15,עַ֠ד אֲשֶׁר־יָנִ֨יחַ יְהֹוָ֥ה& <small>׀</small>& לַאֲחֵיכֶם֮ כָּכֶם֒ וְיָרְשׁ֣וּ גַם־הֵ֔מָּה אֶת־הָאָ֕רֶץ אֲשֶׁר־יְהֹוָ֥ה אֱלֹהֵיכֶ֖ם נֹתֵ֣ן לָהֶ֑ם וְשַׁבְתֶּ֞ם לְאֶ֤רֶץ יְרֻשַּׁתְכֶם֙ וִירִשְׁתֶּ֣ם אוֹתָ֔הּ אֲשֶׁ֣ר& <b>׀</b> נָתַ֣ן לָכֶ֗ם מֹשֶׁה֙ עֶ֣בֶד יְהֹוָ֔ה בְּעֵ֥בֶר הַיַּרְדֵּ֖ן מִזְרַ֥ח הַשָּֽׁמֶשׁ׃,עַ֠ד אֲשֶׁר־יָנִ֨יחַ יְהֹוָ֥ה <small>׀</small> לַאֲחֵיכֶם֮ כָּכֶם֒ וְיָרְשׁ֣וּ גַם־הֵ֔מָּה אֶת־הָאָ֕רֶץ אֲשֶׁר־יְהֹוָ֥ה אֱלֹהֵיכֶ֖ם נֹתֵ֣ן לָהֶ֑ם וְשַׁבְתֶּ֞ם לְאֶ֤רֶץ יְרֻשַּׁתְכֶם֙ וִירִשְׁתֶּ֣ם אוֹתָ֔הּ אֲשֶׁ֣ר <b>׀</b> נָתַ֣ן לָכֶ֗ם מֹשֶׁה֙ עֶ֣בֶד יְהֹוָ֔ה בְּעֵ֥בֶר הַיַּרְדֵּ֖ן מִזְרַ֥ח הַשָּֽׁמֶשׁ׃,&&
New Text,Joshua 2:19,וְהָיָ֡ה כֹּ֣ל אֲשֶׁר־יֵצֵא֩ מִדַּלְתֵ֨י בֵיתֵ֧ךְ& <small>׀</small>& הַח֛וּצָה דָּמ֥וֹ בְרֹאשׁ֖וֹ וַאֲנַ֣חְנוּ נְקִיִּ֑ם וְ֠כֹ֠ל אֲשֶׁ֨ר יִֽהְיֶ֤ה אִתָּךְ֙ בַּבַּ֔יִת דָּמ֣וֹ בְרֹאשֵׁ֔נוּ אִם־יָ֖ד תִּֽהְיֶה־בּֽוֹ׃,וְהָיָ֡ה כֹּ֣ל אֲשֶׁר־יֵצֵא֩ מִדַּלְתֵ֨י בֵיתֵ֧ךְ <small>׀</small> הַח֛וּצָה דָּמ֥וֹ בְרֹאשׁ֖וֹ וַאֲנַ֣חְנוּ נְקִיִּ֑ם וְ֠כֹ֠ל אֲשֶׁ֨ר יִֽהְיֶ֤ה אִתָּךְ֙ בַּבַּ֔יִת דָּמ֣וֹ בְרֹאשֵׁ֔נוּ אִם־יָ֖ד תִּֽהְיֶה־בּֽוֹ׃,&
New Text,Joshua 8:33,וְכׇל־יִשְׂרָאֵ֡ל וּזְקֵנָ֡יו וְשֹׁטְרִ֣ים& <small>׀</small>& וְשֹׁפְטָ֡יו עֹמְדִ֣ים מִזֶּ֣ה& <small>׀</small>& וּמִזֶּ֣ה& <small>׀</small>& לָאָר֡וֹן נֶ֩גֶד֩ הַכֹּהֲנִ֨ים הַלְוִיִּ֜ם נֹשְׂאֵ֣י& <b>׀</b> אֲר֣וֹן בְּרִית־יְהֹוָ֗ה כַּגֵּר֙ כָּאֶזְרָ֔ח חֶצְיוֹ֙ אֶל־מ֣וּל הַר־גְּרִזִ֔ים וְהַחֶצְי֖וֹ אֶל־מ֣וּל הַר־עֵיבָ֑ל כַּאֲשֶׁ֨ר צִוָּ֜ה מֹשֶׁ֣ה עֶבֶד־יְהֹוָ֗ה לְבָרֵ֛ךְ אֶת־הָעָ֥ם יִשְׂרָאֵ֖ל בָּרִאשֹׁנָֽה׃,וְכׇל־יִשְׂרָאֵ֡ל וּזְקֵנָ֡יו וְשֹׁטְרִ֣ים <small>׀</small> וְשֹׁפְטָ֡יו עֹמְדִ֣ים מִזֶּ֣ה <small>׀</small> וּמִזֶּ֣ה <small>׀</small> לָאָר֡וֹן נֶ֩גֶד֩ הַכֹּהֲנִ֨ים הַלְוִיִּ֜ם נֹשְׂאֵ֣י <b>׀</b> אֲר֣וֹן בְּרִית־יְהֹוָ֗ה כַּגֵּר֙ כָּאֶזְרָ֔ח חֶצְיוֹ֙ אֶל־מ֣וּל הַר־גְּרִזִ֔ים וְהַחֶצְי֖וֹ אֶל־מ֣וּל הַר־עֵיבָ֑ל כַּאֲשֶׁ֨ר צִוָּ֜ה מֹשֶׁ֣ה עֶבֶד־יְהֹוָ֗ה לְבָרֵ֛ךְ אֶת־הָעָ֥ם יִשְׂרָאֵ֖ל בָּרִאשֹׁנָֽה׃,&&&&&&
New Text,Joshua 11:20,"כִּ֣י מֵאֵ֣ת יְהֹוָ֣ה& <small>׀</small>& הָֽיְתָ֡ה לְחַזֵּ֣ק אֶת־לִבָּם֩ לִקְרַ֨את הַמִּלְחָמָ֤ה אֶת־יִשְׂרָאֵל֙ לְמַ֣עַן הַחֲרִימָ֔ם לְבִלְתִּ֥י הֱיוֹת־לָהֶ֖ם תְּחִנָּ֑ה כִּ֚י לְמַ֣עַן הַשְׁמִידָ֔ם כַּֽאֲשֶׁ֛ר צִוָּ֥ה יְהֹוָ֖ה אֶת־מֹשֶֽׁה׃ <span class=""mam-spi-samekh"">{ס}</span>        ",כִּ֣י מֵאֵ֣ת יְהֹוָ֣ה <small>׀</small> הָֽיְתָ֡ה לְחַזֵּ֣ק אֶת־לִבָּם֩ לִקְרַ֨את הַמִּלְחָמָ֤ה אֶת־יִשְׂרָאֵל֙ לְמַ֣עַן הַחֲרִימָ֔ם לְבִלְתִּ֥י הֱיוֹת־לָהֶ֖ם תְּחִנָּ֑ה כִּ֚י לְמַ֣עַן הַשְׁמִידָ֔ם כַּֽאֲשֶׁ֛ר צִוָּ֥ה יְהֹוָ֖ה אֶת־מֹשֶֽׁה׃ <span>{ס}</span>        ,"& class=""mam-spi-samekh"""
New Text,Joshua 13:3,מִֽן־הַשִּׁיח֞וֹר אֲשֶׁ֣ר& <b>׀</b> עַל־פְּנֵ֣י מִצְרַ֗יִם וְעַ֨ד גְּב֤וּל עֶקְרוֹן֙ צָפ֔וֹנָה לַֽכְּנַעֲנִ֖י תֵּחָשֵׁ֑ב חֲמֵ֣שֶׁת& <b>׀</b> סַרְנֵ֣י פְלִשְׁתִּ֗ים הָֽעַזָּתִ֤י וְהָֽאַשְׁדּוֹדִי֙ הָאֶשְׁקְלוֹנִ֣י הַגִּתִּ֔י וְהָעֶקְרוֹנִ֖י וְהָעַוִּֽים׃,מִֽן־הַשִּׁיח֞וֹר אֲשֶׁ֣ר <b>׀</b> עַל־פְּנֵ֣י מִצְרַ֗יִם וְעַ֨ד גְּב֤וּל עֶקְרוֹן֙ צָפ֔וֹנָה לַֽכְּנַעֲנִ֖י תֵּחָשֵׁ֑ב חֲמֵ֣שֶׁת <b>׀</b> סַרְנֵ֣י פְלִשְׁתִּ֗ים הָֽעַזָּתִ֤י וְהָֽאַשְׁדּוֹדִי֙ הָאֶשְׁקְלוֹנִ֣י הַגִּתִּ֔י וְהָעֶקְרוֹנִ֖י וְהָעַוִּֽים׃,&
New Text,Joshua 14:10,וְעַתָּ֗ה הִנֵּה֩ הֶחֱיָ֨ה יְהֹוָ֣ה& <small>׀</small>& אוֹתִי֮ כַּאֲשֶׁ֣ר דִּבֵּר֒ זֶה֩ אַרְבָּעִ֨ים וְחָמֵ֜שׁ שָׁנָ֗ה מֵ֠אָ֠ז דִּבֶּ֨ר יְהֹוָ֜ה אֶת־הַדָּבָ֤ר הַזֶּה֙ אֶל־מֹשֶׁ֔ה אֲשֶׁר־הָלַ֥ךְ יִשְׂרָאֵ֖ל בַּמִּדְבָּ֑ר וְעַתָּה֙ הִנֵּ֣ה אָנֹכִ֣י הַיּ֔וֹם בֶּן־חָמֵ֥שׁ וּשְׁמֹנִ֖ים שָׁנָֽה׃,וְעַתָּ֗ה הִנֵּה֩ הֶחֱיָ֨ה יְהֹוָ֣ה <small>׀</small> אוֹתִי֮ כַּאֲשֶׁ֣ר דִּבֵּר֒ זֶה֩ אַרְבָּעִ֨ים וְחָמֵ֜שׁ שָׁנָ֗ה מֵ֠אָ֠ז דִּבֶּ֨ר יְהֹוָ֜ה אֶת־הַדָּבָ֤ר הַזֶּה֙ אֶל־מֹשֶׁ֔ה אֲשֶׁר־הָלַ֥ךְ יִשְׂרָאֵ֖ל בַּמִּדְבָּ֑ר וְעַתָּה֙ הִנֵּ֣ה אָנֹכִ֣י הַיּ֔וֹם בֶּן־חָמֵ֥שׁ וּשְׁמֹנִ֖ים שָׁנָֽה׃,&
New Text,Joshua 15:7,וְעָלָ֨ה הַגְּב֥וּל& <small>׀</small>& דְּבִ֘רָה֮ מֵעֵ֣מֶק עָכוֹר֒ וְצָפ֜וֹנָה פֹּנֶ֣ה אֶל־הַגִּלְגָּ֗ל אֲשֶׁר־נֹ֙כַח֙ לְמַעֲלֵ֣ה אֲדֻמִּ֔ים אֲשֶׁ֥ר מִנֶּ֖גֶב לַנָּ֑חַל וְעָבַ֤ר הַגְּבוּל֙ אֶל־מֵי־עֵ֣ין שֶׁ֔מֶשׁ וְהָי֥וּ תֹצְאֹתָ֖יו אֶל־עֵ֥ין רֹגֵֽל׃,וְעָלָ֨ה הַגְּב֥וּל <small>׀</small> דְּבִ֘רָה֮ מֵעֵ֣מֶק עָכוֹר֒ וְצָפ֜וֹנָה פֹּנֶ֣ה אֶל־הַגִּלְגָּ֗ל אֲשֶׁר־נֹ֙כַח֙ לְמַעֲלֵ֣ה אֲדֻמִּ֔ים אֲשֶׁ֥ר מִנֶּ֖גֶב לַנָּ֑חַל וְעָבַ֤ר הַגְּבוּל֙ אֶל־מֵי־עֵ֣ין שֶׁ֔מֶשׁ וְהָי֥וּ תֹצְאֹתָ֖יו אֶל־עֵ֥ין רֹגֵֽל׃,&
New Text,Joshua 15:25,וְחָצ֤וֹר& <small>׀</small>& חֲדַתָּה֙ וּקְרִיּ֔וֹת חֶצְר֖וֹן הִ֥יא חָצֽוֹר׃,וְחָצ֤וֹר <small>׀</small> חֲדַתָּה֙ וּקְרִיּ֔וֹת חֶצְר֖וֹן הִ֥יא חָצֽוֹר׃,&
New Text,Joshua 15:55,מָע֥וֹן& <small>׀</small>& כַּרְמֶ֖ל וָזִ֥יף וְיוּטָּֽה׃,מָע֥וֹן <small>׀</small> כַּרְמֶ֖ל וָזִ֥יף וְיוּטָּֽה׃,&
New Text,Joshua 19:7,עַ֥יִן& <small>׀</small>& רִמּ֖וֹן וָעֶ֣תֶר וְעָשָׁ֑ן עָרִ֥ים אַרְבַּ֖ע וְחַצְרֵיהֶֽן׃,עַ֥יִן <small>׀</small> רִמּ֖וֹן וָעֶ֣תֶר וְעָשָׁ֑ן עָרִ֥ים אַרְבַּ֖ע וְחַצְרֵיהֶֽן׃,&
New Text,Joshua 19:11,וְעָלָ֨ה גְבוּלָ֧ם& <small>׀</small>& לַיָּ֛מָּה וּמַרְעֲלָ֖ה וּפָגַ֣ע בְּדַבָּ֑שֶׁת וּפָגַע֙ אֶל־הַנַּ֔חַל אֲשֶׁ֖ר עַל־פְּנֵ֥י יׇקְנְעָֽם׃,וְעָלָ֨ה גְבוּלָ֧ם <small>׀</small> לַיָּ֛מָּה וּמַרְעֲלָ֖ה וּפָגַ֣ע בְּדַבָּ֑שֶׁת וּפָגַע֙ אֶל־הַנַּ֔חַל אֲשֶׁ֖ר עַל־פְּנֵ֥י יׇקְנְעָֽם׃,&
New Text,Joshua 19:51,"אֵ֣לֶּה הַנְּחָלֹ֡ת אֲשֶׁ֣ר נִחֲל֣וּ אֶלְעָזָ֣ר הַכֹּהֵ֣ן& <small>׀</small>& וִיהוֹשֻׁ֪עַ בִּן־נ֟וּן וְרָאשֵׁ֣י הָאָב֣וֹת לְמַטּוֹת֩ בְּנֵי־יִשְׂרָאֵ֨ל& <small>׀</small>& בְּגוֹרָ֤ל& <small>׀</small>& בְּשִׁלֹה֙ לִפְנֵ֣י יְהֹוָ֔ה פֶּ֖תַח אֹ֣הֶל מוֹעֵ֑ד וַיְכַלּ֕וּ מֵחַלֵּ֖ק אֶת־הָאָֽרֶץ׃ <span class=""mam-spi-pe"">{פ}</span><br>",אֵ֣לֶּה הַנְּחָלֹ֡ת אֲשֶׁ֣ר נִחֲל֣וּ אֶלְעָזָ֣ר הַכֹּהֵ֣ן <small>׀</small> וִיהוֹשֻׁ֪עַ בִּן־נ֟וּן וְרָאשֵׁ֣י הָאָב֣וֹת לְמַטּוֹת֩ בְּנֵי־יִשְׂרָאֵ֨ל <small>׀</small> בְּגוֹרָ֤ל <small>׀</small> בְּשִׁלֹה֙ לִפְנֵ֣י יְהֹוָ֔ה פֶּ֖תַח אֹ֣הֶל מוֹעֵ֑ד וַיְכַלּ֕וּ מֵחַלֵּ֖ק אֶת־הָאָֽרֶץ׃ <span>{פ}</span><br>,"&&&&& class=""mam-spi-pe"""
New Text,Joshua 20:6,וְיָשַׁ֣ב& <b>׀</b> בָּעִ֣יר הַהִ֗יא עַד־עׇמְד֞וֹ לִפְנֵ֤י הָעֵדָה֙ לַמִּשְׁפָּ֔ט עַד־מוֹת֙ הַכֹּהֵ֣ן הַגָּד֔וֹל אֲשֶׁ֥ר יִֽהְיֶ֖ה בַּיָּמִ֣ים הָהֵ֑ם אָ֣ז& <b>׀</b> יָשׁ֣וּב הָרוֹצֵ֗חַ וּבָ֤א אֶל־עִירוֹ֙ וְאֶל־בֵּית֔וֹ אֶל־הָעִ֖יר אֲשֶׁר־נָ֥ס מִשָּֽׁם׃,וְיָשַׁ֣ב <b>׀</b> בָּעִ֣יר הַהִ֗יא עַד־עׇמְד֞וֹ לִפְנֵ֤י הָעֵדָה֙ לַמִּשְׁפָּ֔ט עַד־מוֹת֙ הַכֹּהֵ֣ן הַגָּד֔וֹל אֲשֶׁ֥ר יִֽהְיֶ֖ה בַּיָּמִ֣ים הָהֵ֑ם אָ֣ז <b>׀</b> יָשׁ֣וּב הָרוֹצֵ֗חַ וּבָ֤א אֶל־עִירוֹ֙ וְאֶל־בֵּית֔וֹ אֶל־הָעִ֖יר אֲשֶׁר־נָ֥ס מִשָּֽׁם׃,&
New Text,Joshua 22:22,אֵל֩& <small>׀</small>& אֱלֹהִ֨ים& <small>׀</small>& יְהֹוָ֜ה אֵ֣ל& <small>׀</small>& אֱלֹהִ֤ים& <small>׀</small>& יְהֹוָה֙ ה֣וּא יֹדֵ֔עַ וְיִשְׂרָאֵ֖ל ה֣וּא יֵדָ֑ע אִם־בְּמֶ֤רֶד וְאִם־בְּמַ֙עַל֙ בַּיהֹוָ֔ה אַל־תּוֹשִׁיעֵ֖נוּ הַיּ֥וֹם הַזֶּֽה׃,אֵל֩ <small>׀</small> אֱלֹהִ֨ים <small>׀</small> יְהֹוָ֜ה אֵ֣ל <small>׀</small> אֱלֹהִ֤ים <small>׀</small> יְהֹוָה֙ ה֣וּא יֹדֵ֔עַ וְיִשְׂרָאֵ֖ל ה֣וּא יֵדָ֑ע אִם־בְּמֶ֤רֶד וְאִם־בְּמַ֙עַל֙ בַּיהֹוָ֔ה אַל־תּוֹשִׁיעֵ֖נוּ הַיּ֥וֹם הַזֶּֽה׃,&&&&&&&
New Text,Joshua 22:31,וַיֹּ֣אמֶר פִּֽינְחָ֣ס בֶּן־אֶלְעָזָ֣ר הַכֹּהֵ֡ן אֶל־בְּנֵֽי־רְאוּבֵ֨ן וְאֶל־בְּנֵי־גָ֜ד וְאֶל־בְּנֵ֣י מְנַשֶּׁ֗ה הַיּ֤וֹם& <small>׀</small>& יָדַ֙עְנוּ֙ כִּֽי־בְתוֹכֵ֣נוּ יְהֹוָ֔ה אֲשֶׁ֛ר לֹא־מְעַלְתֶּ֥ם בַּיהֹוָ֖ה הַמַּ֣עַל הַזֶּ֑ה אָ֗ז הִצַּלְתֶּ֛ם אֶת־בְּנֵ֥י יִשְׂרָאֵ֖ל מִיַּ֥ד יְהֹוָֽה׃,וַיֹּ֣אמֶר פִּֽינְחָ֣ס בֶּן־אֶלְעָזָ֣ר הַכֹּהֵ֡ן אֶל־בְּנֵֽי־רְאוּבֵ֨ן וְאֶל־בְּנֵי־גָ֜ד וְאֶל־בְּנֵ֣י מְנַשֶּׁ֗ה הַיּ֤וֹם <small>׀</small> יָדַ֙עְנוּ֙ כִּֽי־בְתוֹכֵ֣נוּ יְהֹוָ֔ה אֲשֶׁ֛ר לֹא־מְעַלְתֶּ֥ם בַּיהֹוָ֖ה הַמַּ֣עַל הַזֶּ֑ה אָ֗ז הִצַּלְתֶּ֛ם אֶת־בְּנֵ֥י יִשְׂרָאֵ֖ל מִיַּ֥ד יְהֹוָֽה׃,&
New Text,Joshua 22:32,וַיָּ֣שׇׁב פִּֽינְחָ֣ס בֶּן־אֶלְעָזָ֣ר הַכֹּהֵ֣ן& <small>׀</small>& וְהַנְּשִׂיאִ֡ים מֵאֵ֣ת בְּנֵֽי־רְאוּבֵן֩ וּמֵאֵ֨ת בְּנֵי־גָ֜ד מֵאֶ֧רֶץ הַגִּלְעָ֛ד אֶל־אֶ֥רֶץ כְּנַ֖עַן אֶל־בְּנֵ֣י יִשְׂרָאֵ֑ל וַיָּשִׁ֥בוּ אוֹתָ֖ם דָּבָֽר׃,וַיָּ֣שׇׁב פִּֽינְחָ֣ס בֶּן־אֶלְעָזָ֣ר הַכֹּהֵ֣ן <small>׀</small> וְהַנְּשִׂיאִ֡ים מֵאֵ֣ת בְּנֵֽי־רְאוּבֵן֩ וּמֵאֵ֨ת בְּנֵי־גָ֜ד מֵאֶ֧רֶץ הַגִּלְעָ֛ד אֶל־אֶ֥רֶץ כְּנַ֖עַן אֶל־בְּנֵ֣י יִשְׂרָאֵ֑ל וַיָּשִׁ֥בוּ אוֹתָ֖ם דָּבָֽר׃,&
