"_id",generated_by,source_text_oid,availableLangs.0.0,availableLangs.0.1,availableLangs.1.0,availableLangs.1.1,refs.0,refs.1,type,auto
5d075dc6ecfd7d299fe2e3e0,Rosh_on_Nedarim,,he,en,he,,Nedarim 51a:7,Commentary of the Rosh on Nedarim 51a:7,commentary,true
5d075dc6ecfd7d299fe2e3e2,Rosh_on_Nedarim,,he,en,he,,Nedarim 51a:8,Commentary of the Rosh on Nedarim 51a:8,commentary,true
5d075dc6ecfd7d299fe2e3ee,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:1,Commentary of the Rosh on Nedarim 51b:1,commentary,true
5d075dc6ecfd7d299fe2e400,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:7,Commentary of the Rosh on Nedarim 51b:10,commentary,true
5d075dc7ecfd7d299fe2e402,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:7,Commentary of the Rosh on Nedarim 51b:11,commentary,true
5d075dc7ecfd7d299fe2e404,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:8,Commentary of the Rosh on Nedarim 51b:12,commentary,true
5d075dc7ecfd7d299fe2e406,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:9,Commentary of the Rosh on Nedarim 51b:13,commentary,true
5d075dc7ecfd7d299fe2e408,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:9,Commentary of the Rosh on Nedarim 51b:14,commentary,true
5d075dc7ecfd7d299fe2e40a,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:9,Commentary of the Rosh on Nedarim 51b:15,commentary,true
5d075dc6ecfd7d299fe2e3f0,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:1,Commentary of the Rosh on Nedarim 51b:2,commentary,true
5d075dc6ecfd7d299fe2e3f2,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:2,Commentary of the Rosh on Nedarim 51b:3,commentary,true
5d075dc6ecfd7d299fe2e3f4,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:4,Commentary of the Rosh on Nedarim 51b:4,commentary,true
5d075dc6ecfd7d299fe2e3f6,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:4,Commentary of the Rosh on Nedarim 51b:5,commentary,true
5d075dc6ecfd7d299fe2e3f8,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:4,Commentary of the Rosh on Nedarim 51b:6,commentary,true
5d075dc6ecfd7d299fe2e3fa,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:4,Commentary of the Rosh on Nedarim 51b:7,commentary,true
5d075dc6ecfd7d299fe2e3fc,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:4,Commentary of the Rosh on Nedarim 51b:8,commentary,true
5d075dc6ecfd7d299fe2e3fe,Rosh_on_Nedarim,,he,en,he,,Nedarim 51b:4,Commentary of the Rosh on Nedarim 51b:9,commentary,true
5d075dc7ecfd7d299fe2e40c,Rosh_on_Nedarim,,he,en,he,,Nedarim 52a:1,Commentary of the Rosh on Nedarim 52a:1,commentary,true
5d075dc7ecfd7d299fe2e40e,Rosh_on_Nedarim,,he,en,he,,Nedarim 52a:1,Commentary of the Rosh on Nedarim 52a:2,commentary,true
5d075dc7ecfd7d299fe2e410,Rosh_on_Nedarim,,he,en,he,,Nedarim 52a:2,Commentary of the Rosh on Nedarim 52a:3,commentary,true
5d075dc7ecfd7d299fe2e412,Rosh_on_Nedarim,,he,en,he,,Nedarim 52a:3,Commentary of the Rosh on Nedarim 52a:4,commentary,true
5d075dc7ecfd7d299fe2e414,Rosh_on_Nedarim,,he,en,he,,Nedarim 52b:1,Commentary of the Rosh on Nedarim 52b:1,commentary,true
5d075dc7ecfd7d299fe2e424,Rosh_on_Nedarim,,he,en,he,,Nedarim 52b:13,Commentary of the Rosh on Nedarim 52b:10,commentary,true
5d075dc7ecfd7d299fe2e426,Rosh_on_Nedarim,,he,en,he,,Nedarim 52b:14,Commentary of the Rosh on Nedarim 52b:12,commentary,true
5d075dc7ecfd7d299fe2e416,Rosh_on_Nedarim,,he,en,he,,Nedarim 52b:6,Commentary of the Rosh on Nedarim 52b:3,commentary,true
5d075dc7ecfd7d299fe2e418,Rosh_on_Nedarim,,he,en,he,,Nedarim 52b:7,Commentary of the Rosh on Nedarim 52b:4,commentary,true
5d075dc7ecfd7d299fe2e41a,Rosh_on_Nedarim,,he,en,he,,Nedarim 52b:8,Commentary of the Rosh on Nedarim 52b:5,commentary,true
5d075dc7ecfd7d299fe2e41c,Rosh_on_Nedarim,,he,en,he,,Nedarim 52b:9,Commentary of the Rosh on Nedarim 52b:6,commentary,true
5d075dc7ecfd7d299fe2e41e,Rosh_on_Nedarim,,he,en,he,,Nedarim 52b:10,Commentary of the Rosh on Nedarim 52b:7,commentary,true
5d075dc7ecfd7d299fe2e420,Rosh_on_Nedarim,,he,en,he,,Nedarim 52b:10,Commentary of the Rosh on Nedarim 52b:8,commentary,true
5d075dc7ecfd7d299fe2e422,Rosh_on_Nedarim,,he,en,he,,Nedarim 52b:11,Commentary of the Rosh on Nedarim 52b:9,commentary,true
5d075dc7ecfd7d299fe2e428,Rosh_on_Nedarim,,he,en,he,,Nedarim 53a:1,Commentary of the Rosh on Nedarim 53a:2,commentary,true
5d075dc7ecfd7d299fe2e42a,Rosh_on_Nedarim,,he,en,he,,Nedarim 53a:1,Commentary of the Rosh on Nedarim 53a:3,commentary,true
5d075dc7ecfd7d299fe2e42c,Rosh_on_Nedarim,,he,en,he,,Nedarim 53a:4,Commentary of the Rosh on Nedarim 53a:4,commentary,true
5d075dc7ecfd7d299fe2e42e,Rosh_on_Nedarim,,he,en,he,,Nedarim 53b:1,Commentary of the Rosh on Nedarim 53b:1,commentary,true
5d075dc7ecfd7d299fe2e43e,Rosh_on_Nedarim,,he,en,he,,Nedarim 53b:7,Commentary of the Rosh on Nedarim 53b:10,commentary,true
5d075dc7ecfd7d299fe2e430,Rosh_on_Nedarim,,he,en,he,,Nedarim 53b:2,Commentary of the Rosh on Nedarim 53b:2,commentary,true
5d075dc7ecfd7d299fe2e432,Rosh_on_Nedarim,,he,en,he,,Nedarim 53b:3,Commentary of the Rosh on Nedarim 53b:3,commentary,true
5d075dc7ecfd7d299fe2e434,Rosh_on_Nedarim,,he,en,he,,Nedarim 53b:4,Commentary of the Rosh on Nedarim 53b:4,commentary,true
5d075dc7ecfd7d299fe2e436,Rosh_on_Nedarim,,he,en,he,,Nedarim 53b:4,Commentary of the Rosh on Nedarim 53b:5,commentary,true
5d075dc7ecfd7d299fe2e438,Rosh_on_Nedarim,,he,en,he,,Nedarim 53b:5,Commentary of the Rosh on Nedarim 53b:7,commentary,true
5d075dc7ecfd7d299fe2e43a,Rosh_on_Nedarim,,he,en,he,,Nedarim 53b:6,Commentary of the Rosh on Nedarim 53b:8,commentary,true
5d075dc7ecfd7d299fe2e43c,Rosh_on_Nedarim,,he,en,he,,Nedarim 53b:6,Commentary of the Rosh on Nedarim 53b:9,commentary,true
5d075dc7ecfd7d299fe2e440,Rosh_on_Nedarim,,he,en,he,,Nedarim 54a:3,Commentary of the Rosh on Nedarim 54a:1,commentary,true
5d075dc7ecfd7d299fe2e44c,Rosh_on_Nedarim,,he,en,he,,Nedarim 54a:6,Commentary of the Rosh on Nedarim 54a:10,commentary,true
5d075dc7ecfd7d299fe2e44e,Rosh_on_Nedarim,,he,en,he,,Nedarim 54a:6,Commentary of the Rosh on Nedarim 54a:11,commentary,true
5d075dc7ecfd7d299fe2e442,Rosh_on_Nedarim,,he,en,he,,Nedarim 54a:3,Commentary of the Rosh on Nedarim 54a:4,commentary,true
5d075dc7ecfd7d299fe2e444,Rosh_on_Nedarim,,he,en,he,,Nedarim 54a:3,Commentary of the Rosh on Nedarim 54a:6,commentary,true
5d075dc7ecfd7d299fe2e446,Rosh_on_Nedarim,,he,en,he,,Nedarim 54a:4,Commentary of the Rosh on Nedarim 54a:7,commentary,true
5d075dc7ecfd7d299fe2e448,Rosh_on_Nedarim,,he,en,he,,Nedarim 54a:5,Commentary of the Rosh on Nedarim 54a:8,commentary,true
5d075dc7ecfd7d299fe2e44a,Rosh_on_Nedarim,,he,en,he,,Nedarim 54a:5,Commentary of the Rosh on Nedarim 54a:9,commentary,true
5d075dc7ecfd7d299fe2e450,Rosh_on_Nedarim,,he,en,he,,Nedarim 54b:1,Commentary of the Rosh on Nedarim 54b:1,commentary,true
5d075dc7ecfd7d299fe2e452,Rosh_on_Nedarim,,he,en,he,,Nedarim 54b:2,Commentary of the Rosh on Nedarim 54b:2,commentary,true
5d075dc7ecfd7d299fe2e454,Rosh_on_Nedarim,,he,en,he,,Nedarim 54b:2,Commentary of the Rosh on Nedarim 54b:3,commentary,true
5d075dc7ecfd7d299fe2e456,Rosh_on_Nedarim,,he,en,he,,Nedarim 54b:3,Commentary of the Rosh on Nedarim 54b:4,commentary,true
5d075dc8ecfd7d299fe2e458,Rosh_on_Nedarim,,he,en,he,,Nedarim 54b:3,Commentary of the Rosh on Nedarim 54b:5,commentary,true
5d075dc8ecfd7d299fe2e45a,Rosh_on_Nedarim,,he,en,he,,Nedarim 54b:5,Commentary of the Rosh on Nedarim 54b:6,commentary,true
5d075dc8ecfd7d299fe2e45c,Rosh_on_Nedarim,,he,en,he,,Nedarim 54b:5,Commentary of the Rosh on Nedarim 54b:7,commentary,true
5d075dc8ecfd7d299fe2e45e,Rosh_on_Nedarim,,he,en,he,,Nedarim 54b:6,Commentary of the Rosh on Nedarim 54b:8,commentary,true
5d075dc8ecfd7d299fe2e460,Rosh_on_Nedarim,,he,en,he,,Nedarim 55a:1,Commentary of the Rosh on Nedarim 55a:1,commentary,true
5d075dc8ecfd7d299fe2e472,Rosh_on_Nedarim,,he,en,he,,Nedarim 55a:9,Commentary of the Rosh on Nedarim 55a:11,commentary,true
5d075dc8ecfd7d299fe2e462,Rosh_on_Nedarim,,he,en,he,,Nedarim 55a:2,Commentary of the Rosh on Nedarim 55a:2,commentary,true
5d075dc8ecfd7d299fe2e464,Rosh_on_Nedarim,,he,en,he,,Nedarim 55a:2,Commentary of the Rosh on Nedarim 55a:3,commentary,true
5d075dc8ecfd7d299fe2e466,Rosh_on_Nedarim,,he,en,he,,Nedarim 55a:2,Commentary of the Rosh on Nedarim 55a:4,commentary,true
5d075dc8ecfd7d299fe2e468,Rosh_on_Nedarim,,he,en,he,,Nedarim 55a:2,Commentary of the Rosh on Nedarim 55a:5,commentary,true
5d075dc8ecfd7d299fe2e46a,Rosh_on_Nedarim,,he,en,he,,Nedarim 55a:3,Commentary of the Rosh on Nedarim 55a:6,commentary,true
5d075dc8ecfd7d299fe2e46c,Rosh_on_Nedarim,,he,en,he,,Nedarim 55a:6,Commentary of the Rosh on Nedarim 55a:7,commentary,true
5d075dc8ecfd7d299fe2e46e,Rosh_on_Nedarim,,he,en,he,,Nedarim 55a:6,Commentary of the Rosh on Nedarim 55a:8,commentary,true
5d075dc8ecfd7d299fe2e470,Rosh_on_Nedarim,,he,en,he,,Nedarim 55a:6,Commentary of the Rosh on Nedarim 55a:9,commentary,true
5d075dc8ecfd7d299fe2e474,Rosh_on_Nedarim,,he,en,he,,Nedarim 55b:1-2,Commentary of the Rosh on Nedarim 55b:1,commentary,true
5d075dc8ecfd7d299fe2e480,Rosh_on_Nedarim,,he,en,he,,Nedarim 55b:6,Commentary of the Rosh on Nedarim 55b:10,commentary,true
5d075dc8ecfd7d299fe2e482,Rosh_on_Nedarim,,he,en,he,,Nedarim 55b:8,Commentary of the Rosh on Nedarim 55b:13,commentary,true
5d075dc8ecfd7d299fe2e484,Rosh_on_Nedarim,,he,en,he,,Nedarim 55b:9,Commentary of the Rosh on Nedarim 55b:14,commentary,true
5d075dc8ecfd7d299fe2e486,Rosh_on_Nedarim,,he,en,he,,Nedarim 55b:9,Commentary of the Rosh on Nedarim 55b:15,commentary,true
5d075dc8ecfd7d299fe2e476,Rosh_on_Nedarim,,he,en,he,,Nedarim 55b:2,Commentary of the Rosh on Nedarim 55b:2,commentary,true
5d075dc8ecfd7d299fe2e478,Rosh_on_Nedarim,,he,en,he,,Nedarim 55b:2,Commentary of the Rosh on Nedarim 55b:3,commentary,true
5d075dc8ecfd7d299fe2e47a,Rosh_on_Nedarim,,he,en,he,,Nedarim 55b:3,Commentary of the Rosh on Nedarim 55b:5,commentary,true
5d075dc8ecfd7d299fe2e47c,Rosh_on_Nedarim,,he,en,he,,Nedarim 55b:4,Commentary of the Rosh on Nedarim 55b:6,commentary,true
5d075dc8ecfd7d299fe2e47e,Rosh_on_Nedarim,,he,en,he,,Nedarim 55b:5,Commentary of the Rosh on Nedarim 55b:9,commentary,true
5d075dc8ecfd7d299fe2e488,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:1,Commentary of the Rosh on Nedarim 56a:1,commentary,true
5d075dc8ecfd7d299fe2e49a,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:6,Commentary of the Rosh on Nedarim 56a:10,commentary,true
5d075dc8ecfd7d299fe2e49c,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:6,Commentary of the Rosh on Nedarim 56a:11,commentary,true
5d075dc8ecfd7d299fe2e49e,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:7,Commentary of the Rosh on Nedarim 56a:12,commentary,true
5d075dc8ecfd7d299fe2e48a,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:1,Commentary of the Rosh on Nedarim 56a:2,commentary,true
5d075dc8ecfd7d299fe2e48c,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:1,Commentary of the Rosh on Nedarim 56a:3,commentary,true
5d075dc8ecfd7d299fe2e48e,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:2,Commentary of the Rosh on Nedarim 56a:4,commentary,true
5d075dc8ecfd7d299fe2e490,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:2,Commentary of the Rosh on Nedarim 56a:5,commentary,true
5d075dc8ecfd7d299fe2e492,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:4,Commentary of the Rosh on Nedarim 56a:6,commentary,true
5d075dc8ecfd7d299fe2e494,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:4,Commentary of the Rosh on Nedarim 56a:7,commentary,true
5d075dc8ecfd7d299fe2e496,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:6,Commentary of the Rosh on Nedarim 56a:8,commentary,true
5d075dc8ecfd7d299fe2e498,Rosh_on_Nedarim,,he,en,he,,Nedarim 56a:6,Commentary of the Rosh on Nedarim 56a:9,commentary,true
5d075dc8ecfd7d299fe2e4a0,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:1,Commentary of the Rosh on Nedarim 56b:1,commentary,true
5d075dc9ecfd7d299fe2e4b0,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:4,Commentary of the Rosh on Nedarim 56b:10,commentary,true
5d075dc9ecfd7d299fe2e4b2,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:5,Commentary of the Rosh on Nedarim 56b:11,commentary,true
5d075dc9ecfd7d299fe2e4b4,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:6,Commentary of the Rosh on Nedarim 56b:12,commentary,true
5d075dc9ecfd7d299fe2e4b6,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:6,Commentary of the Rosh on Nedarim 56b:13,commentary,true
5d075dc9ecfd7d299fe2e4b8,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:7,Commentary of the Rosh on Nedarim 56b:14,commentary,true
5d075dc9ecfd7d299fe2e4ba,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:9,Commentary of the Rosh on Nedarim 56b:15,commentary,true
5d075dc9ecfd7d299fe2e4bc,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:9,Commentary of the Rosh on Nedarim 56b:16,commentary,true
5d075dc8ecfd7d299fe2e4a2,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:2,Commentary of the Rosh on Nedarim 56b:2,commentary,true
5d075dc8ecfd7d299fe2e4a4,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:2,Commentary of the Rosh on Nedarim 56b:4,commentary,true
5d075dc8ecfd7d299fe2e4a6,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:3,Commentary of the Rosh on Nedarim 56b:5,commentary,true
5d075dc9ecfd7d299fe2e4a8,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:3,Commentary of the Rosh on Nedarim 56b:6,commentary,true
5d075dc9ecfd7d299fe2e4aa,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:3,Commentary of the Rosh on Nedarim 56b:7,commentary,true
5d075dc9ecfd7d299fe2e4ac,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:3,Commentary of the Rosh on Nedarim 56b:8,commentary,true
5d075dc9ecfd7d299fe2e4ae,Rosh_on_Nedarim,,he,en,he,,Nedarim 56b:4,Commentary of the Rosh on Nedarim 56b:9,commentary,true
5d075dc9ecfd7d299fe2e4be,Rosh_on_Nedarim,,he,en,he,,Nedarim 57a:1,Commentary of the Rosh on Nedarim 57a:1,commentary,true
5d075dc9ecfd7d299fe2e4c0,Rosh_on_Nedarim,,he,en,he,,Nedarim 57a:1,Commentary of the Rosh on Nedarim 57a:2,commentary,true
5d075dc9ecfd7d299fe2e4c2,Rosh_on_Nedarim,,he,en,he,,Nedarim 57a:1,Commentary of the Rosh on Nedarim 57a:3,commentary,true
5d075dc9ecfd7d299fe2e4c4,Rosh_on_Nedarim,,he,en,he,,Nedarim 57a:2,Commentary of the Rosh on Nedarim 57a:4,commentary,true
5d075dc9ecfd7d299fe2e4c6,Rosh_on_Nedarim,,he,en,he,,Nedarim 57a:3,Commentary of the Rosh on Nedarim 57a:5,commentary,true
5d075dc9ecfd7d299fe2e4c8,Rosh_on_Nedarim,,he,en,he,,Nedarim 57a:3,Commentary of the Rosh on Nedarim 57a:6,commentary,true
5d075dc9ecfd7d299fe2e4ca,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:1,Commentary of the Rosh on Nedarim 57b:1,commentary,true
5d075dc9ecfd7d299fe2e4dc,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:5,Commentary of the Rosh on Nedarim 57b:11,commentary,true
5d075dc9ecfd7d299fe2e4de,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:6,Commentary of the Rosh on Nedarim 57b:12,commentary,true
5d075dc9ecfd7d299fe2e4e0,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:6,Commentary of the Rosh on Nedarim 57b:13,commentary,true
5d075dc9ecfd7d299fe2e4e2,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:7,Commentary of the Rosh on Nedarim 57b:14,commentary,true
5d075dc9ecfd7d299fe2e4cc,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:2,Commentary of the Rosh on Nedarim 57b:2,commentary,true
5d075dc9ecfd7d299fe2e4ce,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:2,Commentary of the Rosh on Nedarim 57b:3,commentary,true
5d075dc9ecfd7d299fe2e4d0,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:2,Commentary of the Rosh on Nedarim 57b:4,commentary,true
5d075dc9ecfd7d299fe2e4d2,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:2,Commentary of the Rosh on Nedarim 57b:5,commentary,true
5d075dc9ecfd7d299fe2e4d4,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:3,Commentary of the Rosh on Nedarim 57b:6,commentary,true
5d075dc9ecfd7d299fe2e4d6,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:4,Commentary of the Rosh on Nedarim 57b:7,commentary,true
5d075dc9ecfd7d299fe2e4d8,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:4,Commentary of the Rosh on Nedarim 57b:8,commentary,true
5d075dc9ecfd7d299fe2e4da,Rosh_on_Nedarim,,he,en,he,,Nedarim 57b:4-5,Commentary of the Rosh on Nedarim 57b:9,commentary,true
5d075dc9ecfd7d299fe2e4f2,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:4,Commentary of the Rosh on Nedarim 58a:10,commentary,true
5d075dc9ecfd7d299fe2e4f4,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:4,Commentary of the Rosh on Nedarim 58a:11,commentary,true
5d075dc9ecfd7d299fe2e4f6,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:5,Commentary of the Rosh on Nedarim 58a:12,commentary,true
5d075dc9ecfd7d299fe2e4f8,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:5,Commentary of the Rosh on Nedarim 58a:13,commentary,true
5d075dcaecfd7d299fe2e4fa,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:5,Commentary of the Rosh on Nedarim 58a:14,commentary,true
5d075dc9ecfd7d299fe2e4e4,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:1,Commentary of the Rosh on Nedarim 58a:3,commentary,true
5d075dc9ecfd7d299fe2e4e6,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:2,Commentary of the Rosh on Nedarim 58a:4,commentary,true
5d075dc9ecfd7d299fe2e4e8,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:2,Commentary of the Rosh on Nedarim 58a:5,commentary,true
5d075dc9ecfd7d299fe2e4ea,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:2,Commentary of the Rosh on Nedarim 58a:6,commentary,true
5d075dc9ecfd7d299fe2e4ec,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:3,Commentary of the Rosh on Nedarim 58a:7,commentary,true
5d075dc9ecfd7d299fe2e4ee,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:3,Commentary of the Rosh on Nedarim 58a:8,commentary,true
5d075dc9ecfd7d299fe2e4f0,Rosh_on_Nedarim,,he,en,he,,Nedarim 58a:4,Commentary of the Rosh on Nedarim 58a:9,commentary,true
5d075dcaecfd7d299fe2e4fc,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:1,Commentary of the Rosh on Nedarim 58b:1,commentary,true
5d075dcaecfd7d299fe2e50a,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:3,Commentary of the Rosh on Nedarim 58b:10,commentary,true
5d075dcaecfd7d299fe2e50c,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:3,Commentary of the Rosh on Nedarim 58b:11,commentary,true
5d075dcaecfd7d299fe2e50e,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:4,Commentary of the Rosh on Nedarim 58b:12,commentary,true
5d075dcaecfd7d299fe2e510,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:4,Commentary of the Rosh on Nedarim 58b:13,commentary,true
5d075dcaecfd7d299fe2e512,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:5,Commentary of the Rosh on Nedarim 58b:14,commentary,true
5d075dcaecfd7d299fe2e514,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:5,Commentary of the Rosh on Nedarim 58b:15,commentary,true
5d075dcaecfd7d299fe2e516,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:5,Commentary of the Rosh on Nedarim 58b:16,commentary,true
5d075dcaecfd7d299fe2e518,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:5,Commentary of the Rosh on Nedarim 58b:17,commentary,true
5d075dcaecfd7d299fe2e51a,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:5,Commentary of the Rosh on Nedarim 58b:18,commentary,true
5d075dcaecfd7d299fe2e4fe,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:1,Commentary of the Rosh on Nedarim 58b:2,commentary,true
5d075dcaecfd7d299fe2e500,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:1,Commentary of the Rosh on Nedarim 58b:3,commentary,true
5d075dcaecfd7d299fe2e502,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:2,Commentary of the Rosh on Nedarim 58b:4,commentary,true
5d075dcaecfd7d299fe2e504,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:2,Commentary of the Rosh on Nedarim 58b:5,commentary,true
5d075dcaecfd7d299fe2e506,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:2,Commentary of the Rosh on Nedarim 58b:7,commentary,true
5d075dcaecfd7d299fe2e508,Rosh_on_Nedarim,,he,en,he,,Nedarim 58b:3,Commentary of the Rosh on Nedarim 58b:8,commentary,true
5d075dcaecfd7d299fe2e51c,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:1,Commentary of the Rosh on Nedarim 59a:1,commentary,true
5d075dcaecfd7d299fe2e52e,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:5,Commentary of the Rosh on Nedarim 59a:10,commentary,true
5d075dcaecfd7d299fe2e530,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:5,Commentary of the Rosh on Nedarim 59a:11,commentary,true
5d075dcaecfd7d299fe2e532,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:7,Commentary of the Rosh on Nedarim 59a:12,commentary,true
5d075dcaecfd7d299fe2e534,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:8,Commentary of the Rosh on Nedarim 59a:13,commentary,true
5d075dcaecfd7d299fe2e51e,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:2,Commentary of the Rosh on Nedarim 59a:2,commentary,true
5d075dcaecfd7d299fe2e520,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:2,Commentary of the Rosh on Nedarim 59a:3,commentary,true
5d075dcaecfd7d299fe2e522,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:3,Commentary of the Rosh on Nedarim 59a:4,commentary,true
5d075dcaecfd7d299fe2e524,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:4,Commentary of the Rosh on Nedarim 59a:5,commentary,true
5d075dcaecfd7d299fe2e526,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:4,Commentary of the Rosh on Nedarim 59a:6,commentary,true
5d075dcaecfd7d299fe2e528,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:4,Commentary of the Rosh on Nedarim 59a:7,commentary,true
5d075dcaecfd7d299fe2e52a,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:4,Commentary of the Rosh on Nedarim 59a:8,commentary,true
5d075dcaecfd7d299fe2e52c,Rosh_on_Nedarim,,he,en,he,,Nedarim 59a:4,Commentary of the Rosh on Nedarim 59a:9,commentary,true
5d075dcaecfd7d299fe2e536,Rosh_on_Nedarim,,he,en,he,,Nedarim 59b:1,Commentary of the Rosh on Nedarim 59b:1,commentary,true
5d075dcaecfd7d299fe2e538,Rosh_on_Nedarim,,he,en,he,,Nedarim 59b:1,Commentary of the Rosh on Nedarim 59b:2,commentary,true
5d075dcaecfd7d299fe2e53a,Rosh_on_Nedarim,,he,en,he,,Nedarim 59b:1,Commentary of the Rosh on Nedarim 59b:3,commentary,true
5d075dcaecfd7d299fe2e53c,Rosh_on_Nedarim,,he,en,he,,Nedarim 59b:2,Commentary of the Rosh on Nedarim 59b:4,commentary,true
5d075dcaecfd7d299fe2e53e,Rosh_on_Nedarim,,he,en,he,,Nedarim 59b:2,Commentary of the Rosh on Nedarim 59b:5,commentary,true
5d075dcaecfd7d299fe2e540,Rosh_on_Nedarim,,he,en,he,,Nedarim 59b:3,Commentary of the Rosh on Nedarim 59b:6,commentary,true
5d075daeecfd7d299fe2dde6,Rosh_on_Nedarim,,he,en,he,,Nedarim 5a:1,Commentary of the Rosh on Nedarim 5a:1,commentary,true
5d075daeecfd7d299fe2dde8,Rosh_on_Nedarim,,he,en,he,,Nedarim 5a:2,Commentary of the Rosh on Nedarim 5a:2,commentary,true
