book type,tractate,chapter,halakha,image start,image end,manuscript,im run,file name,library,description,extended description,manuscript id,library id
תוספתא,סוטה,א,ח,,,Heb. 20,264,..\MnuImages\N7658\w\0132r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,א,ט,,,Heb. 20,264,..\MnuImages\N7658\w\0132r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,א,י,,,Heb. 20,264,..\MnuImages\N7658\w\0132r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ב,א,,,Heb. 20,264,..\MnuImages\N7658\w\0132r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ב,ב,,,Heb. 20,264,..\MnuImages\N7658\w\0132r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ב,ג,,,Heb. 20,264,..\MnuImages\N7658\w\0132r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ב,ג,,,Heb. 20,265,..\MnuImages\N7658\w\0132v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ב,ד,,,Heb. 20,265,..\MnuImages\N7658\w\0132v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ב,ה,,,Heb. 20,265,..\MnuImages\N7658\w\0132v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ב,ו,,,Heb. 20,265,..\MnuImages\N7658\w\0132v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ב,ז,,,Heb. 20,265,..\MnuImages\N7658\w\0132v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ב,ח,,,Heb. 20,265,..\MnuImages\N7658\w\0132v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ב,ט,,,Heb. 20,265,..\MnuImages\N7658\w\0132v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,א,,,Heb. 20,265,..\MnuImages\N7658\w\0132v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,ב,,,Heb. 20,265,..\MnuImages\N7658\w\0132v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,ג,,,Heb. 20,265,..\MnuImages\N7658\w\0132v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,ד,,,Heb. 20,265,..\MnuImages\N7658\w\0132v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,ד,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,ה,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,ו,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,ז,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,ח,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,ט,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,י,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,יא,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,יב,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,יג,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,יד,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,טו,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,טז,,,Heb. 20,266,..\MnuImages\N7658\w\0133r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,טז,,,Heb. 20,267,..\MnuImages\N7658\w\0133v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,יז,,,Heb. 20,267,..\MnuImages\N7658\w\0133v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,יח,,,Heb. 20,267,..\MnuImages\N7658\w\0133v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ג,יט,,,Heb. 20,267,..\MnuImages\N7658\w\0133v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,א,,,Heb. 20,267,..\MnuImages\N7658\w\0133v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,ב,,,Heb. 20,267,..\MnuImages\N7658\w\0133v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,ג,,,Heb. 20,267,..\MnuImages\N7658\w\0133v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,ג,,,Heb. 20,268,..\MnuImages\N7658\w\0134r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,ד,,,Heb. 20,268,..\MnuImages\N7658\w\0134r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,ה,,,Heb. 20,268,..\MnuImages\N7658\w\0134r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,ו,,,Heb. 20,268,..\MnuImages\N7658\w\0134r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,ז,,,Heb. 20,268,..\MnuImages\N7658\w\0134r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,ז,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,ח,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,ט,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,י,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,יא,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,יב,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,יג,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,יד,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,טו,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,טז,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,יז,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,יח,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ד,יט,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,א,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,ב,,,Heb. 20,269,..\MnuImages\N7658\w\0134v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,ב,,,Heb. 20,270,..\MnuImages\N7658\w\0135r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,ג,,,Heb. 20,270,..\MnuImages\N7658\w\0135r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,ד,,,Heb. 20,270,..\MnuImages\N7658\w\0135r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,ה,,,Heb. 20,270,..\MnuImages\N7658\w\0135r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,ו,,,Heb. 20,270,..\MnuImages\N7658\w\0135r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,ז,,,Heb. 20,270,..\MnuImages\N7658\w\0135r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,ח,,,Heb. 20,270,..\MnuImages\N7658\w\0135r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,ט,,,Heb. 20,270,..\MnuImages\N7658\w\0135r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,י,,,Heb. 20,270,..\MnuImages\N7658\w\0135r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,יא,,,Heb. 20,270,..\MnuImages\N7658\w\0135r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,יב,,,Heb. 20,270,..\MnuImages\N7658\w\0135r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,יב,,,Heb. 20,271,..\MnuImages\N7658\w\0135v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ה,יג,,,Heb. 20,271,..\MnuImages\N7658\w\0135v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ו,א,,,Heb. 20,271,..\MnuImages\N7658\w\0135v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ו,ב,,,Heb. 20,271,..\MnuImages\N7658\w\0135v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ו,ג,,,Heb. 20,271,..\MnuImages\N7658\w\0135v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ו,ד,,,Heb. 20,271,..\MnuImages\N7658\w\0135v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ו,ה,,,Heb. 20,271,..\MnuImages\N7658\w\0135v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,ג,,,Heb. 20,274,..\MnuImages\N7658\w\0137r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,ד,,,Heb. 20,274,..\MnuImages\N7658\w\0137r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,ה,,,Heb. 20,274,..\MnuImages\N7658\w\0137r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,ו,,,Heb. 20,274,..\MnuImages\N7658\w\0137r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,ז,,,Heb. 20,274,..\MnuImages\N7658\w\0137r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,ח,,,Heb. 20,274,..\MnuImages\N7658\w\0137r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,ט,,,Heb. 20,274,..\MnuImages\N7658\w\0137r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,י,,,Heb. 20,274,..\MnuImages\N7658\w\0137r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,יא,,,Heb. 20,274,..\MnuImages\N7658\w\0137r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,יב,,,Heb. 20,274,..\MnuImages\N7658\w\0137r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,יג,,,Heb. 20,274,..\MnuImages\N7658\w\0137r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,יג,,,Heb. 20,275,..\MnuImages\N7658\w\0137v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,יד,,,Heb. 20,275,..\MnuImages\N7658\w\0137v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,טו,,,Heb. 20,275,..\MnuImages\N7658\w\0137v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,טז,,,Heb. 20,275,..\MnuImages\N7658\w\0137v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,יז,,,Heb. 20,275,..\MnuImages\N7658\w\0137v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,יח,,,Heb. 20,275,..\MnuImages\N7658\w\0137v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,יט,,,Heb. 20,275,..\MnuImages\N7658\w\0137v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,כ,,,Heb. 20,275,..\MnuImages\N7658\w\0137v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,כא,,,Heb. 20,275,..\MnuImages\N7658\w\0137v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,כא,,,Heb. 20,276,..\MnuImages\N7658\w\0138r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,כב,,,Heb. 20,276,..\MnuImages\N7658\w\0138r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,כג,,,Heb. 20,276,..\MnuImages\N7658\w\0138r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ז,כד,,,Heb. 20,276,..\MnuImages\N7658\w\0138r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,א,,,Heb. 20,276,..\MnuImages\N7658\w\0138r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,ב,,,Heb. 20,276,..\MnuImages\N7658\w\0138r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,ג,,,Heb. 20,276,..\MnuImages\N7658\w\0138r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,ד,,,Heb. 20,276,..\MnuImages\N7658\w\0138r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,ה,,,Heb. 20,276,..\MnuImages\N7658\w\0138r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,ו,,,Heb. 20,276,..\MnuImages\N7658\w\0138r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,ו,,,Heb. 20,277,..\MnuImages\N7658\w\0138v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,ז,,,Heb. 20,277,..\MnuImages\N7658\w\0138v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,ח,,,Heb. 20,277,..\MnuImages\N7658\w\0138v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,ט,,,Heb. 20,277,..\MnuImages\N7658\w\0138v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,י,,,Heb. 20,277,..\MnuImages\N7658\w\0138v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ח,יא,,,Heb. 20,278,..\MnuImages\N7658\w\0138v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ט,א,,,Heb. 20,278,..\MnuImages\N7658\w\0139r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ט,ב,,,Heb. 20,278,..\MnuImages\N7658\w\0139r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ט,ג,,,Heb. 20,278,..\MnuImages\N7658\w\0139r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ט,ד,,,Heb. 20,278,..\MnuImages\N7658\w\0139r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ט,ה,,,Heb. 20,278,..\MnuImages\N7658\w\0139r.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
תוספתא,סוטה,ט,ה,,,Heb. 20,279,..\MnuImages\N7658\w\0139v.jpg,"Vienna, National Library",כתב יד וינה Heb. 20,"כתיבה ספרדית מרובעת, המאה ה-13 או ה-14, 327 דפים.",7658,15
