txt file line,Perek running counter,page running counter,Perek aprx,Page aprx,Rambam,Semag,Tur Shulchan Arukh,original,problem
280,קסט,ו,3,34,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:5']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 34', u'Shulchan Arukh, Orach Chayim 34:1']","קסט ו מיי' שם הל' ה סמג שם טוש""ע או""ח סי' לד סעי' א",False
281,קע,א,3,35,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:1']","[u'Sefer Mitzvot Gadol, Positive Commandments 25']",,"קע א ב מיי' פ""ג מהלכות תפילין הל""א סמג עשין כה טוש""ע או""ח סי' לב ספי' מד","[u'error tsh, missing seif', u'error tsh, missing seif']"
282,קעא,ג,3,35,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:1']",,"[u'Tur, Orach Chaim 34']","קעא ג מיי' שם טוש""ע שם סעי' מב",error from ibid in Ref or table none problem
283,קעב,ד,3,35,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:11']",,"[u'Tur, Orach Chaim 34']","קעב ד מיי' שם הלכה יא טוש""ע שם סעי' מג",error from ibid in Ref or table none problem
284,קעג,ה,3,35,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:14']","[u'Sefer Mitzvot Gadol, Positive Commandments 25']","[u'Tur, Orach Chaim 33', u'Shulchan Arukh, Orach Chayim 33:3']","קעג ה ו מיי' פ""ג מהל' תפילין הלכה יד סמג שם טוש""ע או""ח סי' לג סעי' ג",False
285,קעד,ז,3,35,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:1']",,"[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:39']","קעד ז ח מיי' פ""ג מהל' תפילין הלכה א טוש""ע או""ח סי' לב סעי' לט",False
286,קעה,ט,3,35,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:3']",,,"קעה ט מיי' פ""ד שם הלכה ג",False
287,קעו,י,3,35,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:18']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 33', u'Shulchan Arukh, Orach Chayim 33:1']","קעו י כ ל מ מיי' פ""ג מהל' תפילין הלכה יח סמג עשין כב טוש""ע או""ח סי' לג סעי' א",False
288,קעז,א,3,36,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:19']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 33', u'Shulchan Arukh, Orach Chayim 33:5']","קעז א ב מיי' פ""ג מהל' תפילין הלכה יט סמג עשין כב טוש""ע או""ח סי' לג סעי' ה",False
289,קעח,ג,3,36,"[u'Mishneh Torah, Red Heifer 11:4']",,,"קעח ג מיי' פי""א מהל' פרה אדומה הל""ד",False
290,קעט,ד,3,36,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:12']",,"[u'Tur, Orach Chaim 27', u'Shulchan Arukh, Orach Chayim 27:8']","קעט ד מיי' פ""ג מהל' תפילין הל' יב טוש""ע או""ח סי' כז סעי' ח",False
291,קפ,ה,3,36,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:13', u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:14']",,"[u'Tur, Orach Chaim 27', u'Shulchan Arukh, Orach Chayim 27:10', u'Shulchan Arukh, Orach Chayim 27:10', u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:52']","קפ ה ו מיי' שם הלכה יג יד טוש""ע שם סעי' י וסי' לב סעיף נב",False
292,קפא,ז,3,36,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:1']",,"[u'Tur, Orach Chaim 27', u'Shulchan Arukh, Orach Chayim 27:10']","קפא ז מיי' שם פ""ד הל""א טוש""ע שם סי' כז סעי' י",False
293,קפב,ח,3,36,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:7']",,"[u'Tur, Orach Chaim 25', u'Shulchan Arukh, Orach Chayim 25:8']","קפב ח מיי' פ""ד מהל' תפילין הל' ז טוש""ע או""ח סי' כה סעי' ח",False
294,קפג,א,3,37,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:4']",,"[u'Tur, Orach Chaim 25', u'Shulchan Arukh, Orach Chayim 25:5']","קפג א מיי' פ""ד מהלכות תפילין הלכה ד טוש""ע או""ח סימן כה סעיף ה וע""ש",False
295,קפד,ב,3,37,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:6']",,"[u'Tur, Orach Chaim 25', u'Shulchan Arukh, Orach Chayim 25:9']","קפד ב ג מיי' שם הלכה ו טוש""ע שם סעי' ט",False
296,קפה,ג,3,37,"[u'Mishneh Torah, Kings and Wars 7:7']",,,"קפה ג מיי' פ""ז מהל' מלכים הלכה ז",False
297,קפו,ד,3,37,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:5']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 25', u'Shulchan Arukh, Orach Chayim 25:5']","קפו ד מיי' פ""ד מהל' תפילין הלכה ה סמג עשין כב טוש""ע א""ח סימן כה סעיף ה",False
298,קפז,ה,3,37,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:5']",,"[u'Tur, Orach Chaim 28', u'Shulchan Arukh, Orach Chayim 28:2']","קפז ה מיי' שם טוש""ע א""ח סי' כח ס""ב",False
299,קפח,ו,3,37,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:5']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 30', u'Shulchan Arukh, Orach Chayim 30:3']","קפח ו מיי' וסמג שם טוש""ע א""ח סי' ל סעיף ג",False
300,קפט,ז,3,37,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:10']",,"[u'Tur, Orach Chaim 30', u'Shulchan Arukh, Orach Chayim 30:2']","קפט ז מיי' שם הלכה י טוש""ע שם סעי' ב",False
301,קצ,א,3,38,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:10']",,"[u'Tur, Orach Chaim 31', u'Shulchan Arukh, Orach Chayim 31:1']","קצ א מיי' פ""ד מהל' תפילין הלכה י טוש""ע א""ח סימן לא סעיף א",False
302,קצא,ב,3,38,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:11']",,,קצא ב מיי' שם הלכה יא,False
303,קצב,ג,3,38,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:11', u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:12']",,"[u'Tur, Orach Chaim 30', u'Shulchan Arukh, Orach Chayim 30:2']","קצב ג ד מיי' שם הלכה יא יב טוש""ע א""ח סי' ל ס""ב",False
304,קצג,ה,3,38,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:14']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 28', u'Shulchan Arukh, Orach Chayim 28:1']","קצג ה מיי' שם הלכה יד סמג שם טוש""ע א""ח סי' כח ס""א",False
305,קצד,ו,3,38,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:2']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 27', u'Shulchan Arukh, Orach Chayim 27:1']","קצד ו מיי' שם הלכה ב סמג שם טוש""ע א""ח סי' כז ס""א",False
306,קצה,א,3,39,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:3']",,"[u'Tur, Orach Chaim 27', u'Shulchan Arukh, Orach Chayim 27:6']","קצה א ב מיי' פ""ד מהלכות תפילין הלכ' ג טוש""ע או""ח סי' כז סעיף ו",False
307,קצו,ג,3,39,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:1', u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:2']",,"[u'Tur, Orach Chaim 27', u'Shulchan Arukh, Orach Chayim 27:1', u'Shulchan Arukh, Orach Chayim 27:1', u'Shulchan Arukh, Orach Chayim 27:9']","קצו ג ד מיי' שם הלכה א ב טוש""ע שם סעיף א וסעיף ט",False
308,קצז,ה,3,39,"[u'Mishneh Torah, First Fruits and other Gifts to Priests Outside the Sanctuary 11:17']","[u'Sefer Mitzvot Gadol, Positive Commandments 144']","[u'Tur, Yoreh Deah 305', u""Shulchan Arukh, Yoreh De'ah 305:12""]","קצז ה מיי' פי""א מהל' ביכורים הלכה יז סמג עשין קמד טוש""ע י""ד סי' שה סעיף יב",False
309,קצח,א,3,40,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:1', u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:2']",,"[u'Tur, Orach Chaim 27', u'Shulchan Arukh, Orach Chayim 27:1', u'Shulchan Arukh, Orach Chayim 27:1', u'Shulchan Arukh, Orach Chayim 27:9']","קצח א ב מיי' פ""ד מהל' תפילין הלכה א ב טוש""ע א""ח סימן כז סעיף א וסעיף ט",False
310,קצט,ג,3,40,"[u'Mishneh Torah, Sabbath 19:20']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']","[u'Tur, Orach Chaim 13', u'Shulchan Arukh, Orach Chayim 13:1', u'Shulchan Arukh, Orach Chayim 13:1', u'Tur, Orach Chaim 301', u'Shulchan Arukh, Orach Chayim 301:38']","קצט ג מיי' פי""ט מהל' שבת הלכה כ סמג עשין כו טוש""ע א""ח סי' יג סעיף א וסימן שא סעיף לח",False
311,ר,ד,3,40,"[u'Mishneh Torah, Fringes 3:3']",,"[u'Tur, Orach Chaim 10', u'Shulchan Arukh, Orach Chayim 10:2']","ר ד מיי' פ""ג מהלכות ציצית הלכה ג טוש""ע א""ח סי' י סעיף ב",False
312,רא,ה,3,40,,,"[u'Tur, Orach Chaim 10', u'Shulchan Arukh, Orach Chayim 10:3']","רא ה טוש""ע שם סעיף ג",False
313,רב,ו,3,40,"[u'Mishneh Torah, Vessels 24:11']",,,"רב ו מיי' פכ""ד מהלכות כלים הלכה יא",False
314,רג,ז,3,40,"[u'Mishneh Torah, Fringes 1:17']",,"[u'Tur, Orach Chaim 10', u'Shulchan Arukh, Orach Chayim 10:3']","רג ז מיי' פ""א מהלכות ציצית הלכה יז טוש""ע א""ח סי' י סעיף ג",False
315,א,,4,1,,,"[u'Tur, Orach Chaim 13', u'Shulchan Arukh, Orach Chayim 13:3']","א טוש""ע א""ח סימן יג ס""ג",False
316,א,א,5,1,"[u'Mishneh Torah, Fringes 1:4']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']",,"א א מיי' פ""א מהלכות ציצית הלכה ד סמג עשין כו",False
317,ב,ב,5,1,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:4']","[u'Sefer Mitzvot Gadol, Positive Commandments 22']","[u'Tur, Orach Chaim 26', u'Shulchan Arukh, Orach Chayim 26:1']","ב ב מיי' פ""ד מהלכות תפילין הלכה ד סמג עשין כב טור וש""ע א""ח סימן כו ס""א",False
318,ג,ג,5,1,"[u'Mishneh Torah, Fringes 1:7']","[u'Sefer Mitzvot Gadol, Positive Commandments 27']",,"ג ג מיי' פ""א מהלכות ציצית הלכה ז סמג עשין כז",False
319,ד,א,5,2,"[u'Mishneh Torah, Red Heifer 11:4']",,,"ד א מיי' פי""א מהלכות פרה אדומה הלכה ד",False
320,ה,ב,5,2,"[u'Mishneh Torah, Fringes 1:18']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']","[u'Tur, Orach Chaim 12', u'Shulchan Arukh, Orach Chayim 12:1']","ה ב ג מיי' פ""א מהלכות ציצית הלכה יח סמג עשין כו טוש""ע א""ח סי' יב ס""א",False
321,ו,ד,5,2,,,"[u'Tur, Orach Chaim 12', u'Shulchan Arukh, Orach Chayim 12:2']","ו ד טוש""ע שם סעיף ב",False
322,ז,א,5,3,"[u'Mishneh Torah, Diverse Species 10:24']",,"[u'Tur, Yoreh Deah 300', u""Shulchan Arukh, Yoreh De'ah 300:2""]","ז א מיי' פ""י מהל' כלאים הלכה כד טוש""ע י""ד סי' ש סעיף ב",False
323,ח,ב,5,3,"[u'Mishneh Torah, Fringes 1:18']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']","[u'Tur, Orach Chaim 12', u'Shulchan Arukh, Orach Chayim 12:1']","ח ב מיי' פ""א מהלכות ציצית הלכה יח סמג עשין כו טוש""ע א""ח סי' יב סעיף א",False
324,ט,ג,5,3,"[u'Mishneh Torah, Fringes 1:7']",,"[u'Tur, Orach Chaim 11', u'Shulchan Arukh, Orach Chayim 11:14']","ט ג מיי' שם הלכה ז טוש""ע שם סי' יא סעיף יד",False
325,ד,ה,5,3,"[u'Mishneh Torah, Fringes 1:8']",,,ד ה מיי' שם הלכה ח,False
326,י,ו,5,3,"[u'Mishneh Torah, Fringes 1:8']",,"[u'Shulchan Arukh, Orach Chayim 11:14', u'Tur, Orach Chaim 11']","י ו מיי' שם הלכה ח טוש""ע שם",False
327,יא,ז,5,3,"[u'Mishneh Torah, Fringes 1:8']",,"[u'Shulchan Arukh, Orach Chayim 11:14', u'Tur, Orach Chaim 11']","יא ז מיי' שם טוש""ע שם",False
328,יב,ח,5,3,"[u'Mishneh Torah, Fringes 1:7']",,,יב ח מיי' שם הלכה ז,False
329,יג,א,5,4,"[u'Mishneh Torah, Fringes 3:5']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']","[u'Tur, Orach Chaim 9', u'Shulchan Arukh, Orach Chayim 9:2']","יג א מיי' פ""ג מהלכות ציצית הלכה ה סמג עשין כו טוש""ע א""ח סי' ט סעיף ב",False
330,יד,ב,5,4,"[u'Mishneh Torah, Fringes 3:2']",,"[u'Tur, Orach Chaim 9', u'Shulchan Arukh, Orach Chayim 9:1']","יד ב מיי' שם הלכה ב טוש""ע שם סעיף א",False
331,טו,ג,5,4,"[u'Mishneh Torah, Fringes 3:5']",,"[u'Tur, Orach Chaim 9', u'Shulchan Arukh, Orach Chayim 9:3']","טו ג מיי' שם הלכה ה טוש""ע שם סעיף ג",False
332,טז,ד,5,4,"[u'Mishneh Torah, Fringes 3:1']",,"[u'Tur, Orach Chaim 9', u'Shulchan Arukh, Orach Chayim 9:1']","טז ד מיי' שם הלכה א טוש""ע שם סעיף א",False
333,יז,א,5,5,"[u'Mishneh Torah, Fringes 3:6']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']","[u'Tur, Orach Chaim 9', u'Shulchan Arukh, Orach Chayim 9:6']","יז א מיי' פ""ג מהלכות ציצית הלכה ו סמג עשין כו טוש""ע א""ח סי' ט סעיף ו",False
334,יח,א,5,6,"[u'Mishneh Torah, Sanctification of the New Month 4:17']",,,"יח א מיי' פ""ד מהלכות קדוש החדש הלכ' יז",False
335,יט,ב,5,6,"[u'Mishneh Torah, Fringes 3:7']",,,"יט ב מיי' פ""ג מהלכות ציצית הלכה ז",False
336,כ,ג,5,6,"[u'Mishneh Torah, Fringes 3:4']",,"[u'Tur, Orach Chaim 10', u'Shulchan Arukh, Orach Chayim 10:4']","כ ג מיי' שם הלכה ד טוש""ע א""ח סימן י סעיף ד",False
337,כא,ד,5,6,"[u'Mishneh Torah, Fringes 1:16']",,"[u'Tur, Orach Chaim 10', u'Shulchan Arukh, Orach Chayim 10:5']","כא ד מיי' שם פ""א הלכה טז טוש""ע שם סעיף ה",False
338,כב,ה,5,6,"[u'Mishneh Torah, Fringes 1:15']",,"[u'Tur, Orach Chaim 10', u'Shulchan Arukh, Orach Chayim 10:6']","כב ה מיי' שם הלכה טו טוש""ע שם סעיף ו",False
339,כג,ו,5,6,"[u'Mishneh Torah, Fringes 3:1']",,"[u'Tur, Orach Chaim 16', u'Shulchan Arukh, Orach Chayim 16:1']","כג ו מיי' שם פ""ג הלכה א טוש""ע א""ח סימן טז סעיף א",False
340,כד,א,5,7,"[u'Mishneh Torah, Fringes 3:1']",,"[u'Tur, Orach Chaim 16', u'Shulchan Arukh, Orach Chayim 16:1']","כד א מיי' פ""ג מהלכות ציצית הלכה א טוש""ע א""ח סימן טז",False
341,כה,ב,5,7,"[u'Mishneh Torah, Diverse Species 10:18']",,"[u'Tur, Yoreh Deah 301', u""Shulchan Arukh, Yoreh De'ah 301:4""]","כה ב מיי' פ""י מהלכות כלאים הלכה יח טוש""ע י""ד סימן שא סעיף ד",False
342,כו,ג,5,7,"[u'Mishneh Torah, Fringes 1:17']",,"[u'Tur, Orach Chaim 10', u'Shulchan Arukh, Orach Chayim 10:6']","כו ג מיי' פ""א מהלכות ציצית הלכה יז טוש""ע א""ח סימן י סעיף ו",False
343,כז,ד,5,7,"[u'Mishneh Torah, Fringes 1:17']",,"[u'Shulchan Arukh, Orach Chayim 10:6', u'Tur, Orach Chaim 10']","כז ד מיי' שם טוש""ע שם",False
344,כח,ה,5,7,"[u'Mishneh Torah, Fringes 3:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']",,"כח ה מיי' פ""ג מהלכות ציצית הלכה יא סמג עשין כו",False
345,כט,ו,5,7,"[u'Mishneh Torah, Fringes 3:10']",,"[u'Tur, Orach Chaim 19', u'Shulchan Arukh, Orach Chayim 19:2']","כט ו מיי' שם הלכה י טוש""ע א""ח סימן יט סעיף ב",False
346,ל,ז,5,7,,,"[u'Tur, Yoreh Deah 351', u""Shulchan Arukh, Yoreh De'ah 351:2""]","ל ז טוש""ע י""ד סימן שנא סעיף ב",False
347,לא,ח,5,7,"[u'Mishneh Torah, Fringes 1:18']",,"[u'Tur, Orach Chaim 15', u'Shulchan Arukh, Orach Chayim 15:4']","לא ח מיי' פ""א מהלכות ציצית הלכה יח טוש""ע א""ח סימן טו סעיף ד",False
348,ט,,5,8,"[u'Mishneh Torah, Fringes 1:13']",,,ט מיי' שם הלכה יג,False
349,לב,א,5,9,"[u'Mishneh Torah, Fringes 2:8']",,,"לב א מיי' פ""ב מהלכות ציצית הלכה ח",False
350,לג,ג,5,9,"[u'Mishneh Torah, Fringes 1:13']",,"[u'Tur, Orach Chaim 15', u'Shulchan Arukh, Orach Chayim 15:1']","לג ג מיי' פ""א מהלכות ציצית הלכה יג טוש""ע א""ח סי' טו סעיף א",False
351,לד,ג,5,9,"[u'Mishneh Torah, Scroll of Esther and Hanukkah 4:9']",,"[u'Tur, Orach Chaim 674', u'Shulchan Arukh, Orach Chayim 674:1']","לד ג מיי' פ""ד מהלכות חנוכה הלכה ט טוש""ע א""ח סימן תרעד סעיף א",False
352,לה,ד,5,9,"[u'Mishneh Torah, Sabbath 1:5']",,"[u'Tur, Orach Chaim 337', u'Shulchan Arukh, Orach Chayim 337:1']","לה ד מיי' פ""א מהלכות שבת הלכה ה טוש""ע א""ח סי' שלז סעיף א",False
353,לו,ה,5,9,,,"[u'Tur, Orach Chaim 21', u'Shulchan Arukh, Orach Chayim 21:3']","לו ה טוש""ע שם סימן כא סעיף ג",False
354,לז,ו,5,9,"[u'Mishneh Torah, Fringes 1:6']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']","[u'Tur, Orach Chaim 11', u'Shulchan Arukh, Orach Chayim 11:4']","לז ו מיי' פ""א מהלכות ציצית הלכה ו סמג עשין כו טוש""ע א""ח סי' יא ס""ד",False
355,לח,ז,5,9,"[u'Mishneh Torah, Fringes 1:6']",,"[u'Tur, Orach Chaim 11', u'Shulchan Arukh, Orach Chayim 11:9']","לח ז מיי' שם טוש""ע שם סעיף ט",False
356,לט,א,5,10,"[u'Mishneh Torah, Fringes 1:6']",,"[u'Tur, Orach Chaim 11', u'Shulchan Arukh, Orach Chayim 11:4']","לט א מיי' פ""א מהלכות ציצית הל' ו טוש""ע א""ח סי' יא סעיף ד",False
357,מ,ב,5,10,"[u'Mishneh Torah, Shofar, Sukkah and Lulav 7:8']","[u'Sefer Mitzvot Gadol, Positive Commandments 44']","[u'Tur, Orach Chaim 650', u'Shulchan Arukh, Orach Chayim 650:2']","מ ב מיי' פ""ז מהל' לולב הל' ח סמג עשין מד טוש""ע א""ח סימן תרנ סעיף ב",False
358,מא,ג,5,10,"[u'Mishneh Torah, Fringes 1:8']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']","[u'Tur, Orach Chaim 8', u'Shulchan Arukh, Orach Chayim 8:7']","מא ג מיי' פ""א מהלכות ציצית הלכה ח סמג עשין כו טוש""ע א""ח סי' ח סעיף ז",False
359,מג,ד,5,10,"[u'Mishneh Torah, Fringes 1:6']",,"[u'Tur, Orach Chaim 11', u'Shulchan Arukh, Orach Chayim 11:15']","מג ד מיי' שם הלכה ו טוש""ע א""ח סי' יא סעיף טו",False
360,מג,ה,5,10,"[u'Mishneh Torah, Fringes 1:6']",,"[u'Tur, Orach Chaim 11', u'Shulchan Arukh, Orach Chayim 11:9']","מג ה מיי' שם טוש""ע שם סעיף ט",False
361,מד,ו,5,10,"[u'Mishneh Torah, Fringes 1:18']",,"[u'Tur, Orach Chaim 11', u'Shulchan Arukh, Orach Chayim 11:10']","מד ו מיי' שם הל' יח טוש""ע שם סעיף י",False
362,מה,ז,5,10,"[u'Mishneh Torah, Fringes 1:6']",,"[u'Tur, Orach Chaim 11', u'Shulchan Arukh, Orach Chayim 11:12']","מה ז מיי' שם הלכה ו טוש""ע שם סעיף יב",False
363,מו,ח,5,10,"[u'Mishneh Torah, Fringes 3:8']",,"[u'Tur, Orach Chaim 19', u'Shulchan Arukh, Orach Chayim 19:1']","מו ח מיי' שם פ""ג ה""ח טוש""ע א""ח סימן יט סעיף א",False
364,מז,ט,5,10,"[u'Mishneh Torah, Fringes 1:12']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']","[u'Tur, Orach Chaim 14', u'Shulchan Arukh, Orach Chayim 14:1']","מז ט מיי' פ""א מהלכות ציצית הל' יב סמג עשין כו טוש""ע א""ח סי' יד סעיף א",False
365,מח,י,5,10,"[u'Mishneh Torah, Circumcision 2:1']","[u'Sefer Mitzvot Gadol, Positive Commandments 28']","[u'Tur, Yoreh Deah 264', u""Shulchan Arukh, Yoreh De'ah 264:1""]","מח י מיי' פ""ב מהל' מילה הל' א סמג עשין כח טוש""ע י""ד סימן רסד סעיף א",False
366,מט,כ,5,10,"[u'Mishneh Torah, Circumcision 3:1']","[u'Sefer Mitzvot Gadol, Positive Commandments 28']","[u'Tur, Yoreh Deah 265', u""Shulchan Arukh, Yoreh De'ah 265:1""]","מט כ מיי' פ""ג מהל' מילה ה""א סמג שם טוש""ע י""ד סימן רסה סעיף א",False
367,נ,ל,5,10,"[u'Mishneh Torah, Shofar, Sukkah and Lulav 5:9']",,"[u'Tur, Orach Chaim 635', u'Shulchan Arukh, Orach Chayim 635:1']","נ ל מיי' פ""ה מהלכות סוכה הל' ט טוש""ע א""ח סימן תרלה",False
368,נא,מ,5,10,"[u'Mishneh Torah, Blessings 11:8', u'Mishneh Torah, Blessings 11:9', u'Mishneh Torah, Shofar, Sukkah and Lulav 6:12']",,"[u'Tur, Orach Chaim 641', u'Shulchan Arukh, Orach Chayim 641:1']","נא מ מיי' פי""א מהל' ברכות הל' ח ט ופ""ו מהל' סוכה הל' יב טוש""ע א""ח סימן תרמא וסימן תרלט סעיף ח",error from ibid in Ref or table none problem
369,נב,א,5,11,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:13']",,"[u'Tur, Orach Chaim 39', u'Shulchan Arukh, Orach Chayim 39:1', u'Tur, Yoreh Deah 281', u""Shulchan Arukh, Yoreh De'ah 281:1""]","נב א מיי' פ""א מהל' תפילין הלכה יג טוש""ע א""ח סימן לט סעיף א וטוש""ע י""ד סי' רפא סעיף א",False
370,נג,ב,5,11,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:4']",,"[u'Tur, Orach Chaim 25', u'Shulchan Arukh, Orach Chayim 25:5']","נג ב מיי' שם פ""ד הל' ד טוש""ע א""ח סימן כה סעיף ה",False
371,נד,ג,5,11,"[u'Mishneh Torah, Blessings 11:8']",,,"נד ג מיי' פי""א מהל' ברכות הלכה ח",False
372,נה,ד,5,11,"[u'Mishneh Torah, Fringes 1:11']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']","[u'Tur, Orach Chaim 11', u'Shulchan Arukh, Orach Chayim 11:5']","נה ד מיי' פ""א מהלכות ציצית הלכה יא סמג עשין כו טוש""ע א""ח סי' יא סעיף ה",False
373,נו,ה,5,11,"[u'Mishneh Torah, Fringes 1:11']",,"[u'Tur, Orach Chaim 11', u'Shulchan Arukh, Orach Chayim 11:1']","נו ה מיי' שם טוש""ע שם סעיף א",False
374,נז,ו,5,11,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:15']",,"[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:48']","נז ו מיי' פ""ג מהל' תפילין הלכה טו טוש""ע א""ח סימן לב סעיף מח",False
375,נח,ז,5,11,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:15']",,,נח ז מיי' שם,False
376,ח,,5,12,,,"[u'Tur, Orach Chaim 32', u'Shulchan Arukh, Orach Chayim 32:37']","ח טוש""ע שם סעיף לז",False
377,נט,ט,5,12,"[u'Mishneh Torah, Fringes 2:2']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']",,"נט ט מיי' פ""ב מהלכות ציצית הל' ב סמג עשין כו",False
378,ס,י,5,12,"[u'Mishneh Torah, Fringes 2:3']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']",,ס י כ מיי' שם הל' ג סמג שם,False
379,סא,ל,5,12,"[u'Mishneh Torah, Fringes 2:4']",,,סא ל מיי' שם הל' ד,False
380,סב,מ,5,12,[],,"[u'Tur, Orach Chaim 39', u'Shulchan Arukh, Orach Chayim 39:8']","סב מ מיי' שם פ""ב הלכה י טוש""ע א""ח סימן לט סעיף ח",error from ibid in Ref or table none problem
381,סג,נ,5,12,"[u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:11', u'Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:13']","[u'Sefer Mitzvot Gadol, Positive Commandments 25']",,"סג נ מיי' פ""א מהל' תפילין הלכה יא והל' יג סמג עשין כה",False
382,סד,ס,5,12,"[u'Mishneh Torah, Fringes 2:5']",,,"סד ס מיי' פ""ב מהלכות ציצית הלכה ה",False
383,סה,א,5,13,"[u'Mishneh Torah, Fringes 2:5']",,,"סה א ב מיי' פ""ב מהל' ציצית הל' ה",False
384,סו,ג,5,13,"[u'Mishneh Torah, Fringes 2:7']",,"[u'Tur, Orach Chaim 20', u'Shulchan Arukh, Orach Chayim 20:1']","סו ג מיי' פ""ב מהל' ציצית הל' ז טוש""ע א""ח סימן כ סעיף א",False
385,סז,ד,5,13,"[u'Mishneh Torah, Fringes 3:9']",,"[u'Tur, Orach Chaim 20', u'Shulchan Arukh, Orach Chayim 20:2']","סז ד ה מיי' שם פ""ג הלכה ט שו""ע או""ח סי' כ סעיף ב",False
386,סח,ו,5,13,"[u'Mishneh Torah, Fringes 3:8']","[u'Sefer Mitzvot Gadol, Positive Commandments 26']","[u'Tur, Orach Chaim 8', u'Shulchan Arukh, Orach Chayim 8:16']","סח ו מיי' פ""ג מהלכות ציצית הלכה ח וע""ש סמג עשין כו טוש""ע א""ח סימן ח סעיף טז",False
