Can't Find,Rashi on Bekhorot 35a:22:1,וחד אמר - מתניתין דקתני רועי ישראל
Bad Order,Rashi on Bekhorot 37a:20:7,"הפנימיות - מונשליר""ש:"
Can't Find,Rashi on Bekhorot 38a:21:6,"ועצב - מיי""ל:"
Bad Order,Rashi on Bekhorot 38b:1:2,תורא ברא דעינא - שורה חיצונה של
Bad Order,Rashi on Bekhorot 38b:1:3,דק משוקע - דק המשקע את העין
Bad Order,Rashi on Bekhorot 38b:2:1,"הא בשחור הא בלבן - השתא קס""ד"
Bad Order,Rashi on Bekhorot 38b:3:1,"וסימניך ברקא - מייל""א דהוי לבן וצף"
Bad Order,Rashi on Bekhorot 38b:3:2,ברקא - כגון השוכר את החמור והבריקה
Bad Order,Rashi on Bekhorot 38b:5:1,זקן אחד - כהן היה:
Bad Order,Rashi on Bekhorot 38b:5:2,לא עברתי לפניו - שגדול הדור היה:
Bad Order,Rashi on Bekhorot 38b:5:3,חלזון זה - בכור היה לו לאותו
Bad Order,Rashi on Bekhorot 38b:7:1,שמורה הלכה - הלכה חדשה שלא שמענוה
Bad Order,Rashi on Bekhorot 38b:7:2,קודם מעשה - קודם שבא מעשה ההלכה
Bad Order,Rashi on Bekhorot 38b:7:3,שומעין לו - ועושין מעשה:
Can't Find,Rashi on Bekhorot 38b:7:4,אין שומעין לו - דבשביל המעשה אומרה.
Bad Order,Rashi on Bekhorot 38b:8:1,מתניתין - דקתני אין מום בלבן רבי
Bad Order,Rashi on Bekhorot 38b:9:1,יצא מחלב עינימו - יצא רשע לתרבות
Bad Order,Rashi on Bekhorot 38b:9:2,דבר המבלבל - שפוסק הסירא ומערב השחור
Bad Order,Rashi on Bekhorot 38b:10:1,מתני' חורוור - חולי הוא שיש טיפין
Bad Order,Rashi on Bekhorot 38b:10:2,הקבועים - אתרוייהו [קאי] אחורוור ואמים:
Bad Order,Rashi on Bekhorot 38b:11:1,מים - שעיניו נוטפות מים:
Bad Order,Rashi on Bekhorot 38b:11:2,אלו הם המים הקבועין - כלומר במאי
Bad Order,Rashi on Bekhorot 38b:11:3,אכל לח ויבש של גשמים - אם
Bad Order,Rashi on Bekhorot 38b:11:4,לח - הגדל בניסן ויבש הגדל בתשרי
Bad Order,Rashi on Bekhorot 38b:11:5,או לח ויבש של שלחים - קרקע
Bad Order,Rashi on Bekhorot 38b:11:6,או שלא אכל לח ויבש ביחד אלא
Bad Order,Rashi on Bekhorot 38b:15:2,"ה""ז מום - אם לא נתרפא בכך:"
Can't Find,Rashi on Bekhorot 42b:1:1,"דכ""ע טומטום בבריה לא מספקא - דתיקום"
Can't Find,Rashi on Bekhorot 42b:1:2,"ות""ק סבר חיישינן שמא נהפכה זכרותו -"
Bad Order,Rashi on Bekhorot 46b:9:1,פדחת - מצח:
Can't Find,Rashi on Bekhorot 48a:8:3,מלוה הכתובה בתורה - כגון פדיון הבן
Can't Find,Rashi on Bekhorot 58b:12:1,באומד - שמאמד בדעתו כך וכך יש
Can't Find,Rashi on Bekhorot 58b:12:2,במחשבה - שמחשב [ואומר] שני לוגין שאני
Can't Find,Rashi on Bekhorot 60b:21:1,אין מביאין קדשים לבית הפסול - שאילו
