Bad Order,Rashi on Chullin 114a:18:1,אי הכי אחותו גדולה נמי תיתי מביניא
Can't Find,Rashi on Chullin 114a:18:2,אי הכי - דקטנה אתיא לה מביניא:
Can't Find,Rashi on Chullin 114a:18:3,אחותו גדולה נמי - לא תיבעי קרא
Can't Find,Rashi on Chullin 114a:19:1,אלא - קרא שלישי למאי אתא קמא
Can't Find,Rashi on Chullin 118a:2:1,מאי קאמר - רישא קתני ולא בעור
Can't Find,Rashi on Chullin 118a:2:2,ועורה משלימו לכזית - ואשמעינן דאין שומר
Can't Find,Rashi on Chullin 125a:17:2,הנוגע בחצי זית ומאהיל על חצי זית
Can't Find,Rashi on Chullin 125a:17:3,או חצי זית מאהיל עליו - כגון
Bad Order,Rashi on Chullin 126a:2:2,"הבית טמא - השתא קס""ד אדאין בצוארו"
Can't Find,Rashi on Chullin 128a:1:1,הרי הוא כמוהו - ואם נגע טבול
Can't Find,Rashi on Chullin 131a:11:4,והשכחה והפאה - כולהו יליף לקמן. פרט
Can't Find,Rashi on Chullin 131a:11:5,לקט - הנושר בשעת קצירה:
Can't Find,Rashi on Chullin 131a:11:6,שתים באילן - לקמן יליף להו:
Can't Find,Rashi on Chullin 131a:12:1,אין בהן טובת הנאה לבעלים - אין
Can't Find,Rashi on Chullin 131a:12:2,מוציאין את שלו מידו - אם היה
Can't Find,Rashi on Chullin 131a:13:1,יש בהן טובת הנאה לבעלים - שבידו
Can't Find,Rashi on Chullin 131a:14:1,ד' מתנות - ברישא מפרש לה לכולה
Can't Find,Rashi on Chullin 131a:15:1,אחריך זו שכחה - שאינה אלא מאחריו
Can't Find,Rashi on Chullin 132b:5:4,מאונך - מאזנך:
Can't Find,Rashi on Chullin 133b:5:2,באיטליז - בשוק:
Can't Find,Rashi on Chullin 138a:19:2,נותנו - לוקח לכהן ואין הטבח מנכה
Can't Find,Rashi on Chullin 138a:19:3,לקח הימנו במשקל - דהשתא ודאי זבין
Can't Find,Rashi on Chullin 138a:19:4,מנכה לו מן הדמים - משנשחטה זכו
Bad Order,Rashi on Chullin 141b:18:2,לזכות - לפשוט ידו תחת האם ולהחזיק
