ID,Name,He Name,Edge,Value,Value ID
565584126532d12b35ca6e24,Rabbi Yehoshua b. Korha,רבי יהושע בן קרחה,learned from,Rabbi Yohanan b. Nuri,565584126532d12b35ca6e28
565584126532d12b35ca6e2a,Rabbi Yohanan haSandlar,רבי יוחנן הסנדלר,learned from,Rabbi Yehudah b. Betera (II),565584126532d12b35ca6e17
565584126532d12b35ca6e2a,Rabbi Yohanan haSandlar,רבי יוחנן הסנדלר,learned from,Rabbi Akiva,565584126532d12b35ca6e5e
565584126532d12b35ca6e2c,Rabbi Yonatan,רבי יונתן,learned from,Rabbi Yishmael b. Elisha,565584126532d12b35ca6e3d
565584126532d12b35ca6e2e,Rabbi Yose b. Halafta,רבי יוסי בן חלפתא,learned from,Rabbi Halafta,565584126532d12b35ca6e04
565584126532d12b35ca6e2e,Rabbi Yose b. Halafta,רבי יוסי בן חלפתא,learned from,Rabbi Tarfon,565584126532d12b35ca6e15
565584126532d12b35ca6e2e,Rabbi Yose b. Halafta,רבי יוסי בן חלפתא,learned from,Rabbi Yohanan b. Nuri,565584126532d12b35ca6e28
565584126532d12b35ca6e2e,Rabbi Yose b. Halafta,רבי יוסי בן חלפתא,learned from,Rabbi Akiva,565584126532d12b35ca6e5e
565584126532d12b35ca6e2e,Rabbi Yose b. Halafta,רבי יוסי בן חלפתא,taught,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6e3f,Rabbi Yishmael b. Yohanan b. Berokah,רבי ישמעאל יוחנן בן ברוקה,learned from,Rabbi Yohanan b. Berokah,565584126532d12b35ca6e26
565584126532d12b35ca6e48,Rabbi Meir,רבי מאיר,learned from,Elisha b. Avuyah,565584126532d12b35ca6dce
565584126532d12b35ca6e48,Rabbi Meir,רבי מאיר,learned from,Rabbi Yishmael b. Elisha,565584126532d12b35ca6e3d
565584126532d12b35ca6e48,Rabbi Meir,רבי מאיר,learned from,Rabbi Akiva,565584126532d12b35ca6e5e
565584126532d12b35ca6e48,Rabbi Meir,רבי מאיר,taught,Rabbi Elazar b. Tzadok (II),565584126532d12b35ca6dd3
565584126532d12b35ca6e48,Rabbi Meir,רבי מאיר,taught,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6e48,Rabbi Meir,רבי מאיר,taught,Summakhos,565584126532d12b35ca6e58
565584126532d12b35ca6e48,Rabbi Meir,רבי מאיר,taught,Rabbi Shimon b. Elazar,565584126532d12b35ca6e7e
565584126532d12b35ca6e48,Rabbi Meir,רבי מאיר,taught,Rabbi Shimon b. Menasya,565584126532d12b35ca6e87
565584126532d12b35ca6e48,Rabbi Meir,רבי מאיר,taught,Rabbi Ya'akov b. Qorshai,565584126532d12b35ca6eb3
565584126532d12b35ca6e52,Rabbi Nehemyah,רבי נחמיה,learned from,Rabbi Akiva,565584126532d12b35ca6e5e
565584126532d12b35ca6e57,Rabbi Natan haBavli,רבי נתן הבבלי,learned from,Rabbi Eliezer b. Hyrcanus,565584126532d12b35ca6dca
565584126532d12b35ca6e57,Rabbi Natan haBavli,רבי נתן הבבלי,learned from,Rabbi Tarfon,565584126532d12b35ca6e15
565584126532d12b35ca6e57,Rabbi Natan haBavli,רבי נתן הבבלי,learned from,Rabbi Yishmael b. Elisha,565584126532d12b35ca6e3d
565584126532d12b35ca6e57,Rabbi Natan haBavli,רבי נתן הבבלי,taught,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6e81,Rabban Shimon b. Gamliel (II),רבן שמעון בן גמליאל,learned from,Rabbi Yehudah b. R' II'ai,565584126532d12b35ca6e1d
565584126532d12b35ca6e81,Rabban Shimon b. Gamliel (II),רבן שמעון בן גמליאל,taught,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6e8d,Rabbi Shimon b. Yohai,רבי שמעון בר יוחאי,learned from,Rabbi Akiva,565584126532d12b35ca6e5e
565584126532d12b35ca6e8d,Rabbi Shimon b. Yohai,רבי שמעון בר יוחאי,taught,Rabbi Elazar b. Shimon,565584126532d12b35ca6dd5
565584126532d12b35ca6e8d,Rabbi Shimon b. Yohai,רבי שמעון בר יוחאי,taught,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6e8d,Rabbi Shimon b. Yohai,רבי שמעון בר יוחאי,taught,Rabbi Dostai b. Yehuda,565584126532d12b35ca6eb6
565584126532d12b35ca6e92,Rabbi Eliezer b. Ya'akov (II),רבי אליעזר בן יעקב,learned from,Rabbi Akiva,565584126532d12b35ca6e5e
565584126532d12b35ca6e98,Rabbi Nehorai,רבי נהוראי,learned from,Rabbi Yehoshua b. Hananyah,565584126532d12b35ca6e21
565584126532d12b35ca6eaa,Rabbi Yoshiah,רבי יאשיה,learned from,Rabbi Yishmael b. Elisha,565584126532d12b35ca6e3d
565584126532d12b35ca6eab,Abba Hanan,אבא חנן,learned from,Rabbi Yishmael b. Elisha,565584126532d12b35ca6e3d
565584126532d12b35ca6eb2,Rabbi Achai b. Yoshiah,רבי אחאי בר יאשיה,taught,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6eb3,Rabbi Ya'akov b. Qorshai,רבי יעקב בן קרשי,learned from,Rabbi Meir,565584126532d12b35ca6e48
565584126532d12b35ca6eb3,Rabbi Ya'akov b. Qorshai,רבי יעקב בן קרשי,taught,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6eb4,Rabbi Yitzhak,רבי יצחק,learned from,Rabbi Yishmael b. Elisha,565584126532d12b35ca6e3d
565584126532d12b35ca6eb7,Rabbi Yose b. Kippar,רבי וסי בן כיפר,learned from,Rabbi Elazar b. Shamu'a,565584126532d12b35ca6dd4
565584126532d12b35ca6dd5,Rabbi Elazar b. Shimon,רבי אלעזר בן שמעון,learned from,Rabbi Yehudah b. R' II'ai,565584126532d12b35ca6e1d
565584126532d12b35ca6dd5,Rabbi Elazar b. Shimon,רבי אלעזר בן שמעון,learned from,Rabbi Shimon b. Yohai,565584126532d12b35ca6e8d
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,learned from,Rabbi Elazar b. Shamu'a,565584126532d12b35ca6dd4
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,learned from,Rabbi Yehudah b. R' II'ai,565584126532d12b35ca6e1d
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,learned from,Rabbi Yose b. Halafta,565584126532d12b35ca6e2e
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,learned from,Rabbi Meir,565584126532d12b35ca6e48
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,learned from,Rabbi Natan haBavli,565584126532d12b35ca6e57
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,learned from,Rabban Shimon b. Gamliel (II),565584126532d12b35ca6e81
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,learned from,Rabbi Shimon b. Yohai,565584126532d12b35ca6e8d
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,learned from,Rabbi Ya'akov b. Qorshai,565584126532d12b35ca6eb3
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,taught,Rabbi Oshaya Rabbah,565584126532d12b35ca6dc4
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,taught,Bar Kappara,565584126532d12b35ca6de2
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,taught,Rabbi Hiyya,565584126532d12b35ca6df0
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,taught,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,taught,Rabbi Yannai,565584126532d12b35ca6e36
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,taught,Levi b. Sisi,565584126532d12b35ca6e47
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,taught,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e1e,Rabbi Yehudah haNasi,רבי יהודה הנשיא,taught,Rabbi Shimon b. Rabbi,565584126532d12b35ca6e8b
565584126532d12b35ca6e2f,Rabbi Yose b. Yehudah,רבי יוסי בן יהודה,learned from,Rabbi Yehudah b. R' II'ai,565584126532d12b35ca6e1d
565584126532d12b35ca6e3e,Rabbi Yishmael b. Yose,רבי ישמעאל בן יוסי,learned from,Rabbi Yehudah b. R' II'ai,565584126532d12b35ca6e1d
565584126532d12b35ca6e3e,Rabbi Yishmael b. Yose,רבי ישמעאל בן יוסי,taught,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e58,Summakhos,סומכוס,learned from,Rabbi Meir,565584126532d12b35ca6e48
565584126532d12b35ca6e7e,Rabbi Shimon b. Elazar,רבי שמוען בן אלעזר,learned from,Rabbi Meir,565584126532d12b35ca6e48
565584126532d12b35ca6e87,Rabbi Shimon b. Menasya,רבי שמעון בן מנסיא,learned from,Rabbi Meir,565584126532d12b35ca6e48
565584126532d12b35ca6eb5,Rabbi Dosa,רבי דוסא,learned from,Rabbi Yehudah b. R' II'ai,565584126532d12b35ca6e1d
565584126532d12b35ca6eb6,Rabbi Dostai b. Yehuda,רבי דוסתאי בן יהודה,learned from,Rabbi Shimon b. Yohai,565584126532d12b35ca6e8d
565584126532d12b35ca6dc4,Rabbi Oshaya Rabbah,רבי אושעיא בריבי,learned from,Bar Kappara,565584126532d12b35ca6de2
565584126532d12b35ca6dc4,Rabbi Oshaya Rabbah,רבי אושעיא בריבי,learned from,Rabbi Hiyya,565584126532d12b35ca6df0
565584126532d12b35ca6dc4,Rabbi Oshaya Rabbah,רבי אושעיא בריבי,learned from,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6dc4,Rabbi Oshaya Rabbah,רבי אושעיא בריבי,taught,Rabbi Elazar b. Pedat,565584126532d12b35ca6dd1
565584126532d12b35ca6dc4,Rabbi Oshaya Rabbah,רבי אושעיא בריבי,taught,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6de2,Bar Kappara,בר קפרא,learned from,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6de2,Bar Kappara,בר קפרא,taught,Rabbi Oshaya Rabbah,565584126532d12b35ca6dc4
565584126532d12b35ca6de2,Bar Kappara,בר קפרא,taught,Rabbi Yehoshua b. Levi,565584126532d12b35ca6e22
565584126532d12b35ca6de2,Bar Kappara,בר קפרא,taught,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6de7,Rabban Gamliel (III) b. Rabbi,רבן גמליאל דיבנה,taught,Rabbi Yehudah Nesi'a (I),565584126532d12b35ca6e20
565584126532d12b35ca6df0,Rabbi Hiyya,רבי חייא,learned from,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6df0,Rabbi Hiyya,רבי חייא,taught,Rabbi Oshaya Rabbah,565584126532d12b35ca6dc4
565584126532d12b35ca6df0,Rabbi Hiyya,רבי חייא,taught,Rabbi Yannai,565584126532d12b35ca6e36
565584126532d12b35ca6df0,Rabbi Hiyya,רבי חייא,taught,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6df0,Rabbi Hiyya,רבי חייא,taught,Rabbah b. Hanah,565584126532d12b35ca6e6b
565584126532d12b35ca6e47,Levi b. Sisi,לוי בר סיסי,learned from,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6e47,Levi b. Sisi,לוי בר סיסי,taught,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6e8b,Rabbi Shimon b. Rabbi,רבי שמעון בן רבי,learned from,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6dbb,Avuha Di Shmuel,אבוה דשמואל,taught,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6de9,Geniva,גניבא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e01,Hizkiyah b. Hiyya,חזקיהו בן הייא,taught,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e0c,Rabbi Hanina b. Hama,רבי חנינא בר חמא,learned from,Rabbi Akiva,565584126532d12b35ca6e5e
565584126532d12b35ca6e0c,Rabbi Hanina b. Hama,רבי חנינא בר חמא,taught,Ze'iri,565584126532d12b35ca6dfc
565584126532d12b35ca6e0c,Rabbi Hanina b. Hama,רבי חנינא בר חמא,taught,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e0c,Rabbi Hanina b. Hama,רבי חנינא בר חמא,taught,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e20,Rabbi Yehudah Nesi'a (I),רבי יהודה נשיאה,learned from,Rabban Gamliel (III) b. Rabbi,565584126532d12b35ca6de7
565584126532d12b35ca6e20,Rabbi Yehudah Nesi'a (I),רבי יהודה נשיאה,taught,Rabbi Simlai,565584126532d12b35ca6e7f
565584126532d12b35ca6e20,Rabbi Yehudah Nesi'a (I),רבי יהודה נשיאה,taught,Rabbi Shimon b. Lakish,565584126532d12b35ca6e86
565584126532d12b35ca6e22,Rabbi Yehoshua b. Levi,רבי יהושע‎ בן לוי,learned from,Bar Kappara,565584126532d12b35ca6de2
565584126532d12b35ca6e22,Rabbi Yehoshua b. Levi,רבי יהושע‎ בן לוי,taught,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e22,Rabbi Yehoshua b. Levi,רבי יהושע‎ בן לוי,taught,Rabbi Yitzhak b. Nahman,565584126532d12b35ca6e39
565584126532d12b35ca6e22,Rabbi Yehoshua b. Levi,רבי יהושע‎ בן לוי,taught,Rabbi Shmuel b. Nahmani,565584126532d12b35ca6e7b
565584126532d12b35ca6e22,Rabbi Yehoshua b. Levi,רבי יהושע‎ בן לוי,taught,Rabbi Shimon b. Pazzi,565584126532d12b35ca6e8a
565584126532d12b35ca6e36,Rabbi Yannai,רבי ינאי,learned from,Rabbi Hiyya,565584126532d12b35ca6df0
565584126532d12b35ca6e36,Rabbi Yannai,רבי ינאי,learned from,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6e36,Rabbi Yannai,רבי ינאי,taught,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e36,Rabbi Yannai,רבי ינאי,taught,Rabbi Mana (I),565584126532d12b35ca6e4a
565584126532d12b35ca6e36,Rabbi Yannai,רבי ינאי,taught,Rabbi Simlai,565584126532d12b35ca6e7f
565584126532d12b35ca6e44,Rav Kahana (I),רב כהנא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e67,Rav,רב,learned from,Bar Kappara,565584126532d12b35ca6de2
565584126532d12b35ca6e67,Rav,רב,learned from,Rabbi Hiyya,565584126532d12b35ca6df0
565584126532d12b35ca6e67,Rav,רב,learned from,Rabbi Hanina b. Hama,565584126532d12b35ca6e0c
565584126532d12b35ca6e67,Rav,רב,learned from,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6e67,Rav,רב,learned from,Rabbi Yishmael b. Yose,565584126532d12b35ca6e3e
565584126532d12b35ca6e67,Rav,רב,learned from,Rabbi Achai b. Yoshiah,565584126532d12b35ca6eb2
565584126532d12b35ca6e67,Rav,רב,taught,Rav Adda b. Ahavah (I),565584126532d12b35ca6dc2
565584126532d12b35ca6e67,Rav,רב,taught,Rabbi Elazar b. Pedat,565584126532d12b35ca6dd1
565584126532d12b35ca6e67,Rav,רב,taught,Rav Giddel,565584126532d12b35ca6de5
565584126532d12b35ca6e67,Rav,רב,taught,Geniva,565584126532d12b35ca6de9
565584126532d12b35ca6e67,Rav,רב,taught,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6e67,Rav,רב,taught,Rav Hiyya b. Ashi,565584126532d12b35ca6df1
565584126532d12b35ca6e67,Rav,רב,taught,Rav Hiyya b. Yosef,565584126532d12b35ca6df2
565584126532d12b35ca6e67,Rav,רב,taught,Rav Hiyya b. Rav,565584126532d12b35ca6df3
565584126532d12b35ca6e67,Rav,רב,taught,Rav Hamnuna (I),565584126532d12b35ca6df7
565584126532d12b35ca6e67,Rav,רב,taught,Ze'iri,565584126532d12b35ca6dfc
565584126532d12b35ca6e67,Rav,רב,taught,Rav Hama b. Gurya,565584126532d12b35ca6e07
565584126532d12b35ca6e67,Rav,רב,taught,Rav Hanan b. Rabbah,565584126532d12b35ca6e10
565584126532d12b35ca6e67,Rav,רב,taught,Rav Hisda,565584126532d12b35ca6e14
565584126532d12b35ca6e67,Rav,רב,taught,Rav Yehudah b. Yehezkel,565584126532d12b35ca6e1b
565584126532d12b35ca6e67,Rav,רב,taught,Rav Yirmeyah b. Abba,565584126532d12b35ca6e3b
565584126532d12b35ca6e67,Rav,רב,taught,Rav Kahana (II),565584126532d12b35ca6e41
565584126532d12b35ca6e67,Rav,רב,taught,Rav Kahana (I),565584126532d12b35ca6e44
565584126532d12b35ca6e67,Rav,רב,taught,Rav Ketina,565584126532d12b35ca6e65
565584126532d12b35ca6e67,Rav,רב,taught,Rabbah b. Avuha,565584126532d12b35ca6e69
565584126532d12b35ca6e67,Rav,רב,taught,Rabbah b. Hanah,565584126532d12b35ca6e6b
565584126532d12b35ca6e67,Rav,רב,taught,Rabbah b. Rav Huna,565584126532d12b35ca6e6d
565584126532d12b35ca6e6b,Rabbah b. Hanah,רבה בר חנה,learned from,Rabbi Hiyya,565584126532d12b35ca6df0
565584126532d12b35ca6e6b,Rabbah b. Hanah,רבה בר חנה,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e79,Shmuel,שמואל,learned from,Avuha Di Shmuel,565584126532d12b35ca6dbb
565584126532d12b35ca6e79,Shmuel,שמואל,learned from,Levi b. Sisi,565584126532d12b35ca6e47
565584126532d12b35ca6e79,Shmuel,שמואל,taught,Rabbi Elazar b. Pedat,565584126532d12b35ca6dd1
565584126532d12b35ca6e79,Shmuel,שמואל,taught,Rav Huna,565584126532d12b35ca6ded
565584126532d12b35ca6e79,Shmuel,שמואל,taught,Rav Hiyya b. Yosef,565584126532d12b35ca6df2
565584126532d12b35ca6e79,Shmuel,שמואל,taught,Rav Hiyya b. Rav,565584126532d12b35ca6df3
565584126532d12b35ca6e79,Shmuel,שמואל,taught,Rav Hanan b. Rabbah,565584126532d12b35ca6e10
565584126532d12b35ca6e79,Shmuel,שמואל,taught,Rav Yehudah b. Yehezkel,565584126532d12b35ca6e1b
565584126532d12b35ca6e79,Shmuel,שמואל,taught,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6e79,Shmuel,שמואל,taught,Rabbi Yitzhak b. Nahman,565584126532d12b35ca6e39
565584126532d12b35ca6e79,Shmuel,שמואל,taught,Rav Yirmeyah b. Abba,565584126532d12b35ca6e3b
565584126532d12b35ca6e79,Shmuel,שמואל,taught,Rabbah b. Rav Huna,565584126532d12b35ca6e6d
565584126532d12b35ca6dbe,Avimi,אבימי,taught,Rav Hisda,565584126532d12b35ca6e14
565584126532d12b35ca6dc2,Rav Adda b. Ahavah (I),רב אדא בר אהבה,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6dc2,Rav Adda b. Ahavah (I),רב אדא בר אהבה,taught,Rav Hamnuna (II),565584126532d12b35ca6df6
565584126532d12b35ca6dc2,Rav Adda b. Ahavah (I),רב אדא בר אהבה,taught,Rav Nahman b. Ya'akov,565584126532d12b35ca6e54
565584126532d12b35ca6de5,Rav Giddel,רב גידל,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6de9,Geniva,גניבא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6ded,Rav Huna,רב הונא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6ded,Rav Huna,רב הונא,learned from,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rav Aha b. Ya'akov,565584126532d12b35ca6dc6
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rav Hamnuna (II),565584126532d12b35ca6df6
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rabbi Zera,565584126532d12b35ca6dfa
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rav Zera,565584126532d12b35ca6dfb
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rabbi Haggai,565584126532d12b35ca6dfe
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rabbi Helbo,565584126532d12b35ca6e03
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rav Hisda,565584126532d12b35ca6e14
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rav Yosef b. Hiyya,565584126532d12b35ca6e34
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rabbah b. Nahmani,565584126532d12b35ca6e6c
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rabbah b. Rav Huna,565584126532d12b35ca6e6d
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rav Sheshet,565584126532d12b35ca6e90
565584126532d12b35ca6ded,Rav Huna,רב הונא,taught,Rami b. Abba,565584126532d12b35ca6ec2
565584126532d12b35ca6df1,Rav Hiyya b. Ashi,רב הייא בר אשי‎,learned from,Ze'iri,565584126532d12b35ca6dfc
565584126532d12b35ca6df1,Rav Hiyya b. Ashi,רב הייא בר אשי‎,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6df1,Rav Hiyya b. Ashi,רב הייא בר אשי‎,taught,Rav Hiyya b. Rav,565584126532d12b35ca6df3
565584126532d12b35ca6df2,Rav Hiyya b. Yosef,רב הייא בר יוסף,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6df2,Rav Hiyya b. Yosef,רב הייא בר יוסף,learned from,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6df3,Rav Hiyya b. Rav,רב הייא בר רב,learned from,Rav Hiyya b. Ashi,565584126532d12b35ca6df1
565584126532d12b35ca6df3,Rav Hiyya b. Rav,רב הייא בר רב,learned from,Rav Hanan b. Rabbah,565584126532d12b35ca6e10
565584126532d12b35ca6df3,Rav Hiyya b. Rav,רב הייא בר רב,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6df3,Rav Hiyya b. Rav,רב הייא בר רב,learned from,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6df7,Rav Hamnuna (I),רב המנונא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6df7,Rav Hamnuna (I),רב המנונא,taught,Rabbi Zerika,565584126532d12b35ca6dfd
565584126532d12b35ca6dfc,Ze'iri,זעירא,learned from,Rabbi Hanina b. Hama,565584126532d12b35ca6e0c
565584126532d12b35ca6dfc,Ze'iri,זעירא,learned from,Rabbi Yohanan b. Nappaha,565584126532d12b35ca6e29
565584126532d12b35ca6dfc,Ze'iri,זעירא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6dfc,Ze'iri,זעירא,taught,Rav Hiyya b. Ashi,565584126532d12b35ca6df1
565584126532d12b35ca6e07,Rav Hama b. Gurya,רב חמא בר גוריא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e07,Rav Hama b. Gurya,רב חמא בר גוריא,taught,Rabbi Helbo,565584126532d12b35ca6e03
565584126532d12b35ca6e08,Rabbi Hama b. Hanina,רבי חמא בר חנינא,learned from,Rabbi Hiyya b. Abba,565584126532d12b35ca6e02
565584126532d12b35ca6e08,Rabbi Hama b. Hanina,רבי חמא בר חנינא,taught,Rabbi Levi,565584126532d12b35ca6e46
565584126532d12b35ca6e10,Rav Hanan b. Rabbah,רב חנן בר רבא,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e10,Rav Hanan b. Rabbah,רב חנן בר רבא,learned from,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6e10,Rav Hanan b. Rabbah,רב חנן בר רבא,taught,Rav Hiyya b. Rav,565584126532d12b35ca6df3
565584126532d12b35ca6e1b,Rav Yehudah b. Yehezkel,רב יהודה בן יחזקאל,learned from,Rav,565584126532d12b35ca6e67
565584126532d12b35ca6e1b,Rav Yehudah b. Yehezkel,רב יהודה בן יחזקאל,learned from,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6e1b,Rav Yehudah b. Yehezkel,רב יהודה בן יחזקאל,taught,Rav Yosef b. Hiyya,565584126532d12b35ca6e34
565584126532d12b35ca6e1b,Rav Yehudah b. Yehezkel,רב יהודה בן יחזקאל,taught,Rabbi Ya'akov b. Idi,565584126532d12b35ca6e37
565584126532d12b35ca6e1b,Rav Yehudah b. Yehezkel,רב יהודה בן יחזקאל,taught,Rav Kahana (III),565584126532d12b35ca6e43
565584126532d12b35ca6e1b,Rav Yehudah b. Yehezkel,רב יהודה בן יחזקאל,taught,Rabbah b. Nahmani,565584126532d12b35ca6e6c
565584126532d12b35ca6e1b,Rav Yehudah b. Yehezkel,רב יהודה בן יחזקאל,taught,Rahava of Pumbedita,565584126532d12b35ca6e72
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,learned from,Rabbi Oshaya Rabbah,565584126532d12b35ca6dc4
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,learned from,Hizkiyah b. Hiyya,565584126532d12b35ca6e01
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,learned from,Rabbi Hanina b. Hama,565584126532d12b35ca6e0c
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,learned from,Rabbi Yehudah haNasi,565584126532d12b35ca6e1e
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,learned from,Rabbi Yehoshua b. Levi,565584126532d12b35ca6e22
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,learned from,Rabbi Yannai,565584126532d12b35ca6e36
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,learned from,Shmuel,565584126532d12b35ca6e79
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,taught,Rabbi Abba b. Hiyya b. Abba,565584126532d12b35ca6db8
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,taught,Rabbi Abbahu,565584126532d12b35ca6dba
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,taught,Ze'iri,565584126532d12b35ca6dfc
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,taught,Rabbi Hiyya b. Abba,565584126532d12b35ca6e02
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,taught,Rabbi Yehudah Nesi'a (II),565584126532d12b35ca6e1f
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,taught,Rabbi Ya'akov b. Idi,565584126532d12b35ca6e37
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,taught,Rabbi Yitzhak Nappaha,565584126532d12b35ca6e3a
565584126532d12b35ca6e29,Rabbi Yohanan b. Nappaha,רבי יוחנן בר נפחא,taught,Ulla,565584126532d12b35ca6e59
