item,itemLabel,present_in_work,present_in_workLabel
http://www.wikidata.org/entity/Q1790796,Madai,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q1790796,Madai,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q1800542,Hebron,http://www.wikidata.org/entity/Q9190,Exodus
http://www.wikidata.org/entity/Q1800542,Hebron,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q1800542,Hebron,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q1809123,Ada,http://www.wikidata.org/entity/Q12490446,Genesis 4
http://www.wikidata.org/entity/Q1812268,Anak,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q1812268,Anak,http://www.wikidata.org/entity/Q47680,Joshua
http://www.wikidata.org/entity/Q1814684,Perez,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q1815870,Lud,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q1815870,Lud,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q1824842,Ram,http://www.wikidata.org/entity/Q39939,Gospel of Luke
http://www.wikidata.org/entity/Q1824842,Ram,http://www.wikidata.org/entity/Q80038,Ruth
http://www.wikidata.org/entity/Q1824842,Ram,http://www.wikidata.org/entity/Q392302,Gospel of Matthew
http://www.wikidata.org/entity/Q1824842,Ram,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q2914557,Kohath,http://www.wikidata.org/entity/Q9190,Exodus
http://www.wikidata.org/entity/Q2914557,Kohath,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q2915974,Eleazar,http://www.wikidata.org/entity/Q209748,2 Maccabees
http://www.wikidata.org/entity/Q2916801,Elisheba,http://www.wikidata.org/entity/Q9190,Exodus
http://www.wikidata.org/entity/Q2918052,Riphath,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q2918052,Riphath,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q2919807,Tehom,,
http://www.wikidata.org/entity/Q2920137,Rabshakeh,http://www.wikidata.org/entity/Q131458,Isaiah
http://www.wikidata.org/entity/Q2920137,Rabshakeh,http://www.wikidata.org/entity/Q209746,2 Kings
http://www.wikidata.org/entity/Q2979581,Clopas,http://www.wikidata.org/entity/Q36766,Gospel of John
http://www.wikidata.org/entity/Q3085764,Raamah,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q3107413,Jemima,http://www.wikidata.org/entity/Q4577,Job
http://www.wikidata.org/entity/Q3201131,Keren-happuch,http://www.wikidata.org/entity/Q4577,Job
http://www.wikidata.org/entity/Q3206316,Urijah,http://www.wikidata.org/entity/Q131590,Jeremiah
http://www.wikidata.org/entity/Q3223065,Zerah,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q3223065,Zerah,http://www.wikidata.org/entity/Q47680,Joshua
http://www.wikidata.org/entity/Q3223065,Zerah,http://www.wikidata.org/entity/Q392302,Gospel of Matthew
http://www.wikidata.org/entity/Q3276278,Hilkiah,http://www.wikidata.org/entity/Q209720,2 Chronicles
http://www.wikidata.org/entity/Q3276278,Hilkiah,http://www.wikidata.org/entity/Q12470280,2 Kings 18
http://www.wikidata.org/entity/Q3314892,Abida,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q3314892,Abida,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q3320047,Basemath,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q3344859,Nun,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q3344859,Nun,http://www.wikidata.org/entity/Q17997448,1 Kings 16
http://www.wikidata.org/entity/Q3364264,Irad,http://www.wikidata.org/entity/Q12490446,Genesis 4
http://www.wikidata.org/entity/Q3452770,Rufus,,
http://www.wikidata.org/entity/Q3494535,Abidan,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q3518955,Tertullus,http://www.wikidata.org/entity/Q40309,Acts of the Apostles
http://www.wikidata.org/entity/Q3603527,Abijah,http://www.wikidata.org/entity/Q1975029,1 Samuel
http://www.wikidata.org/entity/Q3603697,Abigail,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q3603697,Abigail,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q3699866,Q3699866,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q3773487,Nebaioth,http://www.wikidata.org/entity/Q12470193,1 Chronicles 1
http://www.wikidata.org/entity/Q3773487,Nebaioth,http://www.wikidata.org/entity/Q12490436,Genesis 25
http://www.wikidata.org/entity/Q3773487,Nebaioth,http://www.wikidata.org/entity/Q12490441,Genesis 28
http://www.wikidata.org/entity/Q3773487,Nebaioth,http://www.wikidata.org/entity/Q12490442,Genesis 36
http://www.wikidata.org/entity/Q3781157,Eliphaz,http://www.wikidata.org/entity/Q4577,Job
http://www.wikidata.org/entity/Q3860078,Potiphar's wife,http://www.wikidata.org/entity/Q12490444,Genesis 39
http://www.wikidata.org/entity/Q3992381,Tola,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q3992381,Tola,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q3992381,Tola,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q4057937,Adoniram,http://www.wikidata.org/entity/Q131066,1 Kings
http://www.wikidata.org/entity/Q4057937,Adoniram,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q4081479,Bela ben Beor,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q4118707,Susanna,http://www.wikidata.org/entity/Q39939,Gospel of Luke
http://www.wikidata.org/entity/Q4177234,Hezron,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q4281752,Mark the cousin of Barnabas,http://www.wikidata.org/entity/Q131095,Epistle to the Colossians
http://www.wikidata.org/entity/Q4281752,Mark the cousin of Barnabas,http://www.wikidata.org/entity/Q131104,Epistle to Philemon
http://www.wikidata.org/entity/Q4285720,Mahlah,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q4290819,Geshem the Arabian,http://www.wikidata.org/entity/Q131640,Nehemiah
http://www.wikidata.org/entity/Q4293448,Milcah,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q4331914,Uzzah,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q4331914,Uzzah,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q4416778,Abigail,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q4416778,Abigail,http://www.wikidata.org/entity/Q1975029,1 Samuel
http://www.wikidata.org/entity/Q4416778,Abigail,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q4498664,Hoglah,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q4498664,Hoglah,http://www.wikidata.org/entity/Q47680,Joshua
http://www.wikidata.org/entity/Q4687772,Aeneas,http://www.wikidata.org/entity/Q40309,Acts of the Apostles
http://www.wikidata.org/entity/Q4695108,Ahikam,http://www.wikidata.org/entity/Q131590,Jeremiah
http://www.wikidata.org/entity/Q4695108,Ahikam,http://www.wikidata.org/entity/Q209720,2 Chronicles
http://www.wikidata.org/entity/Q4695108,Ahikam,http://www.wikidata.org/entity/Q209746,2 Kings
http://www.wikidata.org/entity/Q4748020,Amoz,http://www.wikidata.org/entity/Q131458,Isaiah
http://www.wikidata.org/entity/Q4748020,Amoz,http://www.wikidata.org/entity/Q209746,2 Kings
http://www.wikidata.org/entity/Q4833002,Azubah,http://www.wikidata.org/entity/Q131066,1 Kings
http://www.wikidata.org/entity/Q4833002,Azubah,http://www.wikidata.org/entity/Q209720,2 Chronicles
http://www.wikidata.org/entity/Q4890957,Bera,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q4997414,Bunah,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q5058040,Celidonius,http://www.wikidata.org/entity/Q36766,Gospel of John
http://www.wikidata.org/entity/Q5313606,Dumah,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q5313606,Dumah,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q5354448,Eleazar,http://www.wikidata.org/entity/Q1975029,1 Samuel
http://www.wikidata.org/entity/Q5354450,Eleazar,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q5354450,Eleazar,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q586541,Terah,http://www.wikidata.org/entity/Q12470193,1 Chronicles 1
http://www.wikidata.org/entity/Q586541,Terah,http://www.wikidata.org/entity/Q12490424,Genesis 11
http://www.wikidata.org/entity/Q586541,Terah,http://www.wikidata.org/entity/Q12525307,Joshua 24
http://www.wikidata.org/entity/Q594805,Jochebed,http://www.wikidata.org/entity/Q9190,Exodus
http://www.wikidata.org/entity/Q594805,Jochebed,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q594805,Jochebed,http://www.wikidata.org/entity/Q245227,The Prince of Egypt
http://www.wikidata.org/entity/Q594903,Ishbak,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q599907,Baruch ben Neriah,http://www.wikidata.org/entity/Q131590,Jeremiah
http://www.wikidata.org/entity/Q599907,Baruch ben Neriah,http://www.wikidata.org/entity/Q211746,Book of Baruch
http://www.wikidata.org/entity/Q603176,Darius the Mede,http://www.wikidata.org/entity/Q80115,Book of Daniel
http://www.wikidata.org/entity/Q614575,Zebulun,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q625661,Reuben,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q625667,Aram,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q625748,Holofernes,http://www.wikidata.org/entity/Q202129,Book of Judith
http://www.wikidata.org/entity/Q638332,Ard,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q638332,Ard,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q645796,Ibzan,http://www.wikidata.org/entity/Q81240,Judges
http://www.wikidata.org/entity/Q650680,Haman,http://www.wikidata.org/entity/Q131068,Book of Esther
http://www.wikidata.org/entity/Q651256,Issachar,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q651256,Issachar,http://www.wikidata.org/entity/Q9190,Exodus
http://www.wikidata.org/entity/Q659399,Diotrephes,http://www.wikidata.org/entity/Q131462,Third Epistle of John
http://www.wikidata.org/entity/Q661074,Onan,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q665541,Hosea,http://www.wikidata.org/entity/Q48203,Epistle to the Romans
http://www.wikidata.org/entity/Q665541,Hosea,http://www.wikidata.org/entity/Q184030,Book of Hosea
http://www.wikidata.org/entity/Q671872,Isaac,http://www.wikidata.org/entity/Q428,Quran
http://www.wikidata.org/entity/Q671872,Isaac,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q682531,Enos,http://www.wikidata.org/entity/Q6701775,Luke 3
http://www.wikidata.org/entity/Q682531,Enos,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q682531,Enos,http://www.wikidata.org/entity/Q12490446,Genesis 4
http://www.wikidata.org/entity/Q682531,Enos,http://www.wikidata.org/entity/Q14566195,Genesis 5
http://www.wikidata.org/entity/Q711072,Cleopas,http://www.wikidata.org/entity/Q39939,Gospel of Luke
http://www.wikidata.org/entity/Q717814,Hadadezer,http://www.wikidata.org/entity/Q131066,1 Kings
http://www.wikidata.org/entity/Q717814,Hadadezer,http://www.wikidata.org/entity/Q209746,2 Kings
http://www.wikidata.org/entity/Q721295,Jezebel,http://www.wikidata.org/entity/Q209746,2 Kings
http://www.wikidata.org/entity/Q721295,Jezebel,http://www.wikidata.org/entity/Q17997448,1 Kings 16
http://www.wikidata.org/entity/Q722770,Ashkenaz,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q723681,Asenath,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q723681,Asenath,http://www.wikidata.org/entity/Q1131505,Joseph and Aseneth
http://www.wikidata.org/entity/Q732413,Esther,http://www.wikidata.org/entity/Q131068,Book of Esther
http://www.wikidata.org/entity/Q737548,Jokshan,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q751918,Sanballat the Horonite,http://www.wikidata.org/entity/Q131640,Nehemiah
http://www.wikidata.org/entity/Q755316,Midian,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q756861,Susanna,http://www.wikidata.org/entity/Q912549,Additions to Daniel
http://www.wikidata.org/entity/Q756861,Susanna,http://www.wikidata.org/entity/Q35555488,Story of Susanna
http://www.wikidata.org/entity/Q767434,Shiphrah,http://www.wikidata.org/entity/Q14623672,Exodus 1
http://www.wikidata.org/entity/Q783824,Joshua the High Priest,http://www.wikidata.org/entity/Q179769,Zechariah
http://www.wikidata.org/entity/Q786540,Zimran,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q786540,Zimran,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q794991,Bilhah,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q809440,Bartimaeus,http://www.wikidata.org/entity/Q107388,Gospel of Mark
http://www.wikidata.org/entity/Q816397,Ben-Hadad I,http://www.wikidata.org/entity/Q131066,1 Kings
http://www.wikidata.org/entity/Q816667,Benaiah,http://www.wikidata.org/entity/Q131066,1 Kings
http://www.wikidata.org/entity/Q816667,Benaiah,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q830183,Eve,http://www.wikidata.org/entity/Q28754,Paradise Lost
http://www.wikidata.org/entity/Q830183,Eve,http://www.wikidata.org/entity/Q12490446,Genesis 4
http://www.wikidata.org/entity/Q830407,Shiloh,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q840401,Laban,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q844433,Kenan,http://www.wikidata.org/entity/Q843946,Jubilees
http://www.wikidata.org/entity/Q844433,Kenan,http://www.wikidata.org/entity/Q1087563,Qisas Al-Anbiya
http://www.wikidata.org/entity/Q844433,Kenan,http://www.wikidata.org/entity/Q14566195,Genesis 5
http://www.wikidata.org/entity/Q851686,Mephibosheth,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q851749,Gad,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q851749,Gad,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q853439,Bezalel,http://www.wikidata.org/entity/Q9190,Exodus
http://www.wikidata.org/entity/Q853439,Bezalel,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q859753,Bigta,http://www.wikidata.org/entity/Q131068,Book of Esther
http://www.wikidata.org/entity/Q865263,Naamah,http://www.wikidata.org/entity/Q131066,1 Kings
http://www.wikidata.org/entity/Q865263,Naamah,http://www.wikidata.org/entity/Q209720,2 Chronicles
http://www.wikidata.org/entity/Q868915,Elohim,,
http://www.wikidata.org/entity/Q878675,Og,http://www.wikidata.org/entity/Q34990,Torah
http://www.wikidata.org/entity/Q878675,Og,http://www.wikidata.org/entity/Q42614,Deuteronomy
http://www.wikidata.org/entity/Q878675,Og,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q878947,Rezin,http://www.wikidata.org/entity/Q209746,2 Kings
http://www.wikidata.org/entity/Q887987,Sihon,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q887994,Tibni,http://www.wikidata.org/entity/Q17997448,1 Kings 16
http://www.wikidata.org/entity/Q16131373,Daughter of Jephthah,http://www.wikidata.org/entity/Q81240,Judges
http://www.wikidata.org/entity/Q16341302,Oded,http://www.wikidata.org/entity/Q209720,2 Chronicles
http://www.wikidata.org/entity/Q16573951,Hamutal,http://www.wikidata.org/entity/Q131590,Jeremiah
http://www.wikidata.org/entity/Q16573951,Hamutal,http://www.wikidata.org/entity/Q209746,2 Kings
http://www.wikidata.org/entity/Q16944355,Zebul,http://www.wikidata.org/entity/Q81240,Judges
http://www.wikidata.org/entity/Q16954877,Naked fugitive,http://www.wikidata.org/entity/Q107388,Gospel of Mark
http://www.wikidata.org/entity/Q18088109,Jakin,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q18088109,Jakin,http://www.wikidata.org/entity/Q9190,Exodus
http://www.wikidata.org/entity/Q18088109,Jakin,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q18088109,Jakin,http://www.wikidata.org/entity/Q131066,1 Kings
http://www.wikidata.org/entity/Q18088109,Jakin,http://www.wikidata.org/entity/Q209720,2 Chronicles
http://www.wikidata.org/entity/Q18088109,Jakin,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q18191849,Q18191849,http://www.wikidata.org/entity/Q131590,Jeremiah
http://www.wikidata.org/entity/Q18191851,Joahe son of Asaph,http://www.wikidata.org/entity/Q131458,Isaiah
http://www.wikidata.org/entity/Q18191851,Joahe son of Asaph,http://www.wikidata.org/entity/Q209746,2 Kings
http://www.wikidata.org/entity/Q18192190,Shearjashub,http://www.wikidata.org/entity/Q83367,Tanakh
http://www.wikidata.org/entity/Q18192190,Shearjashub,http://www.wikidata.org/entity/Q131458,Isaiah
http://www.wikidata.org/entity/Q18222843,Q18222843,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q18227832,On,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q18699268,Zadok,http://www.wikidata.org/entity/Q392302,Gospel of Matthew
http://www.wikidata.org/entity/Q18699272,Eliud,http://www.wikidata.org/entity/Q392302,Gospel of Matthew
http://www.wikidata.org/entity/Q18699300,Eleazar,http://www.wikidata.org/entity/Q392302,Gospel of Matthew
http://www.wikidata.org/entity/Q19715666,Q19715666,http://www.wikidata.org/entity/Q39939,Gospel of Luke
http://www.wikidata.org/entity/Q19717479,Q19717479,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q19893741,Oded,http://www.wikidata.org/entity/Q161953,Books of Chronicles
http://www.wikidata.org/entity/Q20101216,Mishma,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q20101444,Pedaiah,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q20101919,Tema,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q20101919,Tema,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q20502598,Q20502598,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q20723908,Phinehas,http://www.wikidata.org/entity/Q1975029,1 Samuel
http://www.wikidata.org/entity/Q20888416,Joel,http://www.wikidata.org/entity/Q1975029,1 Samuel
http://www.wikidata.org/entity/Q21087985,Qedar,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q21087988,Massa,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q21087988,Massa,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q21451867,Lazarus the Beggar,http://www.wikidata.org/entity/Q840339,Rich man and Lazarus
http://www.wikidata.org/entity/Q21451867,Lazarus the Beggar,http://www.wikidata.org/entity/Q12495529,Luke 16
http://www.wikidata.org/entity/Q21582214,Jannes,http://www.wikidata.org/entity/Q131489,Second Epistle to Timothy
http://www.wikidata.org/entity/Q21582218,Jambres,http://www.wikidata.org/entity/Q131489,Second Epistle to Timothy
http://www.wikidata.org/entity/Q21959799,Puah,http://www.wikidata.org/entity/Q14623672,Exodus 1
http://www.wikidata.org/entity/Q22017204,Naaman,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q22017204,Naaman,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q22018139,Bela,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q22039166,Q22039166,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q22039166,Q22039166,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q22040689,Eglah,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q22040689,Eglah,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q22054796,Shechem,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q23581940,Saint Peter's mother-in-law,http://www.wikidata.org/entity/Q6701778,Luke 4
http://www.wikidata.org/entity/Q23581940,Saint Peter's mother-in-law,http://www.wikidata.org/entity/Q6766396,Mark 1
http://www.wikidata.org/entity/Q23581940,Saint Peter's mother-in-law,http://www.wikidata.org/entity/Q9169172,Matthew 8
http://www.wikidata.org/entity/Q24238724,Adbeel,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q24238724,Adbeel,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q25768260,Ebed,http://www.wikidata.org/entity/Q20426327,Judges 9
http://www.wikidata.org/entity/Q25796501,Hilkiah,http://www.wikidata.org/entity/Q16158652,Jeremiah 1
http://www.wikidata.org/entity/Q25799383,Eliakim,http://www.wikidata.org/entity/Q6789821,Matthew 1
http://www.wikidata.org/entity/Q25803431,Q25803431,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q25803431,Q25803431,http://www.wikidata.org/entity/Q47680,Joshua
http://www.wikidata.org/entity/Q26743342,Abdiel,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q26835883,Nebat,http://www.wikidata.org/entity/Q17997448,1 Kings 16
http://www.wikidata.org/entity/Q26836116,Ithream,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q26836116,Ithream,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q27587242,Tirzah,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q27587326,Noa,http://www.wikidata.org/entity/Q43099,Numbers
http://www.wikidata.org/entity/Q28532552,Judith,http://www.wikidata.org/entity/Q202129,Book of Judith
http://www.wikidata.org/entity/Q29167793,Sherah,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q29875767,Abra,http://www.wikidata.org/entity/Q202129,Book of Judith
http://www.wikidata.org/entity/Q30148909,Tamar,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q30226372,Judah's wife,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q30226376,Shua,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q30246326,Chilion,http://www.wikidata.org/entity/Q80038,Ruth
http://www.wikidata.org/entity/Q30527376,Zebudah,http://www.wikidata.org/entity/Q209746,2 Kings
http://www.wikidata.org/entity/Q32617028,prodigal son,http://www.wikidata.org/entity/Q262135,Parable of the Prodigal Son
http://www.wikidata.org/entity/Q32945196,Havilah,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q32945196,Havilah,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q32979697,Shelemiah,http://www.wikidata.org/entity/Q131590,Jeremiah
http://www.wikidata.org/entity/Q32979730,Timna,,
http://www.wikidata.org/entity/Q32979741,Reuel,http://www.wikidata.org/entity/Q12490442,Genesis 36
http://www.wikidata.org/entity/Q33026733,Talmai,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q33026741,Abital,http://www.wikidata.org/entity/Q209719,2 Samuel
http://www.wikidata.org/entity/Q33026741,Abital,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q33058118,Anna,http://www.wikidata.org/entity/Q131737,Book of Tobit
http://www.wikidata.org/entity/Q33100712,Blastus,http://www.wikidata.org/entity/Q40309,Acts of the Apostles
http://www.wikidata.org/entity/Q35333440,paralytic,http://www.wikidata.org/entity/Q107388,Gospel of Mark
http://www.wikidata.org/entity/Q35363545,Jairus' daughter,http://www.wikidata.org/entity/Q39939,Gospel of Luke
http://www.wikidata.org/entity/Q35363545,Jairus' daughter,http://www.wikidata.org/entity/Q107388,Gospel of Mark
http://www.wikidata.org/entity/Q35363545,Jairus' daughter,http://www.wikidata.org/entity/Q392302,Gospel of Matthew
http://www.wikidata.org/entity/Q41111704,Q41111704,http://www.wikidata.org/entity/Q107388,Gospel of Mark
http://www.wikidata.org/entity/Q41596732,boy possessed by a demon,http://www.wikidata.org/entity/Q6766438,Mark 9
http://www.wikidata.org/entity/Q41596732,boy possessed by a demon,http://www.wikidata.org/entity/Q6789829,Matthew 17
http://www.wikidata.org/entity/Q41596732,boy possessed by a demon,http://www.wikidata.org/entity/Q16159625,Luke 9
http://www.wikidata.org/entity/Q42532003,Zibeon,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q42532003,Zibeon,http://www.wikidata.org/entity/Q12490442,Genesis 36
http://www.wikidata.org/entity/Q42532204,Anah,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q42532204,Anah,http://www.wikidata.org/entity/Q9813916,1 Chronicles
http://www.wikidata.org/entity/Q42532277,Seir,http://www.wikidata.org/entity/Q9184,Book of Genesis
http://www.wikidata.org/entity/Q42532277,Seir,http://www.wikidata.org/entity/Q12470193,1 Chronicles 1
http://www.wikidata.org/entity/Q42532300,mother of Zibeon,,
http://www.wikidata.org/entity/Q42532440,Anah's wife,,
http://www.wikidata.org/entity/Q42533460,Anah,,
http://www.wikidata.org/entity/Q10921342,Lamech,http://www.wikidata.org/entity/Q14566195,Genesis 5
http://www.wikidata.org/entity/Q11343582,Meshach,http://www.wikidata.org/entity/Q80115,Book of Daniel
http://www.wikidata.org/entity/Q11684128,Abiasaph,http://www.wikidata.org/entity/Q9190,Exodus
http://www.wikidata.org/entity/Q11689901,Q11689901,http://www.wikidata.org/entity/Q131590,Jeremiah
http://www.wikidata.org/entity/Q11714286,Ittai,,
http://www.wikidata.org/entity/Q11762291,Lo-Ammi,http://www.wikidata.org/entity/Q184030,Book of Hosea
http://www.wikidata.org/entity/Q11762292,Lo-Ruhama,http://www.wikidata.org/entity/Q184030,Book of Hosea
http://www.wikidata.org/entity/Q11765188,Maacah,http://www.wikidata.org/entity/Q209719,2 Samuel
